Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;CLASSE_ETA;GENERE;PERC_CL-ETA_PERS_TA
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;40,7%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;F;1,6%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;F;12,6%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;F;17,2%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;F;30,6%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;37,5%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Maggiore di 64 anni;F;2,1%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;Minore di 35 anni;F;2,7%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;35- 44 anni;F;34,2%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;45 - 54 anni;F;43,8%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;55 - 64 anni;F;19,2%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;8,9%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;35- 44 anni;F;16,4%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;45 - 54 anni;F;35,6%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;55 - 64 anni;F;36,5%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;2,6%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;10,4%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;35- 44 anni;F;19,2%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;45 - 54 anni;F;36,5%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;55 - 64 anni;F;33,2%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;0,6%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;9,2%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;35- 44 anni;F;21,5%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;45 - 54 anni;F;36,7%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;55 - 64 anni;F;30,7%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;1,9%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;Minore di 35 anni;F;11,0%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;35- 44 anni;F;15,6%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;45 - 54 anni;F;38,6%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;55 - 64 anni;F;32,1%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;F;2,7%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;Minore di 35 anni;F;12,3%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;35- 44 anni;F;12,3%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;45 - 54 anni;F;35,7%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;55 - 64 anni;F;37,9%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;Maggiore di 64 anni;F;1,8%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;Minore di 35 anni;F;11,5%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;35- 44 anni;F;23,6%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;45 - 54 anni;F;28,2%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;55 - 64 anni;F;34,9%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;Maggiore di 64 anni;F;1,7%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;Minore di 35 anni;F;12,8%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;35- 44 anni;F;18,4%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;45 - 54 anni;F;36,7%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;55 - 64 anni;F;28,6%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;Maggiore di 64 anni;F;3,6%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;Minore di 35 anni;F;7,9%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;35- 44 anni;F;17,1%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;45 - 54 anni;F;29,6%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;55 - 64 anni;F;42,8%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;Maggiore di 64 anni;F;2,6%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;Minore di 35 anni;F;23,5%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;35- 44 anni;F;41,2%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;45 - 54 anni;F;29,4%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;55 - 64 anni;F;5,9%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;Minore di 35 anni;F;7,5%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;35- 44 anni;F;19,8%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;45 - 54 anni;F;30,8%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;55 - 64 anni;F;38,1%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;Maggiore di 64 anni;F;3,9%
2023;05001;Università di PISA;Toscana;CENTRO;Minore di 35 anni;F;5,0%
2023;05001;Università di PISA;Toscana;CENTRO;35- 44 anni;F;10,2%
2023;05001;Università di PISA;Toscana;CENTRO;45 - 54 anni;F;33,3%
2023;05001;Università di PISA;Toscana;CENTRO;55 - 64 anni;F;46,7%
2023;05001;Università di PISA;Toscana;CENTRO;Maggiore di 64 anni;F;4,8%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;Minore di 35 anni;F;5,6%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;35- 44 anni;F;21,0%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;45 - 54 anni;F;32,2%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;55 - 64 anni;F;39,9%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;Maggiore di 64 anni;F;1,4%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;Minore di 35 anni;F;9,9%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;35- 44 anni;F;21,0%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;45 - 54 anni;F;40,1%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;55 - 64 anni;F;27,2%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;Maggiore di 64 anni;F;1,9%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;Minore di 35 anni;F;2,9%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;35- 44 anni;F;5,7%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;45 - 54 anni;F;34,8%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;55 - 64 anni;F;52,3%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;Maggiore di 64 anni;F;4,3%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;Minore di 35 anni;F;8,0%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;35- 44 anni;F;20,0%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;45 - 54 anni;F;33,3%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;55 - 64 anni;F;34,7%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;Maggiore di 64 anni;F;4,0%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;Minore di 35 anni;F;1,0%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;35- 44 anni;F;6,9%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;45 - 54 anni;F;37,2%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;55 - 64 anni;F;51,3%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;Maggiore di 64 anni;F;3,6%
2023;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;Minore di 35 anni;F;1,2%
2023;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;35- 44 anni;F;19,3%
2023;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;45 - 54 anni;F;38,6%
2023;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;55 - 64 anni;F;37,3%
2023;05403;Università per Stranieri di PERUGIA;Umbria;CENTRO;Maggiore di 64 anni;F;3,6%
2023;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;Minore di 35 anni;F;5,7%
2023;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;35- 44 anni;F;14,5%
2023;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;45 - 54 anni;F;27,7%
2023;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;55 - 64 anni;F;50,3%
2023;05601;Università degli Studi della TUSCIA;Lazio;CENTRO;Maggiore di 64 anni;F;1,9%
2023;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;Minore di 35 anni;F;5,6%
2023;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;35- 44 anni;F;15,0%
2023;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;45 - 54 anni;F;24,8%
2023;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;55 - 64 anni;F;50,6%
2023;05801;Università degli studi di Roma La Sapienza;Lazio;CENTRO;Maggiore di 64 anni;F;4,0%
2023;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;Minore di 35 anni;F;4,0%
2023;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;35- 44 anni;F;16,0%
2023;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;45 - 54 anni;F;29,3%
2023;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;55 - 64 anni;F;45,2%
2023;05802;Università degli studi di Roma Tor Vergata;Lazio;CENTRO;Maggiore di 64 anni;F;5,4%
2023;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;Minore di 35 anni;F;5,5%
2023;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;35- 44 anni;F;12,7%
2023;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;45 - 54 anni;F;34,5%
2023;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;55 - 64 anni;F;45,5%
2023;05806;"Università degli Studi di ROMA ""Foro Italico""";Lazio;CENTRO;Maggiore di 64 anni;F;1,8%
2023;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;Minore di 35 anni;F;3,7%
2023;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;35- 44 anni;F;19,5%
2023;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;45 - 54 anni;F;38,9%
2023;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;55 - 64 anni;F;33,9%
2023;05807;Università degli Studi ROMA TRE;Lazio;CENTRO;Maggiore di 64 anni;F;4,1%
2023;06001;Università degli Studi di CASSINO e del LAZIO MERIDIONALE;Lazio;CENTRO;Minore di 35 anni;F;1,5%
2023;06001;Università degli Studi di CASSINO e del LAZIO MERIDIONALE;Lazio;CENTRO;35- 44 anni;F;9,9%
2023;06001;Università degli Studi di CASSINO e del LAZIO MERIDIONALE;Lazio;CENTRO;45 - 54 anni;F;32,1%
2023;06001;Università degli Studi di CASSINO e del LAZIO MERIDIONALE;Lazio;CENTRO;55 - 64 anni;F;52,7%
2023;06001;Università degli Studi di CASSINO e del LAZIO MERIDIONALE;Lazio;CENTRO;Maggiore di 64 anni;F;3,8%
2023;06201;Università degli Studi del Sannio;Campania;SUD;Minore di 35 anni;F;6,8%
2023;06201;Università degli Studi del Sannio;Campania;SUD;35- 44 anni;F;5,5%
2023;06201;Università degli Studi del Sannio;Campania;SUD;45 - 54 anni;F;52,1%
2023;06201;Università degli Studi del Sannio;Campania;SUD;55 - 64 anni;F;31,5%
2023;06201;Università degli Studi del Sannio;Campania;SUD;Maggiore di 64 anni;F;4,1%
2023;06301;Università degli Studi di Napoli Federico II;Campania;SUD;Minore di 35 anni;F;11,1%
2023;06301;Università degli Studi di Napoli Federico II;Campania;SUD;35- 44 anni;F;18,6%
2023;06301;Università degli Studi di Napoli Federico II;Campania;SUD;45 - 54 anni;F;27,4%
2023;06301;Università degli Studi di Napoli Federico II;Campania;SUD;55 - 64 anni;F;38,9%
2023;06301;Università degli Studi di Napoli Federico II;Campania;SUD;Maggiore di 64 anni;F;4,0%
2023;06302;Università degli studi di Napoli - Parthenope;Campania;SUD;Minore di 35 anni;F;16,4%
2023;06302;Università degli studi di Napoli - Parthenope;Campania;SUD;35- 44 anni;F;21,9%
2023;06302;Università degli studi di Napoli - Parthenope;Campania;SUD;45 - 54 anni;F;33,6%
2023;06302;Università degli studi di Napoli - Parthenope;Campania;SUD;55 - 64 anni;F;25,0%
2023;06302;Università degli studi di Napoli - Parthenope;Campania;SUD;Maggiore di 64 anni;F;3,1%
2023;06303;Università degli studi L'Orientale di Napoli;Campania;SUD;Minore di 35 anni;F;5,0%
2023;06303;Università degli studi L'Orientale di Napoli;Campania;SUD;35- 44 anni;F;20,0%
2023;06303;Università degli studi L'Orientale di Napoli;Campania;SUD;45 - 54 anni;F;34,0%
2023;06303;Università degli studi L'Orientale di Napoli;Campania;SUD;55 - 64 anni;F;35,0%
2023;06303;Università degli studi L'Orientale di Napoli;Campania;SUD;Maggiore di 64 anni;F;6,0%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Minore di 35 anni;F;10,5%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;35- 44 anni;F;14,1%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;45 - 54 anni;F;31,3%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;55 - 64 anni;F;38,1%
2023;06306;"Università degli Studi della Campania ""Luigi Vanvitelli""";Campania;SUD;Maggiore di 64 anni;F;5,9%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;Minore di 35 anni;F;8,8%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;35- 44 anni;F;18,5%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;45 - 54 anni;F;40,3%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;55 - 64 anni;F;29,7%
2023;06501;Università degli Studi di SALERNO;Campania;SUD;Maggiore di 64 anni;F;2,6%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;Minore di 35 anni;F;4,0%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;35- 44 anni;F;8,1%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;45 - 54 anni;F;26,2%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;55 - 64 anni;F;57,7%
2023;06601;Università degli studi di L'Aquila;Abruzzo;SUD;Maggiore di 64 anni;F;4,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;Minore di 35 anni;F;25,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;35- 44 anni;F;30,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;45 - 54 anni;F;40,0%
2023;06603;Gran Sasso Science Institute - Scuola di dottorato internazionale dell'Aquila;Abruzzo;SUD;55 - 64 anni;F;5,0%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;Minore di 35 anni;F;0,9%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;35- 44 anni;F;10,8%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;45 - 54 anni;F;43,2%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;55 - 64 anni;F;39,6%
2023;06701;Università degli Studi di TERAMO;Abruzzo;SUD;Maggiore di 64 anni;F;5,4%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;Minore di 35 anni;F;4,0%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;35- 44 anni;F;8,0%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;45 - 54 anni;F;21,9%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;55 - 64 anni;F;60,7%
2023;06901;Università degli studi Gabriele D'Annunzio di Chieti e Pescara;Abruzzo;SUD;Maggiore di 64 anni;F;5,5%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;Minore di 35 anni;F;1,7%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;35- 44 anni;F;7,6%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;45 - 54 anni;F;34,5%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;55 - 64 anni;F;51,3%
2023;07001;Università degli Studi del MOLISE;Molise;SUD;Maggiore di 64 anni;F;5,0%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;Minore di 35 anni;F;1,9%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;35- 44 anni;F;11,5%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;45 - 54 anni;F;62,4%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;55 - 64 anni;F;19,7%
2023;07101;Università degli Studi di FOGGIA;Puglia;SUD;Maggiore di 64 anni;F;4,5%
2023;07201;Università degli studi di Bari;Puglia;SUD;Minore di 35 anni;F;8,8%
2023;07201;Università degli studi di Bari;Puglia;SUD;35- 44 anni;F;17,6%
2023;07201;Università degli studi di Bari;Puglia;SUD;45 - 54 anni;F;32,0%
2023;07201;Università degli studi di Bari;Puglia;SUD;55 - 64 anni;F;38,6%
2023;07201;Università degli studi di Bari;Puglia;SUD;Maggiore di 64 anni;F;3,0%
2023;07202;Politecnico di BARI;Puglia;SUD;Minore di 35 anni;F;10,8%
2023;07202;Politecnico di BARI;Puglia;SUD;35- 44 anni;F;20,0%
2023;07202;Politecnico di BARI;Puglia;SUD;45 - 54 anni;F;38,3%
2023;07202;Politecnico di BARI;Puglia;SUD;55 - 64 anni;F;27,5%
2023;07202;Politecnico di BARI;Puglia;SUD;Maggiore di 64 anni;F;3,3%
2023;07501;Università del SALENTO;Puglia;SUD;Minore di 35 anni;F;2,2%
2023;07501;Università del SALENTO;Puglia;SUD;35- 44 anni;F;8,7%
2023;07501;Università del SALENTO;Puglia;SUD;45 - 54 anni;F;47,8%
2023;07501;Università del SALENTO;Puglia;SUD;55 - 64 anni;F;38,7%
2023;07501;Università del SALENTO;Puglia;SUD;Maggiore di 64 anni;F;2,6%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Minore di 35 anni;F;0,0%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;35- 44 anni;F;10,9%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;45 - 54 anni;F;19,1%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;55 - 64 anni;F;59,1%
2023;07601;Università degli Studi della BASILICATA;Basilicata;SUD;Maggiore di 64 anni;F;10,9%
2023;07801;Università della CALABRIA;Calabria;SUD;Minore di 35 anni;F;2,1%
2023;07801;Università della CALABRIA;Calabria;SUD;35- 44 anni;F;14,5%
2023;07801;Università della CALABRIA;Calabria;SUD;45 - 54 anni;F;42,6%
2023;07801;Università della CALABRIA;Calabria;SUD;55 - 64 anni;F;34,0%
2023;07801;Università della CALABRIA;Calabria;SUD;Maggiore di 64 anni;F;6,7%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Minore di 35 anni;F;11,8%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;35- 44 anni;F;22,7%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;45 - 54 anni;F;31,1%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;55 - 64 anni;F;33,6%
2023;07901;Università degli studi di Catanzaro - Magna Grecia;Calabria;SUD;Maggiore di 64 anni;F;0,8%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Minore di 35 anni;F;1,2%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;35- 44 anni;F;8,2%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;45 - 54 anni;F;25,9%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;55 - 64 anni;F;61,2%
2023;08001;Università degli studi Mediterranea di Reggio Calabria;Calabria;SUD;Maggiore di 64 anni;F;3,5%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Minore di 35 anni;F;3,8%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;35- 44 anni;F;14,4%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;45 - 54 anni;F;32,2%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;55 - 64 anni;F;44,1%
2023;08201;Università degli Studi di PALERMO;Sicilia;ISOLE;Maggiore di 64 anni;F;5,5%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Minore di 35 anni;F;1,6%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;35- 44 anni;F;6,4%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;45 - 54 anni;F;37,2%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;55 - 64 anni;F;47,3%
2023;08301;Università degli Studi di MESSINA;Sicilia;ISOLE;Maggiore di 64 anni;F;7,4%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Minore di 35 anni;F;2,1%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;35- 44 anni;F;14,5%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;45 - 54 anni;F;39,0%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;55 - 64 anni;F;41,2%
2023;08701;Università degli Studi di CATANIA;Sicilia;ISOLE;Maggiore di 64 anni;F;3,2%
