ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;GRADE;GENERE;CLASSE_ETA';N_AcStaff
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;F;< 35;96
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;M;< 35;88
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;F;35 - 44;50
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;M;35 - 44;41
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;M;45 - 54;1
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;F;45 - 54;8
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;M;>= 55;2
2021;02301;Verona - Università degli studi;Veneto;NORD-EST;D;F;>= 55;3
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;F;35 - 44;2
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;M;35 - 44;7
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;F;45 - 54;13
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;M;45 - 54;37
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;F;>= 55;35
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;A;M;>= 55;86
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;M;< 35;1
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;F;35 - 44;28
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;M;35 - 44;39
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;F;45 - 54;48
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;M;45 - 54;54
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;F;>= 55;41
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;B;M;>= 55;52
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;F;< 35;7
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;M;< 35;13
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;F;35 - 44;48
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;M;35 - 44;55
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;F;45 - 54;22
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;M;45 - 54;22
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;F;>= 55;12
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;C;M;>= 55;10
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;F;< 35;65
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;M;< 35;62
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;M;35 - 44;48
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;F;35 - 44;71
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;F;45 - 54;15
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;M;45 - 54;6
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;F;>= 55;3
2021;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;D;M;>= 55;4
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;A;F;35 - 44;1
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;A;F;45 - 54;5
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;A;M;45 - 54;4
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;A;M;>= 55;28
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;A;F;>= 55;17
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;M;35 - 44;5
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;F;35 - 44;4
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;F;45 - 54;16
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;M;45 - 54;16
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;F;>= 55;10
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;B;M;>= 55;17
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;F;35 - 44;6
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;M;35 - 44;9
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;F;45 - 54;7
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;M;45 - 54;6
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;M;>= 55;7
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;C;F;>= 55;4
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;F;< 35;17
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;M;< 35;16
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;F;35 - 44;17
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;M;35 - 44;17
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;M;45 - 54;2
2021;02702;Venezia - Università IUAV;Veneto;NORD-EST;D;F;45 - 54;8
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;M;35 - 44;16
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;F;35 - 44;4
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;F;45 - 54;44
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;M;45 - 54;126
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;F;>= 55;99
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;A;M;>= 55;310
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;F;35 - 44;82
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;M;35 - 44;152
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;F;45 - 54;189
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;M;45 - 54;288
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;M;>= 55;242
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;B;F;>= 55;146
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;F;< 35;32
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;< 35;52
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;F;35 - 44;152
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;35 - 44;190
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;45 - 54;86
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;F;45 - 54;72
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;M;>= 55;44
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;C;F;>= 55;48
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;< 35;274
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;< 35;371
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;35 - 44;121
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;35 - 44;100
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;45 - 54;14
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;45 - 54;13
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;F;>= 55;2
2021;02801;Padova - Università degli studi;Veneto;NORD-EST;D;M;>= 55;3
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;14
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;14
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;30
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;116
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;35 - 44;7
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;25
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;73
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;38
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;78
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;>= 55;51
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;< 35;3
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;13
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;20
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;25
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;29
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;39
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;>= 55;30
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;46
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;56
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;50
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;34
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;27
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;2
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;9
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;>= 55;2
2021;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;>= 55;1
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;35 - 44;4
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;5
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;20
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;27
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;89
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;< 35;1
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;35 - 44;21
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;34
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;38
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;66
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;105
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;>= 55;59
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;< 35;5
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;12
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;22
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;39
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;28
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;21
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;34
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;>= 55;35
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;54
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;50
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;24
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;20
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;5
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;3
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;>= 55;1
2021;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;>= 55;3
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;35 - 44;7
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;19
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;5
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;18
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;10
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;2
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;8
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;3
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;2
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;3
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;8
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;1
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;2
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;3
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;22
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;69
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;15
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;15
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;1
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;2
2021;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;>= 55;1
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;2
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;5
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;20
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;50
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;37
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;127
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;< 35;1
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;27
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;35
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;93
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;113
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;51
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;88
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;27
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;26
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;69
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;47
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;25
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;34
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;31
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;39
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;61
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;48
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;19
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;21
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;3
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;1
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;>= 55;1
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;1
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;6
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;34
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;11
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;55
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;125
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;< 35;1
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;30
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;48
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;76
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;82
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;84
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;60
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;11
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;4
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;36
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;46
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;27
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;33
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;22
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;19
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;113
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;160
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;23
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;49
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;10
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;1
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;>= 55;3
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;7
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;16
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;72
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;175
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;163
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;389
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;< 35;4
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;121
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;172
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;301
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;313
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;190
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;250
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;71
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;46
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;177
