Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Qualifica;GENERE;PERC_QUAL_PERS_TA
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;F;62,5%
2024;09201;Università degli Studi di CAGLIARI;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;M;37,5%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRETTORE GENERALE;F;26,5%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRIGENTE II FASCIA;F;45,9%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA B;F;47,8%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA C;F;60,9%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA D;F;64,0%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA EP;F;57,2%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRETTORE GENERALE;M;73,5%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;DIRIGENTE II FASCIA;M;54,1%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA B;M;52,2%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA C;M;39,1%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA D;M;36,0%
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;POSIZIONE ECONOMICA EP;M;42,8%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;75,0%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;67,4%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;68,0%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;71,1%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;62,0%
2023;00101;Università degli Studi di TORINO;Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;75,0%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;67,9%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;52,9%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;65,8%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;55,8%
2023;00102;Politecnico di TORINO;Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B;F;72,7%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C;F;68,5%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D;F;67,3%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;F;55,6%
2023;00201;"Università degli studi del Piemonte orientale ""Amedeo Avogadro""";Piemonte;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;DIRIGENTE II FASCIA;F;66,7%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;POSIZIONE ECONOMICA B;F;62,0%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;POSIZIONE ECONOMICA C;F;65,2%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;POSIZIONE ECONOMICA D;F;64,0%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;POSIZIONE ECONOMICA EP;F;50,0%
2023;01001;Università degli Studi di GENOVA;Liguria;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;50,0%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;64,3%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;76,1%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;77,3%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;50,0%
2023;01202;Università degli studi dell' Insubria;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;66,7%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;64,1%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;64,1%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;65,9%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;62,2%
2023;01501;Università degli Studi di MILANO;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;37,5%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;62,5%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;66,8%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;59,4%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;38,1%
2023;01502;Politecnico di MILANO;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;57,1%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;47,1%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;59,8%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;63,6%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;66,0%
2023;01509;Università degli Studi di MILANO-BICOCCA;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;35,7%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;77,3%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;72,6%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;71,4%
2023;01601;Università degli Studi di BERGAMO;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;50,0%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;71,9%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;68,2%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;69,3%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;41,7%
2023;01701;Università degli Studi di BRESCIA;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;F;33,3%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;60,3%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;69,1%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;68,7%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;70,6%
2023;01801;Università degli Studi di PAVIA;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;100,0%
2023;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B;F;0,0%
2023;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C;F;87,5%
2023;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D;F;78,6%
2023;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;F;66,7%
2023;01802;Istituto universitario di studi superiori di Pavia;Lombardia;NORD-OVEST;DIRETTORE GENERALE;F;0,0%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;DIRIGENTE II FASCIA;F;0,0%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA B;F;20,0%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA C;F;68,2%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA D;F;66,5%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA EP;F;48,1%
2023;02201;Università degli Studi di TRENTO;Trentino-Alto Adige;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;60,0%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;51,2%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;69,3%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;67,2%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;56,3%
2023;02301;Università degli Studi di VERONA;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;42,9%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;74,4%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;71,9%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;72,9%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;68,6%
2023;02701;Università Ca' Foscari Venezia;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;50,0%
2023;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;67,7%
2023;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;65,6%
2023;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;70,6%
2023;02702;Università IUAV di VENEZIA;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;DIRIGENTE II FASCIA;F;37,5%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;POSIZIONE ECONOMICA B;F;60,4%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;POSIZIONE ECONOMICA C;F;62,1%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;POSIZIONE ECONOMICA D;F;63,6%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;F;59,8%
2023;02801;Università degli Studi di PADOVA;Veneto;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;F;40,0%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B;F;27,8%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C;F;70,2%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D;F;63,6%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;F;70,6%
2023;03001;Università degli Studi di UDINE;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;F;50,0%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B;F;47,2%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C;F;60,8%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D;F;66,5%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;F;46,2%
2023;03201;Università degli Studi di TRIESTE;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;F;100,0%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C;F;65,5%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D;F;66,0%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;F;57,1%
2023;03202;Scuola Internazionale Superiore di Studi Avanzati di TRIESTE;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;33,3%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B;F;54,8%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C;F;61,9%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D;F;70,3%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;64,1%
2023;03401;Università degli Studi di PARMA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;57,1%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B;F;50,0%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C;F;67,9%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D;F;72,9%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;82,1%
2023;03601;Università degli Studi di MODENA e REGGIO EMILIA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;69,2%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B;F;55,6%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C;F;65,9%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D;F;67,4%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;62,0%
2023;03701;Università degli Studi di BOLOGNA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;100,0%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;F;75,0%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B;F;72,4%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C;F;65,4%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D;F;71,7%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;F;57,7%
2023;03801;Università degli Studi di FERRARA;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;F;0,0%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA B;F;35,9%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA C;F;67,7%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA D;F;53,5%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;POSIZIONE ECONOMICA EP;F;55,6%
2023;04101;"Università degli studi ""Carlo Bo"" di Urbino";Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA B;F;61,5%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA C;F;65,0%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA D;F;63,9%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;57,9%
2023;04201;Università Politecnica delle Marche - Ancona;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA B;F;55,6%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA C;F;75,1%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA D;F;67,1%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;35,7%
2023;04301;Università degli Studi di MACERATA;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA B;F;48,3%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA C;F;64,9%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA D;F;62,2%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;POSIZIONE ECONOMICA EP;F;29,4%
2023;04302;Università degli Studi di CAMERINO;Marche;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;100,0%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;78,9%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;78,3%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;0,0%
2023;04601;Scuola IMT Alti Studi di Lucca;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRIGENTE II FASCIA;F;33,3%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;46,2%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;70,9%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;62,2%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;60,5%
2023;04801;Università degli Studi di FIRENZE;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;05001;Università di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2023;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;56,7%
2023;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;64,3%
2023;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;60,1%
2023;05001;Università di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;65,3%
2023;05001;Università di PISA;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;52,9%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;54,9%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;72,4%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;47,1%
2023;05002;Scuola Normale Superiore di PISA;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRIGENTE II FASCIA;F;0,0%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA B;F;100,0%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA C;F;66,7%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA D;F;74,2%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;73,7%
2023;05003;"Scuola superiore di studi universitari e perfezionamento ""S. Anna"" di Pisa";Toscana;CENTRO;DIRETTORE GENERALE;F;100,0%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;61,9%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;66,7%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;65,9%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;66,7%
2023;05201;Università degli Studi di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;F;0,0%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA B;F;55,6%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA C;F;71,1%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA D;F;82,4%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;POSIZIONE ECONOMICA EP;F;50,0%
2023;05202;Università per Stranieri di SIENA;Toscana;CENTRO;DIRETTORE GENERALE;F;100,0%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;DIRIGENTE II FASCIA;F;50,0%
2023;05401;Università degli Studi di PERUGIA;Umbria;CENTRO;POSIZIONE ECONOMICA B;F;50,9%
