ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;58
2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;37
2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);F;59
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);F;52
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);M;53
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;56
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;54
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;F;33
2024;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;M;31
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;54
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;49
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);M;49
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);F;45
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;44
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;42
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;59
2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;46
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;58
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);F;52
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);M;51
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;35
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;36
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;59
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;58
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;32
2024;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;32
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;56
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;57
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);F;50
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);M;50
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;55
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;54
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;33
2024;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;33
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;59
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);F;53
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);M;50
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;42
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;44
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;50
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;36
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;64
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;37
2024;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;39
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;57
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;57
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;2PA;Prof. II fascia (associato);F;52
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;2PA;Prof. II fascia (associato);M;51
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;47
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;35
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;58
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;62
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;40
2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;34
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;58
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;2PA;Prof. II fascia (associato);F;52
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;2PA;Prof. II fascia (associato);M;52
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;58
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;56
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;34
2024;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;33
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;49
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;53
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;2PA;Prof. II fascia (associato);F;47
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;2PA;Prof. II fascia (associato);M;49
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;41
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;41
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;47
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;32
2024;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;37
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;2PA;Prof. II fascia (associato);F;41
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;2PA;Prof. II fascia (associato);M;41
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;43
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;37
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;36
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;4AR;Titolare di assegno di ricerca;F;37
2024;06308;Napoli - Scuola Superiore Meridionale;Campania;SUD;4AR;Titolare di assegno di ricerca;M;34
2024;06501;Salerno - Università degli studi;Campania;SUD;1PO;Prof. I fascia (ordinario);M;58
2024;06501;Salerno - Università degli studi;Campania;SUD;1PO;Prof. I fascia (ordinario);F;57
2024;06501;Salerno - Università degli studi;Campania;SUD;2PA;Prof. II fascia (associato);F;50
2024;06501;Salerno - Università degli studi;Campania;SUD;2PA;Prof. II fascia (associato);M;51
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;38
2024;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;37
2024;06501;Salerno - Università degli studi;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;55
2024;06501;Salerno - Università degli studi;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;57
2024;06501;Salerno - Università degli studi;Campania;SUD;4AR;Titolare di assegno di ricerca;F;35
2024;06501;Salerno - Università degli studi;Campania;SUD;4AR;Titolare di assegno di ricerca;M;34
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;60
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;60
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;53
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;52
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;36
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;35
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;M;59
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;F;60
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;35
2024;06601;L'Aquila - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;34
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;50
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;53
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;40
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;41
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;F;44
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 79/2022;M;34
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;34
2024;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;32
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;58
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;51
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;54
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;F;55
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;M;59
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;34
2024;06701;Teramo - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;34
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;59
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;59
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;53
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;54
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2024;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
