ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA,CAP,average_income_per_capita,income_clean,taxpayers,Track_Type
202526,ISOLE,SICILIA,CATANIA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,CTAA86002V,PISANO,VIA NUOVO SCACCHIERE 3/C,95019,M139,ZAFFERANA ETNEA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC860001@istruzione.it,Non Disponibile,www.icderobertozafferana.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A100Q,"""GIUSEPPE GUZZARDI""",CTAA8A101L,GIOBBE,VIA CATANIA,95031,A056,ADRANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8A100Q@istruzione.it,Non Disponibile,www.scuolaguzzardi.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTIC82100A,IC G.MACHERIONE -CALATABIANO,VIA VITTORIO VENETO N. 93/95,95011,B384,CALATABIANO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC82100A@istruzione.it,ctic82100a@pec.istruzione.it,www.icmacherionecalatabiano.edu.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC856009,IC GIOVANNI VERGA - VIAGRANDE,CTEE85601B,IC VERGA VIAGRANDE,PIAZZA CHIESA ANTICA,95029,L828,VIAGRANDE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC856009@istruzione.it,Non Disponibile,www.vergaviagrande.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AP00P,"I.C. ""SALVO BASSO""",CTEE8AP01R,CD C. COLLODI SCORDIA,VIA BACHELET,95048,I548,SCORDIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AP00P@istruzione.it,Non Disponibile,www.icsalvobassoscordia.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AK00G,I.C. MASCALI,CTAA8AK03E,PIAZZA VI NOVEMBRE,PIAZZA VI NOVEMBRE,95016,F004,MASCALI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AK00G@istruzione.it,Non Disponibile,ICMASCALI.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83800Q,IC S. CASELLA PEDARA,CTAA83801L,PIAZZA DEL POPOLO,PIAZZA DEL POPOLO,95030,G402,PEDARA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC83800Q@istruzione.it,Non Disponibile,WWW.ICSCASELLAPEDARA.GOV.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC88900L,IC P. PIO DA PIETRALCINA MISTER,CTIC88900L,IC P. PIO DA PIETRALCINA MISTER,VIA MODENA 21,95045,F250,MISTERBIANCO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC88900L@istruzione.it,ctic88900l@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC85000A,IC DON BOSCO - S.M.LICODIA,CTEE85003E,VIA DEL CARMELO,VIA MADONNA DEL CARMELO 16,95038,I240,SANTA MARIA DI LICODIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC85000A@ISTRUZIONE.IT,Non Disponibile,https//www.icsdonbosco.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTMM82102C,G.GALILEI - PIEDIMONTE ETNEO,VIA MARCONI 24,95017,G597,PIEDIMONTE ETNEO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,www.icmacherionecalatabiano.gov.it/,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AC00B,IC DELEDDA - COPPOLA,CTEE8AC03G,C.D. COPPOLA-VIA MEDAGLIE D'ORO,VIA MEDAGLIE D'ORO,95124,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.gbnicolosi.it,NO,95124,21758.67941040995,236190465.0,10855.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AT00B,1? ISTITUTO COMPRENSIVO,CTEE8AT01D,PLESSO PASINI,VIA MARCHESE DI SANGIULIANO51,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AT00B@istruzione.it,Non Disponibile,www.primocomprensivoacireale.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTEE81901C,SCUOLA PRIMARIA VIA R. MESSINA,VIA R.MESSINA N.72,95023,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83200R,SANTO CALI',CTAA83203Q,DON MARIO STRANO,VIA NAZIONALE 68,95012,C297,CASTIGLIONE DI SICILIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC83200R@istruzione.it,Non Disponibile,www.iclinguaglossacali.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC86300C,IC CAMPANELLA-STURZO CATANIA,CTAA863019,PIANETA INFANZIA V.L CASTAGNOLA,VIALE CASTAGNOLA 15,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC86300C@istruzione.it,Non Disponibile,www.iccampanellasturzo.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A100Q,"""GIUSEPPE GUZZARDI""",CTAA8A102N,PATELLARO,VIA I MAGGIO 16,95031,A056,ADRANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.scuolaguzzardi.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83800Q,IC S. CASELLA PEDARA,CTEE83802V,MONS. PENNISI,VIA MONS. PENNISI,95030,G402,PEDARA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC83800Q@istruzione.it,Non Disponibile,WWW.ICSCASELLAPEDARA.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,PIAZZALE TIENANMEN 5,95019,M139,ZAFFERANA ETNEA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC860001@istruzione.it,ctic860001@pec.istruzione.it,www.icderobertozafferana.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AK00G,I.C. MASCALI,CTEE8AK02P,CARRABBA,VIA A.MORO,95010,F004,MASCALI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AK00G@istruzione.it,Non Disponibile,www.icmascali.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTAA864015,PLESSO INFANZIA PIGNO,VIA DEGLI AGRUMI 94,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC864008@istruzione.it,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC85000A,IC DON BOSCO - S.M.LICODIA,CTAA850017,SCUOLA MATERNA - VIA ISONZO,VIA ISONZO,95038,I240,SANTA MARIA DI LICODIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC85000A@istruzione.it,Non Disponibile,https//www.icsdonbosco.edu.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTEE82104G,IC G. GALILEI PIEDIMONTE E.,VIA MARCONI24,95017,G597,PIEDIMONTE ETNEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,www.icmacherionecalatabiano.gov.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AD007,IC S.G. BOSCO CATANIA,CTMM8AD018,SM S.G. BOSCO,VIA LEOTTA 13,95122,C351,CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8AD007@istruzione.it,Non Disponibile,www.sgboscoct.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTEE88003A,VIA RACCUGLIA,VIA RACCUGLIA 1,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.gov.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTMM82101B,G.MACHERIONE -CALATABIANO,VIA VITTORIO VENETO,95011,B384,CALATABIANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,www.icmacherionecalatabiano.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AT00B,1? ISTITUTO COMPRENSIVO,CTEE8AT03G,PLESSO S.M. AMMALATI,VIA PROV. PER S.M. AMMALATI 257/A,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AT00B@istruzione.it,Non Disponibile,www.primocomprensivoacireale.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTAA819039,INFANZIA VIA FIRENZE EDIFIC.B,VIA FIRENZE,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTEE8AL04L,ALESSANDRO MANZONI,VIA SCUOLE 2,95018,H325,RIPOSTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,wwwicvergariposto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83200R,SANTO CALI',CTAA83204R,-,Non Disponibile,95030,C297,CASTIGLIONE DI SICILIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC83200R@istruzione.it,Non Disponibile,Non Disponibile,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTEE710037,BICOCCA,Non Disponibile,95100,C351,CATANIA,SPEC. PER CARCERARI,SCUOLA PRIMARIA,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTAA8AL029,IMMACOLATA,VIALE IMMACOLATA,95018,H325,RIPOSTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,wwwicvergariposto.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,CTEE860046,MILO,CORSO ITALIA N. 71,95010,F214,MILO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC860001@istruzione.it,Non Disponibile,WWW.icderobertozafferana.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC85000A,IC DON BOSCO - S.M.LICODIA,CTIC85000A,IC DON BOSCO - S.M.LICODIA,VIA SOLFERINO 63,95038,I240,SANTA MARIA DI LICODIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC85000A@istruzione.it,ctic85000a@pec.istruzione.it,https//www.icsdonbosco.edu.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTMM864019,SECONDARIA DUSMET-DORIA,VIALE CASTAGNOLA 13,95121,C351,CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC864008@istruzione.it,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AK00G,I.C. MASCALI,CTAA8AK01C,FONDACHELLO,VIA SPIAGGIA,95016,F004,MASCALI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AK00G@istruzione.it,Non Disponibile,ICMASCALI.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTAA821039,PASTERIA,VIA CASTORINA78,95011,B384,CALATABIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,http//www.icmacherionecalatabiano.gov.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82100A,IC G.MACHERIONE -CALATABIANO,CTAA821028,CALATABIANO VIA MAZZINI,VIA MAZZINI 2,95011,B384,CALATABIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC82100A@istruzione.it,Non Disponibile,http//www.icmacherionecalatabiano.gov.it/,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AD007,IC S.G. BOSCO CATANIA,CTEE8AD02A,S.G. BOSCO - SEDE CENTRALE,VIA LEOTTA 13,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AD007@istruzione.it,Non Disponibile,www.sgboscoct.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C. DIAZ - MANZONI CATANIA,CTEE89801D,I.C. DIAZ-MANZONI,VIA BASILE 28,95124,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89800B@istruzione.it,Non Disponibile,www.icsdiazmanzoni.edu.it,NO,95124,21758.67941040995,236190465.0,10855.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTAA81906C,PIANO API,VIA NAZ. S.M. AMMALATI,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83200R,SANTO CALI',CTMM83201T,LUIGI PIRANDELLO - LINGUAGLOSSA,VIA SANT'ANTONINO 12,95015,E602,LINGUAGLOSSA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC83200R@istruzione.it,Non Disponibile,www.iclinguaglossacali.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC880006,IC FELTRE - CATANIA,CTAA880046,VIA FONTANA,VIA FONTANA 5,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC880006@istruzione.it,Non Disponibile,www.icfeltre.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTCT701002,C.T. N.4 (DISTR. 13-I.C. PESTALOZZI CT),VILLAGGIO S.AGATA ZONA A,95121,C351,CATANIA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,95121,15005.508239789826,502624504.0,33496.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8BK006,IC LOMBARDO RADICE - VIRGILIO,CTEE8BK029,PLESSO VIA DEGLI STUDI,VIA DEGLI STUDI,95047,G371,PATERNO',NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTMM8AL01C,SMS GALILEI-PIRANDELLO RIPOSTO,VIA PIERSANTI MATTARELLA 4,95018,H325,RIPOSTO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,istitutocomprensivogiovannivergariposto.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC85000A,IC DON BOSCO - S.M.LICODIA,CTEE85001C,MAZZINI,VIA ENNA,95038,I240,SANTA MARIA DI LICODIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC85000A@istruzione.it,Non Disponibile,www.icsdonbosco.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTEE710048,CENTRO DI RIEDUCAZIONE MINORILE,CONTRADA BICOCCA,95123,C351,CATANIA,SPEC. PER CARCERARI,SCUOLA PRIMARIA,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,95123,21151.818810386474,700548239.0,33120.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTEE8AL02E,PADRE PIO DA PIETRELCINA,VIA LIBERTA',95018,H325,RIPOSTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,istitutocomprensivogiovannivergariposto.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS04900A,"I.S. ""MAJORANA-ARCOLEO""",CTTD049512,I.T.C. SERALE CALTAGIORNE,VIALE AUTONOMIA 6,95041,B428,CALTAGIRONE,PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,CTIS04900A@istruzione.it,Non Disponibile,www.ismajoranarcoleo.edu.it,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,CTMM860012,SCUOLA MEDIA STATALE DE ROBERTO,PIAZZALE TIEN AN MEN N. 5,95019,M139,ZAFFERANA ETNEA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC860001@istruzione.it,Non Disponibile,www.icderobertozafferana.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AD007,IC S.G. BOSCO CATANIA,CTEE8AD019,S.G. BOSCO - PLESSO VIA PALERMO,VIA DELLA CERNAIA 4,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AD007@istruzione.it,Non Disponibile,www.sgbosco.ct.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C. DIAZ - MANZONI CATANIA,CTEE89806P,OSPEDALE CANNIZZARO,VIA MESSINA 829,95126,C351,CATANIA,C/O IST. OSPEDALIERO,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89800B@istruzione.it,Non Disponibile,www.scuoladiazcatania.it,NO,95126,23583.85132765531,376586938.0,15968.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AY00E,"I.C.""GIUSEPPE RUSSO""",CTEE8AY03P,ANTONIO ROSMINI S.G.MONTEBELLO,VIA TRINACRIA 5,95010,E017,GIARRE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AY00E@istruzione.it,Non Disponibile,www.ic-giarre1.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTMM71301G,CAVOUR SEDE CARCERARIA,VIA CARBONE 6,95100,C351,CATANIA,SPEC. PER CARCERARI,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,CPIACATANIAUNO.IT,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTEE81905L,DON GIUSEPPE PANEBIANCO,VIA CACCAMO,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83200R,SANTO CALI',CTAA83202P,FRANCESCO CRISPI,VIA CONIGLIO 3,95012,C297,CASTIGLIONE DI SICILIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC83200R@istruzione.it,Non Disponibile,www.iclinguaglossacali.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BK006,IC LOMBARDO RADICE - VIRGILIO,CTIC8BK006,IC LOMBARDO RADICE - VIRGILIO,VIA DEGLI STUDI 1,95047,G371,PATERNO',NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ctic8bk006@istruzione.it,CTIC8BK006@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C. DIAZ - MANZONI CATANIA,CTAA898029,VIA BASILE,VIA BASILE 28,95124,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC89800B@istruzione.it,Non Disponibile,www.icsdiazmanzoni.edu.it,NO,95124,21758.67941040995,236190465.0,10855.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC82600D,I.C. VERGA FIUMEFREDDO,CTEE82604P,PLESSO PIEMONTE,VIA ETNA S.N.,95013,D623,FIUMEFREDDO DI SICILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC82600D@istruzione.it,Non Disponibile,www.icgvergafiumefreddodisicilia.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC864008,IC DUSMET - DORIA CATANIA,CTEE86402B,PLESSO ELEMENTARE VIA PLAIA,VIA PLAIA,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC864008@istruzione.it,Non Disponibile,www.icdusmetdoria.gov.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AL00B,I.C. GIOVANNI VERGA RIPOSTO,CTAA8AL06D,CARRUBBA,VIA ANGELO MUSCO,95018,H325,RIPOSTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AL00B@istruzione.it,Non Disponibile,WWW.icgvergariposto.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A900A,I.C. PIZZIGONI- CARDUCCI,CTAA8A9017,I.C. PIZZIGONI - CARDUCCI,VIA SIENA 5,95128,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8A900A@ISTRUZIONE.IT,Non Disponibile,www.icpizzigonicarducci.edu.it,NO,95128,28672.942256542257,334183142.0,11655.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC852002,IC D. SAVIO - S. GREGORIO,CTAA852053,S.GREGORIO DI CATANIA VIA ADIGE,VIA ADIGE 34/A,95027,H940,SAN GREGORIO DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC852002@istruzione.it,Non Disponibile,www.icsaviosangregorio.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS04900A,"I.S. ""MAJORANA-ARCOLEO""",CTIS04900A,"I.S. ""MAJORANA-ARCOLEO""",VIA PIERSANTI MATTARELLA 21,95041,B428,CALTAGIRONE,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,CTIS04900A@istruzione.it,ctis04900a@pec.istruzione.it,www.ismajoranarcoleo.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC88300N,IC DON L. MILANI MISTERBIANCO,CTIC88300N,IC DON L. MILANI MISTERBIANCO,VIA FEDERICO DE ROBERTO N. 2,95045,F250,MISTERBIANCO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC88300N@istruzione.it,ctic88300n@pec.istruzione.it,https//www.icsdonmilanimisterbianco.edu.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC860001,IC F.DE ROBERTO -ZAFFERANA,CTAA860052,MILO,VIA MARCONI 1,95010,F214,MILO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC860001@istruzione.it,Non Disponibile,www.icderobertozafferana.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC83400C,IC FEDERICO II DI SVEVIA,CTAA83402A,VIA M. D'AZEGLIO,VIA M. D'AZEGLIO,95030,F005,MASCALUCIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC83400C@istruzione.it,Non Disponibile,www.fsveviamascalucia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AY00E,"I.C.""GIUSEPPE RUSSO""",CTAA8AY08P,VIA DON LUIGI STURZO,VIA DON LUIGI STURZO 47,95014,E017,GIARRE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AY00E@istruzione.it,Non Disponibile,www.ic-giarre1.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTMM150008,CPIA CATANIA 1,CTCT70400D,C.T.N.9 (DISTR.17-S.M.PONTE PALAGONIA),VIA CIRCONVALLAZIONE N.15,95046,G253,PALAGONIA,NORMALE,CENTRO TERRITORIALE,NO,Non Disponibile,CTMM150008@istruzione.it,Non Disponibile,www.cpiacataniauno.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC885009,IC G.PARINI - CATANIA,CTMM88501A,G.PARINI - CATANIA,VIA S. QUASIMODO N.3,95126,C351,CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC885009@istruzione.it,Non Disponibile,www.parinict.edu.it,NO,95126,23583.85132765531,376586938.0,15968.0,Medie
