FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_LABEL,SCHOOL_YEAR_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,SCHOOL_YEAR_PROXY
A,ITC48,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2021/2022
A,ITC48,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2022,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2022/2023
A,ITC48,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2023,6.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2023/2024
A,ITC48,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2024,12.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2024/2025
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2015,5.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2015/2016
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2016,4.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2016/2017
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2017,4.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2017/2018
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2018,5.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2018/2019
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2019,5.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2019/2020
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2020,5.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2020/2021
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2021,1.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2021/2022
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2022,5.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2022/2023
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2023,5.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2023/2024
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2024,5.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2024/2025
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2020,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2020/2021
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2021,0.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2021/2022
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2022,3.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2022/2023
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2023,2.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2023/2024
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2024,3.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2024/2025
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2020,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2020/2021
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2021,0.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2021/2022
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2022,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2022/2023
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2023,6.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2023/2024
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2024,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2024/2025
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2020,11.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2020/2021
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2021,3.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2021/2022
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2022,8.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2022/2023
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2023,11.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2023/2024
A,ITC48,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2024,11.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2015,10.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2015/2016
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2016,9.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2016/2017
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2017,9.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2017/2018
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2018,9.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2018/2019
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2019,8.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2019/2020
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2020,9.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2021,1.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2022,10.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2023,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2024,7.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2020,6.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2021,0.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2022,5.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2023,4.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2024,4.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2020,9.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,ALL,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2021,1.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,ALL,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2022,10.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,ALL,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2023,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,ALL,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2024,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,ALL,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2020,14.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,ALL,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2021,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,ALL,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2022,14.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,ALL,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2023,13.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,ALL,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2024,14.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,ALL,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2015,12.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2015/2016
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2016,11.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2016/2017
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2017,8.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2017/2018
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2018,11.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2018/2019
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2019,10.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2019/2020
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2020,12.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2021,1.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2022,12.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2023,10.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2024,10.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PRI,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2020,11.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PRI,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2021,0.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PRI,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2022,9.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PRI,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2023,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PRI,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2024,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PRI,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2020,18.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PRI,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2021,1.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PRI,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2022,22.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PRI,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2023,13.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PRI,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2024,17.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PRI,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2020,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2022,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2023,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PRI,ALL,VOC,2024,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PRI,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2015,10.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2015/2016
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2016,9.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2016/2017
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2017,9.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2017/2018
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2018,9.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2018/2019
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2019,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2019/2020
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2020,9.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2021,1.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2022,9.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2023,7.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,ALL,2024,7.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,PUB,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2020,5.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2022,5.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2023,3.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,LIC,2024,4.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,PUB,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2020,8.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2021,1.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2022,10.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2023,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,TEC,2024,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,TEC,ALL,PUB,2024/2025
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2020,14.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2020/2021
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2021,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2021/2022
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2022,14.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2022/2023
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2023,13.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2023/2024
A,ITC48,REPEA,M,TOTAL,UPP,PUB,ALL,VOC,2024,14.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,VOC,ALL,PUB,2024/2025
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2015,7.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2015/2016
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2016,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2016/2017
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2017,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2017/2018
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2018,7.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2018/2019
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2019,7.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2019/2020
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2020,7.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2020/2021
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2021/2022
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2022,7.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2022/2023
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2023,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2023/2024
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,ALL,2024,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,ALL,ALL,ALL,2024/2025
A,ITC48,REPEA,T,TOTAL,UPP,ALL,ALL,LIC,2020,4.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Pavia,LIC,ALL,ALL,2020/2021
