ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,MISL047014,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,7,33
202425,MIPS02301P,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,79
202425,AGSD00801G,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,5,8
202425,VEPC02401Q,SCUOLA SECONDARIA II GRADO,2,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,12,11
202425,RMPS39000G,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,69,31
202425,GRTD00701E,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,6,6
202425,NUTD016015,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,13,2
202425,VETE008018,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,BIOTECNOLOGIE AMBIENTALI,43,21
202425,SARH02901B,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA QUADRIENNALE,6,7
202425,MTTF01850L,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI SOCIO-SANITARI,5,27
202425,BGRC00301B,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,8,17
202425,NATN079012,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,29,12
202425,FITL012508,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,2,8
202425,MCRI010008,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,23,0
202425,MIPS290006,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,77,39
202425,TOTF04050V,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,28,4
202425,TOPS04901V,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,43,34
202425,TETF040001,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,16,0
202425,BRTD00901P,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,19,6
202425,PGPM010004,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,19,22
202425,BAPS36000G,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,27,12
202425,CETD21000R,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,10,2
202425,RETD00301X,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,25,3
202425,CSSL08101A,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,15,30
202425,PZTH016011,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,23,8
202425,RERA030001,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,29,36
202425,LORA001013,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE IeFP,IeFP,OPERATORE DELLE PRODUZIONI ALIMENTARI,14,7
202425,BSRI01701E,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,38,2
202425,MNTD00301T,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,10,12
202425,LERF002013,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,9,13
202425,AVRI01601G,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,AUTOMAZIONE,12,0
202425,FIRI00601G,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,12,8
202425,MORI008013,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,15,20
202425,BRTF010004,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ENERGIA,18,0
202425,TOPS340002,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,87,27
202425,LTRI00401X,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,0,19
202425,RMTF19000X,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,18,0
202425,CSRI068018,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,5,11
202425,TVPM010001,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,10,42
202425,FGTE030506,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,4,7
202425,FETD08000Q,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,92,106
202425,NATF09201R,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,34,0
202425,FOTF03000D,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,72,8
202425,PVTF00251V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,ELETTRONICA,12,0
202425,BOPS17000B,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,7,39
202425,SATD03701C,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,1,21
202425,PSTD003019,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,5,17
202425,ANPS010009,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,57,28
202425,MIPM050003,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,90
202425,SSRI003018,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,54,4
202425,TARA02601R,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",13,0
202425,VERM00802P,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,PROD. INDUSTR. ARTIG. - BIENNIO COMUNE,0,25
202425,RCRA014507,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,SERVIZI,SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE,5,6
202425,MCPC01201L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,19,30
202425,TETD014017,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,7,2
202425,PAPC001015,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,5,11
202425,BGTD03701T,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,23,33
202425,VRTF00401B,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,57,5
202425,ENTD013015,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,8,1
202425,CZTA021035,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,9,3
202425,NORC010502,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,6,8
202425,FETA01101X,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",33,2
202425,NATD11101P,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,TURISMO,20,26
202425,TORC03750D,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,SERVIZI,SERVIZI SOCIO-SANITARI,4,17
202425,CEPC110012,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,8,5
202425,VRRH020509,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,SERVIZI,ENOGAS. OSPIT. ALBERG. - BIENNIO COMUNE,11,3
202425,CSTD08601C,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,20,4
202425,MTPM00201N,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,5,7
202425,PSRI02000B,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,7,78
202425,RGRH020005,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,16,11
202425,FRPS040005,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,31,10
202425,LTPS04000R,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,4,24
202425,RMPC180004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,75,42
202425,LUTD004012,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",8,5
202425,ATRI007016,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,11,36
202425,ORRF00901X,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,6,11
202425,FGPC15000C,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,30
202425,LEPS00201R,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,38,22
202425,TOPM03450E,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,14
202425,BOTD01201B,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,12,8
202425,MSPC012011,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,6,11
202425,NOTD090506,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,6,8
202425,PRSD01000E,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,TEATRO,0,14
202425,MOPC00701V,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,6,50
202425,MNPS002016,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,4,8
202425,NOPM010005,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,11,64
202425,PNRI00601V,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,53,15
202425,CETL06050X,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,18,17
202425,NARI051513,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,PRODUZIONI AUDIOVISIVE - OPZIONE,2,4
202425,MIRC079017,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,4,71
202425,SARI06802E,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,12,0
202425,RGRH020005,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,14,13
202425,RCPC001014,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,6,6
202425,RGSD003015,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO SCULTOREO,1,4
202425,LERH051515,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,SERVIZI,SERVIZI DI SALA E DI VENDITA - TRIENNIO,17,6
202425,NARI114511,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,APPARATI IMP.TI SER.ZI TEC.CI IND.LI E CIV.LI - OPZIONE,21,9
202425,BATD09001N,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,16,3
202425,TVPS04000Q,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,14,41
202425,RATD00301D,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,21,13
202425,SVTH009019,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO NAVALE - OPZIONE,14,4
202425,LETD047016,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,3,17
202425,BNPC01401B,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,9,11
202425,BRTH020006,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,17,9
202425,TATF09000G,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE AMBIENTALI,16,7
202425,SAPS05701T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,9,32
202425,AVPS00801B,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,8,19
202425,TPPM050001,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,8,6
202425,RCSL030003,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO SCULTOREO,2,7
202425,RERF070004,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,61,0
202425,BGPC00201X,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,10,12
202425,MBRC024508,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI SOCIO-SANITARI,3,14
202425,FIPM02701C,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,8,92
202425,SAPM020007,SCUOLA SECONDARIA II GRADO,1,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,36,24
202425,RMRF03601G,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,10,66
202425,MIPC01000C,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,51,144
202425,CSPM08101E,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,7,72
202425,NATF14451N,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,9,6
202425,LIRC008511,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,SERVIZI,SERVIZI SOCIO-SANITARI,1,9
202425,PZPS01901V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,18,11
202425,FRTF020002,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,84,20
202425,MIPS041018,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,9,64
202425,TAPC070005,SCUOLA SECONDARIA II GRADO,4,LICEO,INTERNAZIONALE,LINGUISTICO INTERNAZIONALE FRANCESE - ESABAC,13,38
202425,PARH021028,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,64,20
202425,BATD02000A,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,74,58
202425,RCTD001013,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,8,1
202425,PATD043016,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,96,24
202425,CHTD01601Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,1,15
202425,TEPC05000A,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,29
202425,RMTF088014,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,8,8
202425,IMTD00701A,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,12,6
202425,VRPS020006,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,20,37
202425,VCTA01201R,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,10,4
202425,PDPC02301T,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,8,13
202425,NATD13401B,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,11,3
202425,MIRI07401R,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,11,37
202425,SSSL031036,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,5,6
202425,ALRC017013,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,24,22
202425,BNTD01301E,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",15,0
202425,NASD10301A,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,14,66
202425,GETF01701Q,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,22,0
202425,MNSL010001,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,7,27
202425,BSTD003017,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,15,18
202425,ENPC00701V,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,0,13
202425,VITA01000L,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,44,49
202425,NATD052014,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,8,14
202425,FRTD008016,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,4
202425,SPTH00601B,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI NAVALI - OPZIONE,15,2
202425,MITD52000A,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,20,23
202425,CNPM010004,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LICEO LINGUISTICO - ESABAC,1,26
202425,BOTD08050A,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,14,16
202425,MBPM08000Q,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,1,18
202425,FIPM001018,SCUOLA SECONDARIA II GRADO,3,LICEO,INTERNAZIONALE,SCIENTIFICO INTERNAZIONALE FRANCESE - ESABAC,18,29
202425,MIRC12001L,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,14,8
202425,MITF09701A,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,12,0
202425,LITD030003,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,12,5
202425,CETD210506,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,8,19
202425,BATF002014,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,28,3
202425,NARM01702P,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,14,0
202425,MIRI09101E,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI CULTURALI E DELLO SPETTACOLO,18,21
202425,MISL091016,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,18,54
202425,CERC027016,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,5,52
202425,PGRI24000T,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,16,21
202425,LETD02650D,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,8,6
202425,SSRI011028,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,41,0
202425,CERI02951X,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,PRODUZIONI TESSILI SARTORIALI - OPZIONE,6,20
202425,METF040006,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,22,0
202425,BRTF010004,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,91,10
202425,ISTF013015,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTRONICA,15,0
202425,BLPS020006,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,4,24
202425,VVTD00301E,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,5,8
202425,UDRI040009,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,40,0
202425,CEPS03000C,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,42,40
202425,MCPS003011,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,17,8
202425,RCPC03901E,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,14,34
202425,FOTD010002,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,18,16
202425,LITD030003,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",5,1
202425,AVTF013011,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,20,2
202425,UDPM010009,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,8,4
202425,ANSD01001R,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,15,34
202425,TAPS18000Q,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,3,12
202425,PDRH01000G,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,63,29
202425,VITE019012,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,38,67
202425,RCTF02201A,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,22,17
