ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;27
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;44
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;88
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;26
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;20
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;22
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;19
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;6
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;13
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;23
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;62
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;26
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;25
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;25
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;36
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;3
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;21
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;9
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;26
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;30
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;6
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;13
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;40
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;20
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;67
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 15 a 17 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;16
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;22
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;11
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;26
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;55
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;6
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;22
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;54
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;24
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;31
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;21
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;21
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;6
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;15
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;7
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;18
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;80
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;30
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 18 a 19 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;24
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;49
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;24
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;29
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;19
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;28
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 12 a 14 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;5
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;8
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;10
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;3
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;12
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;30
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;99
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;25
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;24
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;27
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;44
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;3
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;16
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;37
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;4
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;19
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;62
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;47
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;28
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;38
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;40
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Stanislao Giacomantonio;COSENZA;7209;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;24
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;8
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;8
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;27
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;109
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;29
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;45
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;11
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;23
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;G.F. Ghedini;CUNEO;7324;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 15 a 17 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;6
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;2
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;21
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;28
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;73
2017-2018;Area Musicale/Coreutica;Conservatorio di Musica;Giovambattista Pergolesi;FERMO;7203;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
