AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2017;8301;Messina;L-35;Matematica;MESSINA;83;F;18
2017;8301;Messina;L-35;Matematica;MESSINA;83;M;12
2017;8301;Messina;L-36;Scienze delle Relazioni Internazionali;MESSINA;83;F;6
2017;8301;Messina;L-36;Scienze delle Relazioni Internazionali e Politiche;MESSINA;83;F;9
2017;8301;Messina;L-36;Scienze delle Relazioni Internazionali e Politiche;MESSINA;83;M;9
2017;8301;Messina;L-36;Scienze Politiche e delle Relazioni Internazionali;MESSINA;83;F;24
2017;8301;Messina;L-36;Scienze Politiche e delle Relazioni Internazionali;MESSINA;83;M;12
2017;8301;Messina;L-39;Scienze del Servizio Sociale;MESSINA;83;F;92
2017;8301;Messina;L-39;Scienze del Servizio Sociale;MESSINA;83;M;11
2017;8301;Messina;L-5;Filosofia;MESSINA;83;F;10
2017;8301;Messina;L-7;Ingegneria Civile e dei Sistemi Edilizi;MESSINA;83;M;21
2017;8301;Messina;L-8;Ingegneria Elettronica e Informatica;MESSINA;83;F;10
2017;8301;Messina;L-8;Ingegneria Elettronica e Informatica;MESSINA;83;M;22
2017;8301;Messina;L-9;Ingegneria Industriale;MESSINA;83;F;8
2017;8301;Messina;L-9;Ingegneria Industriale;MESSINA;83;M;27
2017;8301;Messina;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;MESSINA;83;F;22
2017;8301;Messina;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;MESSINA;83;M;13
2017;8301;Messina;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;MESSINA;83;F;27
2017;8301;Messina;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;MESSINA;83;M;12
2017;8301;Messina;LM-13;Chimica e Tecnologia Farmaceutiche;MESSINA;83;F;25
2017;8301;Messina;LM-13;Chimica e Tecnologia Farmaceutiche;MESSINA;83;M;11
2017;8301;Messina;LM-13;Farmacia;MESSINA;83;F;53
2017;8301;Messina;LM-13;Farmacia;MESSINA;83;M;22
2017;8301;Messina;LM-14;Civilta Letteraria dell'Italia Medievale e Moderna;MESSINA;83;F;12
2017;8301;Messina;LM-23;Ingegneria Civile;MESSINA;83;M;14
2017;8301;Messina;LM-37;Lingue Moderne: Letterature e Traduzione;MESSINA;83;F;32
2017;8301;Messina;LM-37;Lingue Moderne: Letterature e Traduzione;MESSINA;83;M;6
2017;8301;Messina;LM-41;Medicina e Chirurgia;MESSINA;83;F;102
2017;8301;Messina;LM-41;Medicina e Chirurgia;MESSINA;83;M;98
2017;8301;Messina;LM-42;Medicina Veterinaria;MESSINA;83;F;16
2017;8301;Messina;LM-42;Medicina Veterinaria;MESSINA;83;M;12
2017;8301;Messina;LM-46;Odontoiatria e Protesi Dentaria;MESSINA;83;F;16
2017;8301;Messina;LM-46;Odontoiatria e Protesi Dentaria;MESSINA;83;M;8
2017;8301;Messina;LM-51; Psicologia;MESSINA;83;F;34
2017;8301;Messina;LM-51;Psicologia;MESSINA;83;F;73
2017;8301;Messina;LM-51;Psicologia;MESSINA;83;M;10
2017;8301;Messina;LM-54;Chimica;MESSINA;83;F;7
2017;8301;Messina;LM-55;Scienze Cognitive e Teorie della Comunicazione;MESSINA;83;F;18
2017;8301;Messina;LM-56; Scienze Economiche e Finanziarie;MESSINA;83;F;6
2017;8301;Messina;LM-56; Scienze Economiche e Finanziarie;MESSINA;83;M;6
2017;8301;Messina;LM-56;Scienze Economiche e Finanziarie;MESSINA;83;F;16
2017;8301;Messina;LM-56;Scienze Economiche e Finanziarie;MESSINA;83;M;10
2017;8301;Messina;LM-6;Biologia;MESSINA;83;F;33
2017;8301;Messina;LM-6;Biologia ed Ecologia dell'Ambiente Marino Costiero;MESSINA;83;F;7
2017;8301;Messina;LM-65;Turismo e Spettacolo;MESSINA;83;F;6
2017;8301;Messina;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;MESSINA;83;M;6
2017;8301;Messina;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;MESSINA;83;F;9
2017;8301;Messina;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;MESSINA;83;M;25
2017;8301;Messina;LM-77;Consulenza e Professione;MESSINA;83;F;20
2017;8301;Messina;LM-77;Consulenza e Professione;MESSINA;83;M;23
2017;8301;Messina;LM-77;Management del Turismo e dell’Ambiente;MESSINA;83;F;8
2017;8301;Messina;LM-77;Management del Turismo e dell’Ambiente;MESSINA;83;M;8
2017;8301;Messina;LM-77;Scienze Economico-Aziendali;MESSINA;83;F;7
2017;8301;Messina;LM-77;Scienze Economico-Aziendali;MESSINA;83;M;16
2017;8301;Messina;LM-78;Filosofia Contemporanea;MESSINA;83;F;7
2017;8301;Messina;LM-78;Filosofia Contemporanea;MESSINA;83;M;6
2017;8301;Messina;LM-85;Scienze Pedagogiche;MESSINA;83;F;88
2017;8301;Messina;LM-85;Scienze Pedagogiche;MESSINA;83;M;9
2017;8301;Messina;LM-87;Servizio Sociale, Politiche Sociali e Studi Sociologici e Ricerca Sociale;MESSINA;83;F;24
2017;8301;Messina;LM-9;Biotecnologie per la Salute;MESSINA;83;F;7
2017;8301;Messina;LMG/01;Giurisprudenza;MESSINA;83;F;142
2017;8301;Messina;LMG/01;Giurisprudenza;MESSINA;83;M;78
2017;8601;Enna KORE;34;Scienze e Tecniche Psicologiche;ENNA;86;F;7
2017;8601;Enna KORE;4/S-cu;Architettura;ENNA;86;M;6
2017;8601;Enna KORE;DS1;Diritti Umani e Sicurezza dei Territori;ENNA;86;F;7
2017;8601;Enna KORE;DS1;Scienze della Difesa e della Sicurezza;ENNA;86;F;14
2017;8601;Enna KORE;DS1;Scienze della Difesa e della Sicurezza;ENNA;86;M;27
2017;8601;Enna KORE;L-1;Archeologia del Mediterraneo;ENNA;86;F;8
2017;8601;Enna KORE;L-1;Archeologia del Mediterraneo;ENNA;86;M;6
2017;8601;Enna KORE;L-11;Lingue e Culture Moderne;ENNA;86;F;70
2017;8601;Enna KORE;L-11;Lingue e Culture Moderne;ENNA;86;M;14
2017;8601;Enna KORE;L-18;Economia Aziendale;ENNA;86;F;47
2017;8601;Enna KORE;L-18;Economia Aziendale;ENNA;86;M;78
2017;8601;Enna KORE;L-22;Scienze delle Attivita Motorie e Sportive;ENNA;86;F;40
2017;8601;Enna KORE;L-22;Scienze delle Attivita Motorie e Sportive;ENNA;86;M;45
2017;8601;Enna KORE;L-24;Scienze e Tecniche Psicologiche;ENNA;86;F;171
2017;8601;Enna KORE;L-24;Scienze e Tecniche Psicologiche;ENNA;86;M;18
2017;8601;Enna KORE;L-39;Servizio Sociale;ENNA;86;F;19
2017;8601;Enna KORE;L-7;Ingegneria Civile e Ambientale;ENNA;86;M;34
2017;8601;Enna KORE;L-8;Ingegneria Informatica e delle Telecomunicazioni;ENNA;86;M;12
2017;8601;Enna KORE;L-9;Ingegneria Aerospaziale;ENNA;86;M;16
2017;8601;Enna KORE;LM-23;Ingegneria Civile;ENNA;86;M;16
2017;8601;Enna KORE;LM-38;Studi Interculturali e Relazioni Internazionali;ENNA;86;F;20
2017;8601;Enna KORE;LM-4cu;Architettura;ENNA;86;F;14
2017;8601;Enna KORE;LM-4cu;Architettura;ENNA;86;M;12
2017;8601;Enna KORE;LM-51;Psicologia Clinica;ENNA;86;F;87
2017;8601;Enna KORE;LM-51;Psicologia Clinica;ENNA;86;M;12
2017;8601;Enna KORE;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;ENNA;86;F;6
2017;8601;Enna KORE;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;ENNA;86;M;7
2017;8601;Enna KORE;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;ENNA;86;F;15
2017;8601;Enna KORE;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;ENNA;86;M;17
2017;8601;Enna KORE;LM-77;Economia e Direzione Aziendale;ENNA;86;F;21
2017;8601;Enna KORE;LM-77;Economia e Direzione Aziendale;ENNA;86;M;14
2017;8601;Enna KORE;LM-85 bis;Scienze della Formazione Primaria;ENNA;86;F;87
2017;8601;Enna KORE;LM-85 bis;Scienze della Formazione Primaria;ENNA;86;M;6
2017;8601;Enna KORE;LMG/01;Giurisprudenza;ENNA;86;F;78
2017;8601;Enna KORE;LMG/01;Giurisprudenza;ENNA;86;M;38
2017;8701;Catania;10;Ingegneria Elettrica;CATANIA;87;M;12
2017;8701;Catania;10;Ingegneria Gestionale;CATANIA;87;M;6
2017;8701;Catania;10;Ingegneria Meccanica;CATANIA;87;M;18
2017;8701;Catania;11;Lingue e Culture Europee;CATANIA;87;F;30
2017;8701;Catania;14;Scienze della Comunicazione;CATANIA;87;F;20
2017;8701;Catania;14;Scienze della Comunicazione;CATANIA;87;M;11
2017;8701;Catania;14;Scienze per la Comunicazione Internazionale;CATANIA;87;F;29
2017;8701;Catania;14/S;Chimica e Tecnologia Farmaceutiche;CATANIA;87;F;25
2017;8701;Catania;14/S;Chimica e Tecnologia Farmaceutiche;CATANIA;87;M;10
2017;8701;Catania;14/S;Farmacia;CATANIA;87;F;58
2017;8701;Catania;14/S;Farmacia;CATANIA;87;M;19
2017;8701;Catania;15;Politica e Relazioni Internazionali;CATANIA;87;F;6
2017;8701;Catania;17;Economia Aziendale;CATANIA;87;F;35
2017;8701;Catania;17;Economia Aziendale;CATANIA;87;M;25
2017;8701;Catania;17;Economia e Gestione delle Imprese Turistiche;CATANIA;87;F;25
2017;8701;Catania;17;Economia e Gestione delle Imprese Turistiche;CATANIA;87;M;7
2017;8701;Catania;18;Educatore dell'Infanzia;CATANIA;87;F;8
2017;8701;Catania;18;Scienza dell'Educazione e della Formazione;CATANIA;87;F;24
2017;8701;Catania;20;Scienze e Tecnologie Agrarie;CATANIA;87;M;10
2017;8701;Catania;20;Scienze e Tecnologie Alimentari;CATANIA;87;F;11
2017;8701;Catania;26;Informatica;CATANIA;87;M;10
2017;8701;Catania;28;Economia;CATANIA;87;F;19
2017;8701;Catania;28;Economia;CATANIA;87;M;9
2017;8701;Catania;29;Filosofia;CATANIA;87;F;6
2017;8701;Catania;3;Scienze della Mediazione Linguistica;RAGUSA;88;F;7
2017;8701;Catania;4;Ingegneria del Recupero Edilizio ed Ambientale;CATANIA;87;F;6
2017;8701;Catania;4/S-cu;Architettura;SIRACUSA;89;F;26
2017;8701;Catania;4/S-cu;Architettura;SIRACUSA;89;M;30
2017;8701;Catania;4/S-cu;Ingegneria Edile-Architettura;CATANIA;87;F;39
2017;8701;Catania;4/S-cu;Ingegneria Edile-Architettura;CATANIA;87;M;20
2017;8701;Catania;46/S;Medicina e Chirurgia;CATANIA;87;F;18
2017;8701;Catania;46/S;Medicina e Chirurgia;CATANIA;87;M;24
2017;8701;Catania;5;Lettere;CATANIA;87;F;49
2017;8701;Catania;5;Lettere;CATANIA;87;M;8
2017;8701;Catania;8;Ingegneria Civile;CATANIA;87;M;17
2017;8701;Catania;9;Ingegneria Informatica;CATANIA;87;M;19
2017;8701;Catania;99999;Giurisprudenza;CATANIA;87;F;8
2017;8701;Catania;99999;Giurisprudenza;CATANIA;87;M;8
2017;8701;Catania;99999;Medicina e chirurgia;CATANIA;87;M;6
2017;8701;Catania;99999;Scienze dell'educazione;CATANIA;87;F;9
2017;8701;Catania;99999;Scienze politiche;CATANIA;87;F;6
2017;8701;Catania;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CATANIA;87;F;79
2017;8701;Catania;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CATANIA;87;M;51
2017;8701;Catania;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);CATANIA;87;F;20
2017;8701;Catania;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CATANIA;87;F;15
2017;8701;Catania;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CATANIA;87;M;23
2017;8701;Catania;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);CATANIA;87;F;9
2017;8701;Catania;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);CATANIA;87;F;8
2017;8701;Catania;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);CATANIA;87;F;14
2017;8701;Catania;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);CATANIA;87;F;11
2017;8701;Catania;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);CATANIA;87;M;6
2017;8701;Catania;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);CATANIA;87;F;11
2017;8701;Catania;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);CATANIA;87;M;6
2017;8701;Catania;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);CATANIA;87;F;9
2017;8701;Catania;L-1;Beni Culturali;CATANIA;87;F;43
2017;8701;Catania;L-1;Beni Culturali;CATANIA;87;M;15
2017;8701;Catania;L-10;Lettere;CATANIA;87;F;92
2017;8701;Catania;L-10;Lettere;CATANIA;87;M;25
2017;8701;Catania;L-11;Lingue e Culture Europee Euroamericane ed Orientali;CATANIA;87;F;126
2017;8701;Catania;L-11;Lingue e Culture Europee Euroamericane ed Orientali;CATANIA;87;M;19
2017;8701;Catania;L-12;Mediazione Linguistica e Interculturale;RAGUSA;88;F;90
2017;8701;Catania;L-12;Mediazione Linguistica e Interculturale;RAGUSA;88;M;21
2017;8701;Catania;L-13;Scienze Biologiche;CATANIA;87;F;72
2017;8701;Catania;L-13;Scienze Biologiche;CATANIA;87;M;21
2017;8701;Catania;L-15;Formazione di Operatori Turistici;CATANIA;87;F;43
2017;8701;Catania;L-15;Formazione di Operatori Turistici;CATANIA;87;M;17
2017;8701;Catania;L-16;Scienze dell'Amministrazione;CATANIA;87;F;24
2017;8701;Catania;L-16;Scienze dell'Amministrazione;CATANIA;87;M;26
2017;8701;Catania;L-16;Scienze dell'Amministrazione e dell'Organizzazione;CATANIA;87;F;35
2017;8701;Catania;L-16;Scienze dell'Amministrazione e dell'Organizzazione;CATANIA;87;M;28
2017;8701;Catania;L-18;Economia Aziendale;CATANIA;87;F;164
2017;8701;Catania;L-18;Economia Aziendale;CATANIA;87;M;164
2017;8701;Catania;L-18;Economia e Gestione delle Imprese Turistiche;CATANIA;87;F;21
2017;8701;Catania;L-18;Economia e Gestione delle Imprese Turistiche;CATANIA;87;M;18
2017;8701;Catania;L-19;Scienze dell'Educazione e della Formazione;CATANIA;87;F;101
2017;8701;Catania;L-19;Scienze dell'Educazione e della Formazione;CATANIA;87;M;7
2017;8701;Catania;L-20;Lingue per la Comunicazione Internazionale;CATANIA;87;F;15
2017;8701;Catania;L-20;Scienze della Comunicazione;CATANIA;87;F;14
2017;8701;Catania;L-20;Scienze e Lingue per la Comunicazione;CATANIA;87;F;72
2017;8701;Catania;L-20;Scienze e Lingue per la Comunicazione;CATANIA;87;M;18
2017;8701;Catania;L-21;Pianificazione e Tutela del Territorio e del Paesaggio;CATANIA;87;F;19
2017;8701;Catania;L-21;Pianificazione e Tutela del Territorio e del Paesaggio;CATANIA;87;M;11
2017;8701;Catania;L-21;Pianificazione, Progettazione e Gestione del Territorio e dell'Ambiente;CATANIA;87;M;8
2017;8701;Catania;L-22;Scienze Motorie;CATANIA;87;F;15
2017;8701;Catania;L-22;Scienze Motorie;CATANIA;87;M;33
2017;8701;Catania;L-24;Scienze e Tecniche Psicologiche;CATANIA;87;F;147
2017;8701;Catania;L-24;Scienze e Tecniche Psicologiche;CATANIA;87;M;38
2017;8701;Catania;L-25;Scienze e Tecnologie Agrarie;CATANIA;87;F;18
2017;8701;Catania;L-25;Scienze e Tecnologie Agrarie;CATANIA;87;M;63
2017;8701;Catania;L-26;Scienze e Tecnologie Alimentari;CATANIA;87;F;32
2017;8701;Catania;L-26;Scienze e Tecnologie Alimentari;CATANIA;87;M;14
2017;8701;Catania;L-27;Chimica;CATANIA;87;F;13
2017;8701;Catania;L-27;Chimica;CATANIA;87;M;14
2017;8701;Catania;L-27;Chimica Industriale;CATANIA;87;F;7
2017;8701;Catania;L-29;Scienze Erboristiche e dei Prodotti Nutraceutici;CATANIA;87;F;16
2017;8701;Catania;L-29;Scienze Farmaceutiche Applicate;CATANIA;87;F;15
2017;8701;Catania;L-29;Tossicologia dell'Ambiente e degli Alimenti;CATANIA;87;F;14
2017;8701;Catania;L-30;Fisica;CATANIA;87;F;11
2017;8701;Catania;L-30;Fisica;CATANIA;87;M;24
2017;8701;Catania;L-31;Informatica;CATANIA;87;M;37
2017;8701;Catania;L-32;Scienze Ambientali e Naturali;CATANIA;87;F;17
2017;8701;Catania;L-32;Scienze Ambientali e Naturali;CATANIA;87;M;12
2017;8701;Catania;L-33;Economia;CATANIA;87;F;59
2017;8701;Catania;L-33;Economia;CATANIA;87;M;77
2017;8701;Catania;L-34;Scienze Geologiche;CATANIA;87;F;19
2017;8701;Catania;L-34;Scienze Geologiche;CATANIA;87;M;23
2017;8701;Catania;L-35;Matematica;CATANIA;87;F;10
2017;8701;Catania;L-35;Matematica;CATANIA;87;M;13
2017;8701;Catania;L-36;Politica e Relazioni Internazionali;CATANIA;87;F;16
2017;8701;Catania;L-36;Politica e Relazioni Internazionali;CATANIA;87;M;6
2017;8701;Catania;L-36;Storia e Scienze Politiche e delle Relazioni Internazionali;CATANIA;87;F;17
2017;8701;Catania;L-36;Storia e Scienze Politiche e delle Relazioni Internazionali;CATANIA;87;M;18
2017;8701;Catania;L-36;Storia, Politica e Relazioni Internazionali ;CATANIA;87;F;11
2017;8701;Catania;L-36;Storia, Politica e Relazioni Internazionali ;CATANIA;87;M;12
2017;8701;Catania;L-39;Sociologia e Servizio Sociale;CATANIA;87;F;34
2017;8701;Catania;L-40;Sociologia e Servizio Sociale;CATANIA;87;F;44
2017;8701;Catania;L-42;Storia e Scienze dell'Amministrazione;CATANIA;87;M;6
2017;8701;Catania;L-5;Filosofia;CATANIA;87;F;32
2017;8701;Catania;L-5;Filosofia ;CATANIA;87;M;19
2017;8701;Catania;L-7;Ingegneria Civile e Ambientale;CATANIA;87;F;42
2017;8701;Catania;L-7;Ingegneria Civile e Ambientale;CATANIA;87;M;55
2017;8701;Catania;L-8;Ingegneria Elettronica;CATANIA;87;M;33
2017;8701;Catania;L-8;Ingegneria Informatica;CATANIA;87;F;11
2017;8701;Catania;L-8;Ingegneria Informatica;CATANIA;87;M;61
2017;8701;Catania;L-9;Ingegneria Industriale;CATANIA;87;F;31
2017;8701;Catania;L-9;Ingegneria Industriale;CATANIA;87;M;116
2017;8701;Catania;LM/SNT1;Scienze Infermieristiche e Ostetriche;CATANIA;87;F;20
2017;8701;Catania;LM/SNT1;Scienze Infermieristiche e Ostetriche;CATANIA;87;M;14
2017;8701;Catania;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;CATANIA;87;F;23
2017;8701;Catania;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;CATANIA;87;M;10
2017;8701;Catania;LM-13;Chimica e Tecnologia Farmaceutiche;CATANIA;87;F;20
2017;8701;Catania;LM-13;Farmacia;CATANIA;87;F;35
2017;8701;Catania;LM-13;Farmacia;CATANIA;87;M;17
2017;8701;Catania;LM-14;Filologia Moderna;CATANIA;87;F;48
2017;8701;Catania;LM-14;Filologia Moderna;CATANIA;87;M;9
2017;8701;Catania;LM-15;Filologia Classica;CATANIA;87;F;16
2017;8701;Catania;LM-17;Fisica;CATANIA;87;F;9
2017;8701;Catania;LM-17;Fisica;CATANIA;87;M;10
2017;8701;Catania;LM-18;Informatica;CATANIA;87;M;24
2017;8701;Catania;LM-2;Archeologia;CATANIA;87;F;20
2017;8701;Catania;LM-2;Archeologia;CATANIA;87;M;8
2017;8701;Catania;LM-22;Ingegneria Chimica per la Sostenibilita Industriale;CATANIA;87;M;6
2017;8701;Catania;LM-23;Ingegneria Civile delle Acque e dei Trasporti;CATANIA;87;F;8
2017;8701;Catania;LM-23;Ingegneria Civile delle Acque e dei Trasporti;CATANIA;87;M;28
2017;8701;Catania;LM-23;Ingegneria Civile Strutturale e Geotecnica;CATANIA;87;F;6
2017;8701;Catania;LM-23;Ingegneria Civile Strutturale e Geotecnica;CATANIA;87;M;21
2017;8701;Catania;LM-25;Automation Engineering And Control Of Complex Systems (Ingegneria dell'Automazione e del Controllo dei Sistemi Complessi);CATANIA;87;M;34
2017;8701;Catania;LM-27;Ingegneria delle Telecomunicazioni;CATANIA;87;M;12
2017;8701;Catania;LM-28;Ingegneria Elettrica;CATANIA;87;M;17
2017;8701;Catania;LM-29;Ingegneria Elettronica;CATANIA;87;M;9
2017;8701;Catania;LM-31;Ingegneria Gestionale;CATANIA;87;F;25
2017;8701;Catania;LM-31;Ingegneria Gestionale;CATANIA;87;M;36
2017;8701;Catania;LM-32;Ingegneria Informatica;CATANIA;87;F;6
2017;8701;Catania;LM-32;Ingegneria Informatica;CATANIA;87;M;30
2017;8701;Catania;LM-33;Ingegneria Meccanica;CATANIA;87;F;6
2017;8701;Catania;LM-33;Ingegneria Meccanica;CATANIA;87;M;40
2017;8701;Catania;LM-35;Ingegneria per l'Ambiente e il Territorio;CATANIA;87;F;13
2017;8701;Catania;LM-35;Ingegneria per l'Ambiente e il Territorio;CATANIA;87;M;13
2017;8701;Catania;LM-37;Lingue e Culture Europee ed Extraeuropee;CATANIA;87;F;14
2017;8701;Catania;LM-37;Lingue e Culture Europee ed Extraeuropee;RAGUSA;88;F;27
2017;8701;Catania;LM-37;Lingue e Letterature Comparate;CATANIA;87;F;33
2017;8701;Catania;LM-38;Lingue per la Cooperazione Internazionale;CATANIA;87;F;49
2017;8701;Catania;LM-40;Matematica;CATANIA;87;F;11
2017;8701;Catania;LM-41;Medicina e Chirurgia;CATANIA;87;F;146
2017;8701;Catania;LM-41;Medicina e Chirurgia;CATANIA;87;M;118
2017;8701;Catania;LM-46;Odontoiatria e Protesi Dentaria;CATANIA;87;F;7
2017;8701;Catania;LM-46;Odontoiatria e Protesi Dentaria;CATANIA;87;M;18
2017;8701;Catania;LM-4cu;Architettura;SIRACUSA;89;F;24
2017;8701;Catania;LM-4cu;Architettura;SIRACUSA;89;M;19
2017;8701;Catania;LM-4cu;Ingegneria Edile-Architettura;CATANIA;87;F;23
2017;8701;Catania;LM-4cu;Ingegneria Edile-Architettura;CATANIA;87;M;16
2017;8701;Catania;LM-51;Psicologia;CATANIA;87;F;96
2017;8701;Catania;LM-51;Psicologia;CATANIA;87;M;9
2017;8701;Catania;LM-52;Internazionalizzazione delle Relazioni Commerciali ;CATANIA;87;F;13
2017;8701;Catania;LM-52;Internazionalizzazione delle Relazioni Commerciali ;CATANIA;87;M;10
2017;8701;Catania;LM-54;Chimica dei Materiali;CATANIA;87;M;7
2017;8701;Catania;LM-56;Economia e Gestione delle Amministrazioni Pubbliche;CATANIA;87;F;11
2017;8701;Catania;LM-56;Economia e Gestione delle Amministrazioni Pubbliche;CATANIA;87;M;14
2017;8701;Catania;LM-6;Biologia Cellulare e Molecolare;CATANIA;87;F;25
2017;8701;Catania;LM-6;Biologia Cellulare e Molecolare;CATANIA;87;M;8
2017;8701;Catania;LM-6;Biologia Sanitaria;CATANIA;87;F;22
2017;8701;Catania;LM-63;Scienze delle Pubbliche Amministrazioni;CATANIA;87;F;43
2017;8701;Catania;LM-63;Scienze delle Pubbliche Amministrazioni ;CATANIA;87;M;19
2017;8701;Catania;LM-65;Comunicazione della Cultura e dello Spettacolo;CATANIA;87;F;31
2017;8701;Catania;LM-65;Comunicazione della Cultura e dello Spettacolo;CATANIA;87;M;7
2017;8701;Catania;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;CATANIA;87;F;7
2017;8701;Catania;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;CATANIA;87;F;7
2017;8701;Catania;LM-67;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;CATANIA;87;M;6
2017;8701;Catania;LM-69;Scienze e Tecnologie Agrarie;CATANIA;87;F;8
2017;8701;Catania;LM-69;Scienze e Tecnologie Agrarie;CATANIA;87;M;22
2017;8701;Catania;LM-7;Biotecnologie Agrarie;CATANIA;87;F;7
2017;8701;Catania;LM-7;Biotecnologie Agrarie;CATANIA;87;M;7
2017;8701;Catania;LM-70;Scienze e Tecnologie Alimentari;CATANIA;87;F;50
2017;8701;Catania;LM-70;Scienze e Tecnologie Alimentari;CATANIA;87;M;8
2017;8701;Catania;LM-74;Scienze Geologiche;CATANIA;87;F;7
2017;8701;Catania;LM-74;Scienze Geologiche;CATANIA;87;M;12
2017;8701;Catania;LM-75;Scienze per la Tutela dell'Ambiente (Sta);CATANIA;87;F;9
2017;8701;Catania;LM-77;Direzione Aziendale;CATANIA;87;F;119
2017;8701;Catania;LM-77;Direzione Aziendale;CATANIA;87;M;83
2017;8701;Catania;LM-77;Finanza Aziendale;CATANIA;87;F;20
2017;8701;Catania;LM-77;Finanza Aziendale;CATANIA;87;M;25
2017;8701;Catania;LM-78;Scienze Filosofiche;CATANIA;87;F;23
2017;8701;Catania;LM-78;Scienze Filosofiche;CATANIA;87;M;8
2017;8701;Catania;LM-84;Storia e Cultura dei Paesi Mediterranei;CATANIA;87;F;15
