STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ010_SQ003,Promoting accessibility-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6-SQ008,Simplifying procedures for SMEs (administratively),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H10-SQ004,Access right to e-procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ001_SQ004,"Green public procurement-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ010_SQ003,Promoting accessibility-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D2-SQ012,Support for re-industrialisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B5-SQ003,Integrity training requirements for suppliers,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6,"Specifically for SMEs, what are the measures used to improve their access to procurement processes?",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6-SQ007,Set aside measures,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6-SQ004,Use of tools such as dynamic purchasing systems,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ007_SQ003,Support responsible business conduct-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13-SQ008,None of the above,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ006_SQ004,Support small and medium-sized enterprises (SMEs)-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B4,Are there cooling-off periods for procurement officials moving to the private sector from a public position that may raise a conflict of interest or for private employees moving to the public sector to a position raising conflict-of-interest concerns?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_G6-SQ002,Budgeting systems,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D8-SQ002,Dedicated funding,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H9,What are the requirements for obtaining the certificate?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B2,"What kind of policies and mechanisms are in place to identify, prevent and manage conflict of interest* of public procurement officials?",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ008_SQ007,Support social enterprises-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D8-SQ007,Excellence award system,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D9-SQ003,Evaluating the outcomes* of individual procurement processes,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D2-SQ013,Increased resilience (securing supply chains),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ013_SQ005,Increased resilience (securing supply chains)-An independent organisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AT_G9,Are the following emerging/innovative technologies actively used in your country to support procurement activities?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B5-SQ004,"Comprehensive business integrity programmes (if yes, please provide an explanation)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_G4,Is there a cost for contracting authorities or economic operators to use the e-procurement system(s)?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_G10-SQ003,Planning and strategy,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13-SQ007,"Staff benefits (flexible working conditions, holidays etc.)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C5-SQ001,Women-owned businesses,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D1-SQ011,Addressing long-term unemployment,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ004_SQ005,Gender equality and responsiveness-An independent organisation,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ008_SQ001,Support social enterprises-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ005_SQ006,Human and labour rights-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B5,"Are there any efforts to promote integrity among suppliers, led either by the public or private sector?",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ001_SQ007,Green public procurement-We put in place a different institutional structure,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ002_SQ003,Circular public procurement-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ002_SQ001,Circular public procurement-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ009_SQ003,Indigenous people-Conduct business cases in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_F1,"Does your country have CPB(s)? If yes, please indicate the number of CPBs and their sector.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ010_SQ004,"Promoting accessibility-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D2-SQ009,Support to indigenous people,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D1-SQ004,Gender equality and responsiveness,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ009_SQ002,Indigenous people-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ007_SQ004,Support responsible business conduct-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D2-SQ004,Gender equality and responsiveness,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D1-SQ013,Increased resilience (securing supply chains),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D1-SQ003,Innovation procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ001_SQ004,Green public procurement-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D1-SQ010,Promoting accessibility,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H2-SQ003,On-the-job training,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H1,Which institution(s) is/are mainly in charge of capacity-building initiatives for public procurement?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ004_SQ002,Gender equality and responsiveness-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D2-SQ005,Human and labour rights,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_A4,What mechanisms are used to enforce transparency requirements?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13-SQ006,Professional network,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_D9,How do you evaluate the impact of procurement on the achievement of strategic policy objectives?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6-SQ002,Encouraging the division of processes into lots,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C5-SQ002,Indigenous businesses,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_I5,Which data and information are collected at the central level?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AT_I3,Do you measure the impact of public procurement?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_F3-SQ007,Contracts with options,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13-SQ002,Competitive salary compared with other civil service workstreams,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_J4-SQ007,"Introducing a dedicated function (e.g. category manager, sustainability manager)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_C6-SQ003,Encouraging Joint-bidding/consortia,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_F7-SQ004,"Virtual assistant (for example, chatbot)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B2-SQ009,"Other policies and mechanisms to identify, prevent and manage conflict-of-interest of public procurement officials",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ006_SQ004,"Support small and medium-sized enterprises (SMEs)-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_F5-SQ005,"Not yet, but it is considered",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_K7-SQ004,Requirements to favour existing instruments (e.g. framework agreements),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13,"Are there any (financial or non-financial) incentives to attract, motivate, and retain public procurement specialists?",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_A7,"Please, indicate which documents or data are publicly available via the e-procurement* system.",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H13-SQ003,Clear career progression prospects,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_G10-SQ008,Supply chain due diligence,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ012_SQ004,Support for re-industrialisation-Central purchasing body (CPB),2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_D8-SQ003,Performance-based bonus,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ011_SQ003,Addressing long-term unemployment-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H10,What is the purpose of the certificate?,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ001_SQ003,Green public procurement-Procurement authority,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_F2-SQ004_SQ004,Trainings-Not applicable,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ006_SQ006,Support small and medium-sized enterprises (SMEs)-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_B1-SQ007,None,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ003_SQ002,Innovation procurement-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_H4-SQ005,Needs assessment,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ009_SQ006,Indigenous people-Competence centre* or similar,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_F2-SQ005_SQ002,Technical advice on individual procurement-From central/federal budget,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ005_SQ004,"Human and labour rights-Others, please specify",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_A3-SQ003,"Obligation to declare infringement of laws (labour, human rights, etc.) during contract execution)",2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ013_SQ002,Increased resilience (securing supply chains)-Inter-ministerial body,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_C1-SQ001,Yes standalone,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ001_SQ002,Green public procurement-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_F6-SQ007,Complaints template/form,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MCC_J2-SQ005,Sustainability risks,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_F6-SQ008,Customer satisfaction surveys,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_E3-SQ005,Oversight of individual procurement processes,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_MC_A1-SQ011,Invoices,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ009_SQ001,Indigenous people-Line ministry,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D3-SQ006_SQ002,Support small and medium-sized enterprises (SMEs)-Conduct cost-benefits analysis in individual procurement,2024,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,HUN,Hungary,A,Annual,Q_AN_D4-SQ006_SQ003,Support small and medium-sized enterprises (SMEs)-Procurement authority,2024,,,,A,Normal value,0,Units
