ANNO_ACCADEMICO;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA;CLASSE;CORSO;GENERE;ISCRITTI
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;PIANOFORTE JAZZ;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;PIANOFORTE JAZZ;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL47;TROMBA JAZZ;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL47;TROMBA JAZZ;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC;M;18
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL05;BATTERIA E PERCUSSIONI JAZZ;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL07;CANTO JAZZ;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL67;POPULAR MUSIC;F;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL67;POPULAR MUSIC;M;13
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;DCSL34;MUSICA ELETTRONICA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Ricerca - ambito musicale;AFAM_Dottorato di Ricerca;DISCIPLINE MUSICALI;Dottorato;SOUND STUDIES AND SONIC ART;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Ricerca - ambito musicale;AFAM_Dottorato di Ricerca;DISCIPLINE MUSICALI;Dottorato;SOUND STUDIES AND SONIC ART;M;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CORNO;DCPL19;CORNO;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;7
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO DOLCE;DCPL28;FLAUTO DOLCE;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;F;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;BASSO TUBA;DCSL04;BASSO TUBA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;F;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CORNO;DCSL19;CORNO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO DOLCE;DCSL28;FLAUTO DOLCE;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO DOLCE;DCSL29;FLAUTO TRAVERSIERE;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;OBOE;DCSL36;OBOE;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;TROMBA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBONE;DCSL49;TROMBONE;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;CLAVICEMBALO;DCPL14;CLAVICEMBALO E TASTIERE STORICHE;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;FISARMONICA;DCPL26;FISARMONICA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;ORGANO;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;15
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;ORGANO E COMPOSIZIONE ORGANISTICA;DCSL38;ORGANO;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;ORGANO E COMPOSIZIONE ORGANISTICA;DCSL38;ORGANO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;9
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;F;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;CONTRABBASSO;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;8
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;7
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;M;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;ARPA;DCSL01;ARPA;F;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CONTRABBASSO;DCSL16;CONTRABBASSO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CONTRABBASSO;DCSL16;CONTRABBASSO;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;VIOLA;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;VIOLA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;F;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;13
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL99;COMPOSIZIONE PER TEATRO E CINEMA;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;M;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;9
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;13
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;8
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;M;20
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;F;16
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Didattica della musica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA;DCPL21;DIDATTICA DELLA MUSICA;F;8
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Didattica della musica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA;DCPL21;DIDATTICA DELLA MUSICA;M;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA - Didattica della musica - Didattica dello strumento;F;10
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA - Didattica della musica - Didattica dello strumento;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;BATTERIA E PERCUSSIONI JAZZ;M;7
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;5
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;M;3
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL17;CONTRABBASSO JAZZ;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;PIANOFORTE JAZZ;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL61;TECNICO DEL SUONO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL61;TECNICO DEL SUONO;M;7
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL07;CANTO JAZZ;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL10;CHITARRA JAZZ;M;4
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL40;PIANOFORTE JAZZ;M;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;DCSL61;TECNICO DEL SUONO;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;DCSL61;TECNICO DEL SUONO;M;6
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;BASSO TUBA;DCPL04;BASSO TUBA;F;1
2024-2025;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;BASSO TUBA;DCPL04;BASSO TUBA;M;1
