freq,territorio,ind_type,measure,tipo_ateneo,sesso,tipcorsolaurea,grup_corsilaurea,time_period,obs_value,year
A,ITC2,GRAD,9,2,9,L,99,2017,0,2017
A,ITC2,GRAD,9,2,9,L,99,2018,0,2018
A,ITC2,GRAD,9,2,9,L,99,2019,0,2019
A,ITC2,GRAD,9,2,9,L,99,2020,0,2020
A,ITC2,GRAD,9,2,9,L,99,2021,0,2021
A,ITC2,GRAD,9,2,9,L,99,2022,0,2022
A,ITC2,GRAD,9,2,9,LS,99,2010,0,2010
A,ITC2,GRAD,9,2,9,LS,99,2011,0,2011
A,ITC2,GRAD,9,2,9,LS,99,2012,0,2012
A,ITC2,GRAD,9,2,9,LS,99,2013,0,2013
A,ITC2,GRAD,9,2,9,LS,99,2014,0,2014
A,ITC2,GRAD,9,2,9,LS,99,2015,0,2015
A,ITC2,GRAD,9,2,9,LS,99,2016,0,2016
A,ITC2,GRAD,9,2,9,LS,99,2017,0,2017
A,ITC2,GRAD,9,2,9,LS,99,2018,0,2018
A,ITC2,GRAD,9,2,9,LS,99,2019,0,2019
A,ITC2,GRAD,9,2,9,LS,99,2020,0,2020
A,ITC2,GRAD,9,2,9,LS,99,2021,0,2021
A,ITC2,GRAD,9,2,9,LS,99,2022,0,2022
A,ITC2,GRAD,9,2,9,LSCU,99,2010,0,2010
A,ITC2,GRAD,9,2,9,LSCU,99,2011,0,2011
A,ITC2,GRAD,9,2,9,LSCU,99,2012,0,2012
A,ITC2,GRAD,9,2,9,LSCU,99,2013,0,2013
A,ITC2,GRAD,9,2,9,LSCU,99,2014,0,2014
A,ITC2,GRAD,9,2,9,LSCU,99,2015,0,2015
A,ITC2,GRAD,9,2,9,LSCU,99,2016,0,2016
A,ITC2,GRAD,9,2,9,LSCU,99,2017,0,2017
A,ITC2,GRAD,9,2,9,LSCU,99,2018,0,2018
A,ITC2,GRAD,9,2,9,LSCU,99,2019,0,2019
A,ITC2,GRAD,9,2,9,LSCU,99,2020,0,2020
A,ITC2,GRAD,9,2,9,LSCU,99,2021,0,2021
A,ITC2,GRAD,9,2,9,LSCU,99,2022,0,2022
A,ITC2,GRAD,9,9,1,9999,99,2010,49,2010
A,ITC2,GRAD,9,9,1,9999,99,2011,51,2011
A,ITC2,GRAD,9,9,1,9999,99,2012,63,2012
A,ITC2,GRAD,9,9,1,9999,99,2013,74,2013
A,ITC2,GRAD,9,9,1,9999,99,2014,51,2014
A,ITC2,GRAD,9,9,1,9999,99,2015,52,2015
A,ITC2,GRAD,9,9,1,9999,99,2016,49,2016
A,ITC2,GRAD,9,9,1,9999,99,2017,73,2017
A,ITC2,GRAD,9,9,1,9999,99,2018,61,2018
A,ITC2,GRAD,9,9,1,9999,99,2019,63,2019
A,ITC2,GRAD,9,9,1,9999,99,2020,78,2020
A,ITC2,GRAD,9,9,1,9999,99,2021,61,2021
A,ITC2,GRAD,9,9,1,9999,99,2022,58,2022
A,ITC2,GRAD,9,9,1,CDL,99,2010,3,2010
A,ITC2,GRAD,9,9,1,CDL,99,2011,2,2011
A,ITC2,GRAD,9,9,1,CDL,99,2012,3,2012
A,ITC2,GRAD,9,9,1,CDL,99,2013,3,2013
A,ITC2,GRAD,9,9,1,CDL,99,2014,6,2014
A,ITC2,GRAD,9,9,1,L,99,2010,44,2010
A,ITC2,GRAD,9,9,1,L,99,2011,42,2011
A,ITC2,GRAD,9,9,1,L,99,2012,54,2012
A,ITC2,GRAD,9,9,1,L,99,2013,67,2013
A,ITC2,GRAD,9,9,1,L,99,2014,42,2014
A,ITC2,GRAD,9,9,1,L,99,2015,49,2015
A,ITC2,GRAD,9,9,1,L,99,2016,43,2016
A,ITC2,GRAD,9,9,1,L,99,2017,62,2017
A,ITC2,GRAD,9,9,1,L,99,2018,49,2018
A,ITC2,GRAD,9,9,1,L,99,2019,56,2019
A,ITC2,GRAD,9,9,1,L,99,2020,64,2020
A,ITC2,GRAD,9,9,1,L,99,2021,49,2021
A,ITC2,GRAD,9,9,1,L,99,2022,35,2022
A,ITC2,GRAD,9,9,1,LS,99,2010,2,2010
A,ITC2,GRAD,9,9,1,LS,99,2011,7,2011
A,ITC2,GRAD,9,9,1,LS,99,2012,6,2012
A,ITC2,GRAD,9,9,1,LS,99,2013,4,2013
A,ITC2,GRAD,9,9,1,LS,99,2014,3,2014
A,ITC2,GRAD,9,9,1,LS,99,2015,2,2015
A,ITC2,GRAD,9,9,1,LS,99,2016,4,2016
A,ITC2,GRAD,9,9,1,LS,99,2017,7,2017
A,ITC2,GRAD,9,9,1,LS,99,2018,12,2018
A,ITC2,GRAD,9,9,1,LS,99,2019,5,2019
A,ITC2,GRAD,9,9,1,LS,99,2020,14,2020
A,ITC2,GRAD,9,9,1,LS,99,2021,12,2021
A,ITC2,GRAD,9,9,1,LS,99,2022,20,2022
A,ITC2,GRAD,9,9,1,LSCU,99,2010,0,2010
A,ITC2,GRAD,9,9,1,LSCU,99,2011,0,2011
A,ITC2,GRAD,9,9,1,LSCU,99,2012,0,2012
A,ITC2,GRAD,9,9,1,LSCU,99,2013,0,2013
A,ITC2,GRAD,9,9,1,LSCU,99,2014,0,2014
A,ITC2,GRAD,9,9,1,LSCU,99,2015,1,2015
A,ITC2,GRAD,9,9,1,LSCU,99,2016,2,2016
A,ITC2,GRAD,9,9,1,LSCU,99,2017,4,2017
A,ITC2,GRAD,9,9,1,LSCU,99,2018,0,2018
A,ITC2,GRAD,9,9,1,LSCU,99,2019,2,2019
A,ITC2,GRAD,9,9,1,LSCU,99,2020,0,2020
A,ITC2,GRAD,9,9,1,LSCU,99,2021,0,2021
A,ITC2,GRAD,9,9,1,LSCU,99,2022,3,2022
A,ITC2,GRAD,9,9,2,9999,99,2010,134,2010
A,ITC2,GRAD,9,9,2,9999,99,2011,143,2011
A,ITC2,GRAD,9,9,2,9999,99,2012,145,2012
A,ITC2,GRAD,9,9,2,9999,99,2013,194,2013
A,ITC2,GRAD,9,9,2,9999,99,2014,166,2014
A,ITC2,GRAD,9,9,2,9999,99,2015,153,2015
A,ITC2,GRAD,9,9,2,9999,99,2016,163,2016
A,ITC2,GRAD,9,9,2,9999,99,2017,192,2017
A,ITC2,GRAD,9,9,2,9999,99,2018,180,2018
A,ITC2,GRAD,9,9,2,9999,99,2019,214,2019
A,ITC2,GRAD,9,9,2,9999,99,2020,196,2020
A,ITC2,GRAD,9,9,2,9999,99,2021,174,2021
A,ITC2,GRAD,9,9,2,9999,99,2022,144,2022
A,ITC2,GRAD,9,9,2,CDL,99,2010,22,2010
A,ITC2,GRAD,9,9,2,CDL,99,2011,25,2011
A,ITC2,GRAD,9,9,2,CDL,99,2012,14,2012
A,ITC2,GRAD,9,9,2,CDL,99,2013,25,2013
A,ITC2,GRAD,9,9,2,CDL,99,2014,37,2014
A,ITC2,GRAD,9,9,2,L,99,2010,96,2010
A,ITC2,GRAD,9,9,2,L,99,2011,105,2011
A,ITC2,GRAD,9,9,2,L,99,2012,114,2012
A,ITC2,GRAD,9,9,2,L,99,2013,146,2013
A,ITC2,GRAD,9,9,2,L,99,2014,117,2014
A,ITC2,GRAD,9,9,2,L,99,2015,134,2015
A,ITC2,GRAD,9,9,2,L,99,2016,146,2016
A,ITC2,GRAD,9,9,2,L,99,2017,142,2017
A,ITC2,GRAD,9,9,2,L,99,2018,147,2018
A,ITC2,GRAD,9,9,2,L,99,2019,159,2019
A,ITC2,GRAD,9,9,2,L,99,2020,147,2020
A,ITC2,GRAD,9,9,2,L,99,2021,135,2021
A,ITC2,GRAD,9,9,2,L,99,2022,110,2022
A,ITC2,GRAD,9,9,2,LS,99,2010,16,2010
A,ITC2,GRAD,9,9,2,LS,99,2011,13,2011
A,ITC2,GRAD,9,9,2,LS,99,2012,17,2012
A,ITC2,GRAD,9,9,2,LS,99,2013,23,2013
A,ITC2,GRAD,9,9,2,LS,99,2014,12,2014
A,ITC2,GRAD,9,9,2,LS,99,2015,9,2015
A,ITC2,GRAD,9,9,2,LS,99,2016,8,2016
A,ITC2,GRAD,9,9,2,LS,99,2017,30,2017
A,ITC2,GRAD,9,9,2,LS,99,2018,17,2018
A,ITC2,GRAD,9,9,2,LS,99,2019,30,2019
A,ITC2,GRAD,9,9,2,LS,99,2020,36,2020
A,ITC2,GRAD,9,9,2,LS,99,2021,31,2021
A,ITC2,GRAD,9,9,2,LS,99,2022,23,2022
A,ITC2,GRAD,9,9,2,LSCU,99,2010,0,2010
A,ITC2,GRAD,9,9,2,LSCU,99,2011,0,2011
A,ITC2,GRAD,9,9,2,LSCU,99,2012,0,2012
A,ITC2,GRAD,9,9,2,LSCU,99,2013,0,2013
A,ITC2,GRAD,9,9,2,LSCU,99,2014,0,2014
A,ITC2,GRAD,9,9,2,LSCU,99,2015,10,2015
A,ITC2,GRAD,9,9,2,LSCU,99,2016,9,2016
A,ITC2,GRAD,9,9,2,LSCU,99,2017,20,2017
A,ITC2,GRAD,9,9,2,LSCU,99,2018,16,2018
A,ITC2,GRAD,9,9,2,LSCU,99,2019,25,2019
A,ITC2,GRAD,9,9,2,LSCU,99,2020,13,2020
A,ITC2,GRAD,9,9,2,LSCU,99,2021,8,2021
A,ITC2,GRAD,9,9,2,LSCU,99,2022,11,2022
A,ITC2,GRAD,9,9,9,9999,99,2010,183,2010
A,ITC2,GRAD,9,9,9,9999,99,2011,194,2011
A,ITC2,GRAD,9,9,9,9999,99,2012,208,2012
A,ITC2,GRAD,9,9,9,9999,99,2013,268,2013
A,ITC2,GRAD,9,9,9,9999,99,2014,217,2014
A,ITC2,GRAD,9,9,9,9999,99,2015,205,2015
A,ITC2,GRAD,9,9,9,9999,99,2016,212,2016
A,ITC2,GRAD,9,9,9,9999,99,2017,265,2017
A,ITC2,GRAD,9,9,9,9999,99,2018,241,2018
A,ITC2,GRAD,9,9,9,9999,99,2019,277,2019
A,ITC2,GRAD,9,9,9,9999,99,2020,274,2020
A,ITC2,GRAD,9,9,9,9999,99,2021,235,2021
A,ITC2,GRAD,9,9,9,9999,99,2022,202,2022
A,ITC2,GRAD,9,9,9,CDL,99,2010,25,2010
A,ITC2,GRAD,9,9,9,CDL,99,2011,27,2011
A,ITC2,GRAD,9,9,9,CDL,99,2012,17,2012
A,ITC2,GRAD,9,9,9,CDL,99,2013,28,2013
A,ITC2,GRAD,9,9,9,CDL,99,2014,43,2014
A,ITC2,GRAD,9,9,9,L,99,2010,140,2010
A,ITC2,GRAD,9,9,9,L,99,2011,147,2011
A,ITC2,GRAD,9,9,9,L,99,2012,168,2012
A,ITC2,GRAD,9,9,9,L,99,2013,213,2013
A,ITC2,GRAD,9,9,9,L,99,2014,159,2014
A,ITC2,GRAD,9,9,9,L,99,2015,183,2015
A,ITC2,GRAD,9,9,9,L,99,2016,189,2016
A,ITC2,GRAD,9,9,9,L,99,2017,204,2017
A,ITC2,GRAD,9,9,9,L,99,2018,196,2018
A,ITC2,GRAD,9,9,9,L,99,2019,215,2019
A,ITC2,GRAD,9,9,9,L,99,2020,211,2020
A,ITC2,GRAD,9,9,9,L,99,2021,184,2021
A,ITC2,GRAD,9,9,9,L,99,2022,145,2022
A,ITC2,GRAD,9,9,9,LS,99,2010,18,2010
A,ITC2,GRAD,9,9,9,LS,99,2011,20,2011
A,ITC2,GRAD,9,9,9,LS,99,2012,23,2012
A,ITC2,GRAD,9,9,9,LS,99,2013,27,2013
A,ITC2,GRAD,9,9,9,LS,99,2014,15,2014
A,ITC2,GRAD,9,9,9,LS,99,2015,11,2015
A,ITC2,GRAD,9,9,9,LS,99,2016,12,2016
A,ITC2,GRAD,9,9,9,LS,99,2017,37,2017
A,ITC2,GRAD,9,9,9,LS,99,2018,29,2018
A,ITC2,GRAD,9,9,9,LS,99,2019,35,2019
A,ITC2,GRAD,9,9,9,LS,99,2020,50,2020
A,ITC2,GRAD,9,9,9,LS,99,2021,43,2021
A,ITC2,GRAD,9,9,9,LS,99,2022,43,2022
A,ITC2,GRAD,9,9,9,LSCU,99,2010,0,2010
A,ITC2,GRAD,9,9,9,LSCU,99,2011,0,2011
A,ITC2,GRAD,9,9,9,LSCU,99,2012,0,2012
A,ITC2,GRAD,9,9,9,LSCU,99,2013,0,2013
A,ITC2,GRAD,9,9,9,LSCU,99,2014,0,2014
A,ITC2,GRAD,9,9,9,LSCU,99,2015,11,2015
A,ITC2,GRAD,9,9,9,LSCU,99,2016,11,2016
A,ITC2,GRAD,9,9,9,LSCU,99,2017,24,2017
A,ITC2,GRAD,9,9,9,LSCU,99,2018,16,2018
A,ITC2,GRAD,9,9,9,LSCU,99,2019,27,2019
A,ITC2,GRAD,9,9,9,LSCU,99,2020,13,2020
A,ITC2,GRAD,9,9,9,LSCU,99,2021,8,2021
A,ITC2,GRAD,9,9,9,LSCU,99,2022,14,2022
A,ITC3,GRAD,9,1,1,9999,99,2010,2398,2010
A,ITC3,GRAD,9,1,1,9999,99,2011,2550,2011
A,ITC3,GRAD,9,1,1,9999,99,2012,2498,2012
A,ITC3,GRAD,9,1,1,9999,99,2013,2586,2013
A,ITC3,GRAD,9,1,1,9999,99,2014,2558,2014
A,ITC3,GRAD,9,1,1,9999,99,2015,2502,2015
A,ITC3,GRAD,9,1,1,9999,99,2016,2562,2016
A,ITC3,GRAD,9,1,1,9999,99,2017,2450,2017
A,ITC3,GRAD,9,1,1,9999,99,2018,2606,2018
A,ITC3,GRAD,9,1,1,9999,99,2019,2475,2019
A,ITC3,GRAD,9,1,1,9999,99,2020,2471,2020
A,ITC3,GRAD,9,1,1,9999,99,2021,2413,2021
A,ITC3,GRAD,9,1,1,9999,99,2022,2236,2022
A,ITC3,GRAD,9,1,1,CDL,99,2010,128,2010
A,ITC3,GRAD,9,1,1,CDL,99,2011,85,2011
A,ITC3,GRAD,9,1,1,CDL,99,2012,59,2012
A,ITC3,GRAD,9,1,1,CDL,99,2013,40,2013
A,ITC3,GRAD,9,1,1,CDL,99,2014,28,2014
A,ITC3,GRAD,9,1,1,L,99,2010,1331,2010
A,ITC3,GRAD,9,1,1,L,99,2011,1453,2011
A,ITC3,GRAD,9,1,1,L,99,2012,1413,2012
A,ITC3,GRAD,9,1,1,L,99,2013,1532,2013
A,ITC3,GRAD,9,1,1,L,99,2014,1518,2014
A,ITC3,GRAD,9,1,1,L,99,2015,1426,2015
A,ITC3,GRAD,9,1,1,L,99,2016,1460,2016
A,ITC3,GRAD,9,1,1,L,99,2017,1395,2017
A,ITC3,GRAD,9,1,1,L,99,2018,1455,2018
A,ITC3,GRAD,9,1,1,L,99,2019,1413,2019
A,ITC3,GRAD,9,1,1,L,99,2020,1419,2020
A,ITC3,GRAD,9,1,1,L,99,2021,1357,2021
A,ITC3,GRAD,9,1,1,L,99,2022,1243,2022
A,ITC3,GRAD,9,1,1,LS,99,2010,705,2010
A,ITC3,GRAD,9,1,1,LS,99,2011,759,2011
A,ITC3,GRAD,9,1,1,LS,99,2012,727,2012
A,ITC3,GRAD,9,1,1,LS,99,2013,720,2013
A,ITC3,GRAD,9,1,1,LS,99,2014,728,2014
A,ITC3,GRAD,9,1,1,LS,99,2015,775,2015
A,ITC3,GRAD,9,1,1,LS,99,2016,728,2016
A,ITC3,GRAD,9,1,1,LS,99,2017,724,2017
A,ITC3,GRAD,9,1,1,LS,99,2018,843,2018
A,ITC3,GRAD,9,1,1,LS,99,2019,798,2019
A,ITC3,GRAD,9,1,1,LS,99,2020,780,2020
A,ITC3,GRAD,9,1,1,LS,99,2021,807,2021
A,ITC3,GRAD,9,1,1,LS,99,2022,808,2022
A,ITC3,GRAD,9,1,1,LSCU,99,2010,234,2010
A,ITC3,GRAD,9,1,1,LSCU,99,2011,253,2011
A,ITC3,GRAD,9,1,1,LSCU,99,2012,299,2012
A,ITC3,GRAD,9,1,1,LSCU,99,2013,294,2013
A,ITC3,GRAD,9,1,1,LSCU,99,2014,284,2014
A,ITC3,GRAD,9,1,1,LSCU,99,2015,301,2015
A,ITC3,GRAD,9,1,1,LSCU,99,2016,374,2016
A,ITC3,GRAD,9,1,1,LSCU,99,2017,331,2017
A,ITC3,GRAD,9,1,1,LSCU,99,2018,308,2018
A,ITC3,GRAD,9,1,1,LSCU,99,2019,264,2019
A,ITC3,GRAD,9,1,1,LSCU,99,2020,272,2020
A,ITC3,GRAD,9,1,1,LSCU,99,2021,249,2021
A,ITC3,GRAD,9,1,1,LSCU,99,2022,185,2022
A,ITC3,GRAD,9,1,2,9999,99,2010,3398,2010
A,ITC3,GRAD,9,1,2,9999,99,2011,3377,2011
A,ITC3,GRAD,9,1,2,9999,99,2012,3664,2012
A,ITC3,GRAD,9,1,2,9999,99,2013,3699,2013
A,ITC3,GRAD,9,1,2,9999,99,2014,3670,2014
A,ITC3,GRAD,9,1,2,9999,99,2015,3401,2015
A,ITC3,GRAD,9,1,2,9999,99,2016,3392,2016
A,ITC3,GRAD,9,1,2,9999,99,2017,3310,2017
A,ITC3,GRAD,9,1,2,9999,99,2018,3429,2018
A,ITC3,GRAD,9,1,2,9999,99,2019,3320,2019
A,ITC3,GRAD,9,1,2,9999,99,2020,3238,2020
A,ITC3,GRAD,9,1,2,9999,99,2021,3431,2021
A,ITC3,GRAD,9,1,2,9999,99,2022,3022,2022
A,ITC3,GRAD,9,1,2,CDL,99,2010,199,2010
A,ITC3,GRAD,9,1,2,CDL,99,2011,202,2011
A,ITC3,GRAD,9,1,2,CDL,99,2012,158,2012
A,ITC3,GRAD,9,1,2,CDL,99,2013,142,2013
A,ITC3,GRAD,9,1,2,CDL,99,2014,129,2014
A,ITC3,GRAD,9,1,2,L,99,2010,1894,2010
A,ITC3,GRAD,9,1,2,L,99,2011,1863,2011
A,ITC3,GRAD,9,1,2,L,99,2012,2097,2012
A,ITC3,GRAD,9,1,2,L,99,2013,2231,2013
A,ITC3,GRAD,9,1,2,L,99,2014,2182,2014
A,ITC3,GRAD,9,1,2,L,99,2015,2057,2015
A,ITC3,GRAD,9,1,2,L,99,2016,1978,2016
A,ITC3,GRAD,9,1,2,L,99,2017,1876,2017
A,ITC3,GRAD,9,1,2,L,99,2018,2041,2018
A,ITC3,GRAD,9,1,2,L,99,2019,1923,2019
A,ITC3,GRAD,9,1,2,L,99,2020,1885,2020
A,ITC3,GRAD,9,1,2,L,99,2021,2066,2021
A,ITC3,GRAD,9,1,2,L,99,2022,1774,2022
A,ITC3,GRAD,9,1,2,LS,99,2010,855,2010
A,ITC3,GRAD,9,1,2,LS,99,2011,888,2011
A,ITC3,GRAD,9,1,2,LS,99,2012,932,2012
A,ITC3,GRAD,9,1,2,LS,99,2013,903,2013
A,ITC3,GRAD,9,1,2,LS,99,2014,885,2014
A,ITC3,GRAD,9,1,2,LS,99,2015,794,2015
A,ITC3,GRAD,9,1,2,LS,99,2016,815,2016
A,ITC3,GRAD,9,1,2,LS,99,2017,855,2017
A,ITC3,GRAD,9,1,2,LS,99,2018,848,2018
A,ITC3,GRAD,9,1,2,LS,99,2019,872,2019
A,ITC3,GRAD,9,1,2,LS,99,2020,848,2020
A,ITC3,GRAD,9,1,2,LS,99,2021,885,2021
A,ITC3,GRAD,9,1,2,LS,99,2022,862,2022
A,ITC3,GRAD,9,1,2,LSCU,99,2010,450,2010
A,ITC3,GRAD,9,1,2,LSCU,99,2011,424,2011
A,ITC3,GRAD,9,1,2,LSCU,99,2012,477,2012
A,ITC3,GRAD,9,1,2,LSCU,99,2013,423,2013
A,ITC3,GRAD,9,1,2,LSCU,99,2014,474,2014
A,ITC3,GRAD,9,1,2,LSCU,99,2015,550,2015
A,ITC3,GRAD,9,1,2,LSCU,99,2016,599,2016
A,ITC3,GRAD,9,1,2,LSCU,99,2017,579,2017
A,ITC3,GRAD,9,1,2,LSCU,99,2018,540,2018
A,ITC3,GRAD,9,1,2,LSCU,99,2019,525,2019
A,ITC3,GRAD,9,1,2,LSCU,99,2020,505,2020
A,ITC3,GRAD,9,1,2,LSCU,99,2021,480,2021
A,ITC3,GRAD,9,1,2,LSCU,99,2022,386,2022
A,ITC3,GRAD,9,1,9,9999,99,2010,5796,2010
A,ITC3,GRAD,9,1,9,9999,99,2011,5927,2011
A,ITC3,GRAD,9,1,9,9999,99,2012,6162,2012
A,ITC3,GRAD,9,1,9,9999,99,2013,6285,2013
A,ITC3,GRAD,9,1,9,9999,99,2014,6228,2014
A,ITC3,GRAD,9,1,9,9999,99,2015,5903,2015
A,ITC3,GRAD,9,1,9,9999,99,2016,5954,2016
A,ITC3,GRAD,9,1,9,9999,99,2017,5760,2017
A,ITC3,GRAD,9,1,9,9999,99,2018,6035,2018
A,ITC3,GRAD,9,1,9,9999,99,2019,5795,2019
A,ITC3,GRAD,9,1,9,9999,99,2020,5709,2020
A,ITC3,GRAD,9,1,9,9999,99,2021,5844,2021
A,ITC3,GRAD,9,1,9,9999,99,2022,5258,2022
A,ITC3,GRAD,9,1,9,CDL,99,2010,327,2010
A,ITC3,GRAD,9,1,9,CDL,99,2011,287,2011
A,ITC3,GRAD,9,1,9,CDL,99,2012,217,2012
A,ITC3,GRAD,9,1,9,CDL,99,2013,182,2013
A,ITC3,GRAD,9,1,9,CDL,99,2014,157,2014
A,ITC3,GRAD,9,1,9,L,99,2010,3225,2010
A,ITC3,GRAD,9,1,9,L,99,2011,3316,2011
A,ITC3,GRAD,9,1,9,L,99,2012,3510,2012
A,ITC3,GRAD,9,1,9,L,99,2013,3763,2013
A,ITC3,GRAD,9,1,9,L,99,2014,3700,2014
A,ITC3,GRAD,9,1,9,L,99,2015,3483,2015
A,ITC3,GRAD,9,1,9,L,99,2016,3438,2016
A,ITC3,GRAD,9,1,9,L,99,2017,3271,2017
A,ITC3,GRAD,9,1,9,L,99,2018,3496,2018
A,ITC3,GRAD,9,1,9,L,99,2019,3336,2019
A,ITC3,GRAD,9,1,9,L,99,2020,3304,2020
A,ITC3,GRAD,9,1,9,L,99,2021,3423,2021
A,ITC3,GRAD,9,1,9,L,99,2022,3017,2022
A,ITC3,GRAD,9,1,9,LS,99,2010,1560,2010
A,ITC3,GRAD,9,1,9,LS,99,2011,1647,2011
A,ITC3,GRAD,9,1,9,LS,99,2012,1659,2012
A,ITC3,GRAD,9,1,9,LS,99,2013,1623,2013
A,ITC3,GRAD,9,1,9,LS,99,2014,1613,2014
A,ITC3,GRAD,9,1,9,LS,99,2015,1569,2015
A,ITC3,GRAD,9,1,9,LS,99,2016,1543,2016
A,ITC3,GRAD,9,1,9,LS,99,2017,1579,2017
A,ITC3,GRAD,9,1,9,LS,99,2018,1691,2018
A,ITC3,GRAD,9,1,9,LS,99,2019,1670,2019
A,ITC3,GRAD,9,1,9,LS,99,2020,1628,2020
A,ITC3,GRAD,9,1,9,LS,99,2021,1692,2021
A,ITC3,GRAD,9,1,9,LS,99,2022,1670,2022
A,ITC3,GRAD,9,1,9,LSCU,99,2010,684,2010
A,ITC3,GRAD,9,1,9,LSCU,99,2011,677,2011
A,ITC3,GRAD,9,1,9,LSCU,99,2012,776,2012
A,ITC3,GRAD,9,1,9,LSCU,99,2013,717,2013
A,ITC3,GRAD,9,1,9,LSCU,99,2014,758,2014
A,ITC3,GRAD,9,1,9,LSCU,99,2015,851,2015
A,ITC3,GRAD,9,1,9,LSCU,99,2016,973,2016
A,ITC3,GRAD,9,1,9,LSCU,99,2017,910,2017
A,ITC3,GRAD,9,1,9,LSCU,99,2018,848,2018
A,ITC3,GRAD,9,1,9,LSCU,99,2019,789,2019
A,ITC3,GRAD,9,1,9,LSCU,99,2020,777,2020
A,ITC3,GRAD,9,1,9,LSCU,99,2021,729,2021
A,ITC3,GRAD,9,1,9,LSCU,99,2022,571,2022
A,ITC3,GRAD,9,2,1,9999,99,2010,0,2010
A,ITC3,GRAD,9,2,1,9999,99,2011,0,2011
A,ITC3,GRAD,9,2,1,9999,99,2012,0,2012
A,ITC3,GRAD,9,2,1,9999,99,2013,0,2013
A,ITC3,GRAD,9,2,1,9999,99,2014,0,2014
A,ITC3,GRAD,9,2,1,9999,99,2015,0,2015
A,ITC3,GRAD,9,2,1,9999,99,2016,0,2016
A,ITC3,GRAD,9,2,1,9999,99,2017,0,2017
A,ITC3,GRAD,9,2,1,9999,99,2018,0,2018
A,ITC3,GRAD,9,2,1,9999,99,2019,0,2019
A,ITC3,GRAD,9,2,1,9999,99,2020,0,2020
A,ITC3,GRAD,9,2,1,9999,99,2021,0,2021
A,ITC3,GRAD,9,2,1,9999,99,2022,0,2022
A,ITC3,GRAD,9,2,1,CDL,99,2010,0,2010
A,ITC3,GRAD,9,2,1,CDL,99,2011,0,2011
A,ITC3,GRAD,9,2,1,CDL,99,2012,0,2012
A,ITC3,GRAD,9,2,1,CDL,99,2013,0,2013
A,ITC3,GRAD,9,2,1,CDL,99,2014,0,2014
A,ITC3,GRAD,9,2,1,L,99,2010,0,2010
A,ITC3,GRAD,9,2,1,L,99,2011,0,2011
A,ITC3,GRAD,9,2,1,L,99,2012,0,2012
A,ITC3,GRAD,9,2,1,L,99,2013,0,2013
A,ITC3,GRAD,9,2,1,L,99,2014,0,2014
A,ITC3,GRAD,9,2,1,L,99,2015,0,2015
A,ITC3,GRAD,9,2,1,L,99,2016,0,2016
A,ITC3,GRAD,9,2,1,L,99,2017,0,2017
A,ITC3,GRAD,9,2,1,L,99,2018,0,2018
A,ITC3,GRAD,9,2,1,L,99,2019,0,2019
A,ITC3,GRAD,9,2,1,L,99,2020,0,2020
A,ITC3,GRAD,9,2,1,L,99,2021,0,2021
A,ITC3,GRAD,9,2,1,L,99,2022,0,2022
A,ITC3,GRAD,9,2,1,LS,99,2010,0,2010
A,ITC3,GRAD,9,2,1,LS,99,2011,0,2011
A,ITC3,GRAD,9,2,1,LS,99,2012,0,2012
A,ITC3,GRAD,9,2,1,LS,99,2013,0,2013
A,ITC3,GRAD,9,2,1,LS,99,2014,0,2014
A,ITC3,GRAD,9,2,1,LS,99,2015,0,2015
A,ITC3,GRAD,9,2,1,LS,99,2016,0,2016
A,ITC3,GRAD,9,2,1,LS,99,2017,0,2017
A,ITC3,GRAD,9,2,1,LS,99,2018,0,2018
A,ITC3,GRAD,9,2,1,LS,99,2019,0,2019
A,ITC3,GRAD,9,2,1,LS,99,2020,0,2020
A,ITC3,GRAD,9,2,1,LS,99,2021,0,2021
A,ITC3,GRAD,9,2,1,LS,99,2022,0,2022
A,ITC3,GRAD,9,2,1,LSCU,99,2010,0,2010
A,ITC3,GRAD,9,2,1,LSCU,99,2011,0,2011
A,ITC3,GRAD,9,2,1,LSCU,99,2012,0,2012
A,ITC3,GRAD,9,2,1,LSCU,99,2013,0,2013
A,ITC3,GRAD,9,2,1,LSCU,99,2014,0,2014
A,ITC3,GRAD,9,2,1,LSCU,99,2015,0,2015
A,ITC3,GRAD,9,2,1,LSCU,99,2016,0,2016
A,ITC3,GRAD,9,2,1,LSCU,99,2017,0,2017
A,ITC3,GRAD,9,2,1,LSCU,99,2018,0,2018
A,ITC3,GRAD,9,2,1,LSCU,99,2019,0,2019
A,ITC3,GRAD,9,2,1,LSCU,99,2020,0,2020
A,ITC3,GRAD,9,2,1,LSCU,99,2021,0,2021
A,ITC3,GRAD,9,2,1,LSCU,99,2022,0,2022
A,ITC3,GRAD,9,2,2,9999,99,2010,0,2010
A,ITC3,GRAD,9,2,2,9999,99,2011,0,2011
A,ITC3,GRAD,9,2,2,9999,99,2012,0,2012
A,ITC3,GRAD,9,2,2,9999,99,2013,0,2013
A,ITC3,GRAD,9,2,2,9999,99,2014,0,2014
A,ITC3,GRAD,9,2,2,9999,99,2015,0,2015
A,ITC3,GRAD,9,2,2,9999,99,2016,0,2016
A,ITC3,GRAD,9,2,2,9999,99,2017,0,2017
A,ITC3,GRAD,9,2,2,9999,99,2018,0,2018
A,ITC3,GRAD,9,2,2,9999,99,2019,0,2019
A,ITC3,GRAD,9,2,2,9999,99,2020,0,2020
