ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;TIPO_CONTRATTO;AREA_FUNZIONALE;GENERE;N_PERS_TA
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;12
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;8
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;219
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;17
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;17
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;2
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;3
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;3
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;1
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;4
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;4
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;21
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;529
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;52
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;148
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;10
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;59
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;76
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;75
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;5
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;8
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;8
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;11
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;8
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;247
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;324
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;7
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;13
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;84
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;1
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;32
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;12
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;3
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;9
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;8
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;2
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;39
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;43
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;11
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;5
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;132
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;27
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;3
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;24
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;17
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;27
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;39
