freq,territorio,ind_type,measure,sesso,decimals,time_period,obs_value,year
A,ITF4,ENT_RATE_TER,1,9,1,2011,68.5,2011
A,ITF4,ENT_RATE_TER,1,9,1,2012,59.4,2012
A,ITF4,ENT_RATE_TER,1,9,1,2013,51.5,2013
A,ITF4,ENT_RATE_TER,1,9,1,2014,46.1,2014
A,ITF4,ENT_RATE_TER,1,9,1,2015,47.2,2015
A,ITF4,ENT_RATE_TER,1,9,1,2016,47.1,2016
A,ITF4,ENT_RATE_TER,1,9,1,2017,47.5,2017
A,ITF4,ENR_RATE,1,1,1,2010,37.4,2010
A,ITF4,ENR_RATE,1,1,1,2011,36.8,2011
A,ITF4,ENR_RATE,1,1,1,2012,34.1,2012
A,ITF4,ENR_RATE,1,1,1,2013,32.3,2013
A,ITF4,ENR_RATE,1,1,1,2014,32.2,2014
A,ITF4,ENR_RATE,1,1,1,2015,32.4,2015
A,ITF4,ENR_RATE,1,1,1,2016,32.5,2016
A,ITF4,ENR_RATE,1,1,1,2017,33.4,2017
A,ITF4,ENR_RATE,1,2,1,2010,54.5,2010
A,ITF4,ENR_RATE,1,2,1,2011,53.7,2011
A,ITF4,ENR_RATE,1,2,1,2012,49.1,2012
A,ITF4,ENR_RATE,1,2,1,2013,47.1,2013
A,ITF4,ENR_RATE,1,2,1,2014,45.8,2014
A,ITF4,ENR_RATE,1,2,1,2015,45.4,2015
A,ITF4,ENR_RATE,1,2,1,2016,44.8,2016
A,ITF4,ENR_RATE,1,2,1,2017,45.6,2017
A,ITF4,ENR_RATE,1,9,1,2010,45.8,2010
A,ITF4,ENR_RATE,1,9,1,2011,45.1,2011
A,ITF4,ENR_RATE,1,9,1,2012,41.4,2012
A,ITF4,ENR_RATE,1,9,1,2013,39.5,2013
A,ITF4,ENR_RATE,1,9,1,2014,38.8,2014
A,ITF4,ENR_RATE,1,9,1,2015,38.7,2015
A,ITF4,ENR_RATE,1,9,1,2016,38.5,2016
A,ITF4,ENR_RATE,1,9,1,2017,39.3,2017
A,ITF4,GRAD_RATE_I,1,1,1,2010,30.0,2010
A,ITF4,GRAD_RATE_I,1,1,1,2011,27.4,2011
A,ITF4,GRAD_RATE_I,1,1,1,2012,27.2,2012
A,ITF4,GRAD_RATE_I,1,1,1,2013,23.8,2013
A,ITF4,GRAD_RATE_I,1,1,1,2014,25.1,2014
A,ITF4,GRAD_RATE_I,1,1,1,2015,25.2,2015
A,ITF4,GRAD_RATE_I,1,1,1,2016,25.6,2016
A,ITF4,GRAD_RATE_I,1,1,1,2017,28.2,2017
A,ITF4,GRAD_RATE_I,1,2,1,2010,42.7,2010
A,ITF4,GRAD_RATE_I,1,2,1,2011,43.3,2011
A,ITF4,GRAD_RATE_I,1,2,1,2012,43.9,2012
A,ITF4,GRAD_RATE_I,1,2,1,2013,37.3,2013
A,ITF4,GRAD_RATE_I,1,2,1,2014,40.2,2014
A,ITF4,GRAD_RATE_I,1,2,1,2015,40.0,2015
A,ITF4,GRAD_RATE_I,1,2,1,2016,39.2,2016
A,ITF4,GRAD_RATE_I,1,2,1,2017,40.9,2017
A,ITF4,GRAD_RATE_I,1,9,1,2010,36.3,2010
A,ITF4,GRAD_RATE_I,1,9,1,2011,35.3,2011
A,ITF4,GRAD_RATE_I,1,9,1,2012,35.4,2012
A,ITF4,GRAD_RATE_I,1,9,1,2013,30.4,2013
A,ITF4,GRAD_RATE_I,1,9,1,2014,32.5,2014
A,ITF4,GRAD_RATE_I,1,9,1,2015,32.5,2015
A,ITF4,GRAD_RATE_I,1,9,1,2016,32.4,2016
A,ITF4,GRAD_RATE_I,1,9,1,2017,34.4,2017
A,ITF4,GRAD_RATE_II,1,1,1,2010,16.5,2010
A,ITF4,GRAD_RATE_II,1,1,1,2011,16.2,2011
A,ITF4,GRAD_RATE_II,1,1,1,2012,17.1,2012
A,ITF4,GRAD_RATE_II,1,1,1,2013,16.0,2013
A,ITF4,GRAD_RATE_II,1,1,1,2014,15.4,2014
A,ITF4,GRAD_RATE_II,1,1,1,2015,14.8,2015
A,ITF4,GRAD_RATE_II,1,1,1,2016,15.5,2016
A,ITF4,GRAD_RATE_II,1,1,1,2017,16.6,2017
A,ITF4,GRAD_RATE_II,1,2,1,2010,25.0,2010
A,ITF4,GRAD_RATE_II,1,2,1,2011,27.4,2011
A,ITF4,GRAD_RATE_II,1,2,1,2012,28.2,2012
A,ITF4,GRAD_RATE_II,1,2,1,2013,26.5,2013
A,ITF4,GRAD_RATE_II,1,2,1,2014,25.5,2014
A,ITF4,GRAD_RATE_II,1,2,1,2015,25.7,2015
A,ITF4,GRAD_RATE_II,1,2,1,2016,25.2,2016
A,ITF4,GRAD_RATE_II,1,2,1,2017,26.5,2017
A,ITF4,GRAD_RATE_II,1,9,1,2010,20.7,2010
A,ITF4,GRAD_RATE_II,1,9,1,2011,21.8,2011
A,ITF4,GRAD_RATE_II,1,9,1,2012,22.5,2012
A,ITF4,GRAD_RATE_II,1,9,1,2013,21.2,2013
A,ITF4,GRAD_RATE_II,1,9,1,2014,20.3,2014
A,ITF4,GRAD_RATE_II,1,9,1,2015,20.1,2015
A,ITF4,GRAD_RATE_II,1,9,1,2016,20.3,2016
A,ITF4,GRAD_RATE_II,1,9,1,2017,21.4,2017
A,ITF5,ENT_RATE_TER,1,1,1,2010,59.3,2010
A,ITF5,ENT_RATE_TER,1,1,1,2011,70.9,2011
A,ITF5,ENT_RATE_TER,1,1,1,2012,51.6,2012
A,ITF5,ENT_RATE_TER,1,1,1,2013,47.2,2013
A,ITF5,ENT_RATE_TER,1,1,1,2014,44.6,2014
A,ITF5,ENT_RATE_TER,1,1,1,2015,44.8,2015
A,ITF5,ENT_RATE_TER,1,1,1,2016,46.0,2016
A,ITF5,ENT_RATE_TER,1,1,1,2017,44.0,2017
A,ITF5,ENT_RATE_TER,1,2,1,2010,70.0,2010
A,ITF5,ENT_RATE_TER,1,2,1,2011,70.9,2011
A,ITF5,ENT_RATE_TER,1,2,1,2012,70.2,2012
A,ITF5,ENT_RATE_TER,1,2,1,2013,64.7,2013
A,ITF5,ENT_RATE_TER,1,2,1,2014,60.2,2014
A,ITF5,ENT_RATE_TER,1,2,1,2015,60.5,2015
A,ITF5,ENT_RATE_TER,1,2,1,2016,59.6,2016
A,ITF5,ENT_RATE_TER,1,2,1,2017,59.1,2017
A,ITF5,ENT_RATE_TER,1,9,1,2010,64.8,2010
A,ITF5,ENT_RATE_TER,1,9,1,2011,65.1,2011
A,ITF5,ENT_RATE_TER,1,9,1,2012,60.9,2012
A,ITF5,ENT_RATE_TER,1,9,1,2013,56.0,2013
A,ITF5,ENT_RATE_TER,1,9,1,2014,52.5,2014
A,ITF5,ENT_RATE_TER,1,9,1,2015,52.7,2015
A,ITF5,ENT_RATE_TER,1,9,1,2016,52.8,2016
A,ITF5,ENT_RATE_TER,1,9,1,2017,51.5,2017
A,ITF5,ENR_RATE,1,1,1,2010,44.6,2010
A,ITF5,ENR_RATE,1,1,1,2011,43.6,2011
A,ITF5,ENR_RATE,1,1,1,2012,43.0,2012
A,ITF5,ENR_RATE,1,1,1,2013,41.6,2013
A,ITF5,ENR_RATE,1,1,1,2014,41.0,2014
A,ITF5,ENR_RATE,1,1,1,2015,40.3,2015
A,ITF5,ENR_RATE,1,1,1,2016,39.9,2016
A,ITF5,ENR_RATE,1,1,1,2017,40.5,2017
A,ITF5,ENR_RATE,1,2,1,2010,64.4,2010
A,ITF5,ENR_RATE,1,2,1,2011,63.3,2011
A,ITF5,ENR_RATE,1,2,1,2012,62.9,2012
A,ITF5,ENR_RATE,1,2,1,2013,61.2,2013
A,ITF5,ENR_RATE,1,2,1,2014,60.0,2014
A,ITF5,ENR_RATE,1,2,1,2015,59.9,2015
A,ITF5,ENR_RATE,1,2,1,2016,58.8,2016
A,ITF5,ENR_RATE,1,2,1,2017,59.1,2017
A,ITF5,ENR_RATE,1,9,1,2010,54.2,2010
A,ITF5,ENR_RATE,1,9,1,2011,53.2,2011
A,ITF5,ENR_RATE,1,9,1,2012,52.7,2012
A,ITF5,ENR_RATE,1,9,1,2013,51.2,2013
A,ITF5,ENR_RATE,1,9,1,2014,50.3,2014
A,ITF5,ENR_RATE,1,9,1,2015,49.8,2015
A,ITF5,ENR_RATE,1,9,1,2016,49.0,2016
A,ITF5,ENR_RATE,1,9,1,2017,49.4,2017
A,ITF5,GRAD_RATE_I,1,1,1,2010,33.6,2010
A,ITF5,GRAD_RATE_I,1,1,1,2011,31.0,2011
A,ITF5,GRAD_RATE_I,1,1,1,2012,32.5,2012
A,ITF5,GRAD_RATE_I,1,1,1,2013,27.5,2013
A,ITF5,GRAD_RATE_I,1,1,1,2014,31.7,2014
A,ITF5,GRAD_RATE_I,1,1,1,2015,30.5,2015
A,ITF5,GRAD_RATE_I,1,1,1,2016,29.5,2016
A,ITF5,GRAD_RATE_I,1,1,1,2017,28.4,2017
A,ITF5,GRAD_RATE_I,1,2,1,2010,49.2,2010
A,ITF5,GRAD_RATE_I,1,2,1,2011,53.6,2011
A,ITF5,GRAD_RATE_I,1,2,1,2012,49.9,2012
A,ITF5,GRAD_RATE_I,1,2,1,2013,42.5,2013
A,ITF5,GRAD_RATE_I,1,2,1,2014,49.0,2014
A,ITF5,GRAD_RATE_I,1,2,1,2015,48.7,2015
A,ITF5,GRAD_RATE_I,1,2,1,2016,46.9,2016
A,ITF5,GRAD_RATE_I,1,2,1,2017,46.6,2017
A,ITF5,GRAD_RATE_I,1,9,1,2010,41.2,2010
A,ITF5,GRAD_RATE_I,1,9,1,2011,41.9,2011
A,ITF5,GRAD_RATE_I,1,9,1,2012,40.9,2012
A,ITF5,GRAD_RATE_I,1,9,1,2013,34.8,2013
A,ITF5,GRAD_RATE_I,1,9,1,2014,40.3,2014
A,ITF5,GRAD_RATE_I,1,9,1,2015,39.6,2015
A,ITF5,GRAD_RATE_I,1,9,1,2016,37.9,2016
A,ITF5,GRAD_RATE_I,1,9,1,2017,37.2,2017
A,ITF5,GRAD_RATE_II,1,1,1,2010,15.9,2010
A,ITF5,GRAD_RATE_II,1,1,1,2011,17.4,2011
A,ITF5,GRAD_RATE_II,1,1,1,2012,19.1,2012
A,ITF5,GRAD_RATE_II,1,1,1,2013,16.8,2013
A,ITF5,GRAD_RATE_II,1,1,1,2014,18.8,2014
A,ITF5,GRAD_RATE_II,1,1,1,2015,18.7,2015
A,ITF5,GRAD_RATE_II,1,1,1,2016,18.4,2016
A,ITF5,GRAD_RATE_II,1,1,1,2017,18.9,2017
A,ITF5,GRAD_RATE_II,1,2,1,2010,27.5,2010
A,ITF5,GRAD_RATE_II,1,2,1,2011,30.1,2011
A,ITF5,GRAD_RATE_II,1,2,1,2012,32.0,2012
A,ITF5,GRAD_RATE_II,1,2,1,2013,32.3,2013
A,ITF5,GRAD_RATE_II,1,2,1,2014,33.0,2014
A,ITF5,GRAD_RATE_II,1,2,1,2015,32.0,2015
A,ITF5,GRAD_RATE_II,1,2,1,2016,30.6,2016
A,ITF5,GRAD_RATE_II,1,2,1,2017,33.5,2017
A,ITF5,GRAD_RATE_II,1,9,1,2010,21.6,2010
A,ITF5,GRAD_RATE_II,1,9,1,2011,23.5,2011
A,ITF5,GRAD_RATE_II,1,9,1,2012,25.4,2012
A,ITF5,GRAD_RATE_II,1,9,1,2013,24.3,2013
A,ITF5,GRAD_RATE_II,1,9,1,2014,25.9,2014
A,ITF5,GRAD_RATE_II,1,9,1,2015,25.3,2015
A,ITF5,GRAD_RATE_II,1,9,1,2016,24.3,2016
A,ITF5,GRAD_RATE_II,1,9,1,2017,26.0,2017
A,ITF6,ENT_RATE_TER,1,1,1,2010,61.0,2010
A,ITF6,ENT_RATE_TER,1,1,1,2011,68.5,2011
A,ITF6,ENT_RATE_TER,1,1,1,2012,52.1,2012
A,ITF6,ENT_RATE_TER,1,1,1,2013,47.6,2013
A,ITF6,ENT_RATE_TER,1,1,1,2014,42.3,2014
A,ITF6,ENT_RATE_TER,1,1,1,2015,41.0,2015
A,ITF6,ENT_RATE_TER,1,1,1,2016,42.0,2016
A,ITF6,ENT_RATE_TER,1,1,1,2017,42.9,2017
A,ITF6,ENT_RATE_TER,1,2,1,2010,74.3,2010
A,ITF6,ENT_RATE_TER,1,2,1,2011,68.5,2011
A,ITF6,ENT_RATE_TER,1,2,1,2012,66.2,2012
A,ITF6,ENT_RATE_TER,1,2,1,2013,61.4,2013
A,ITF6,ENT_RATE_TER,1,2,1,2014,58.0,2014
A,ITF6,ENT_RATE_TER,1,2,1,2015,55.6,2015
A,ITF6,ENT_RATE_TER,1,2,1,2016,57.9,2016
A,ITF6,ENT_RATE_TER,1,2,1,2017,57.5,2017
A,ITF6,ENT_RATE_TER,1,9,1,2010,67.9,2010
A,ITF6,ENT_RATE_TER,1,9,1,2011,61.5,2011
A,ITF6,ENT_RATE_TER,1,9,1,2012,59.4,2012
A,ITF6,ENT_RATE_TER,1,9,1,2013,54.6,2013
A,ITF6,ENT_RATE_TER,1,9,1,2014,50.2,2014
A,ITF6,ENT_RATE_TER,1,9,1,2015,48.5,2015
A,ITF6,ENT_RATE_TER,1,9,1,2016,49.8,2016
A,ITF6,ENT_RATE_TER,1,9,1,2017,50.3,2017
A,ITF6,ENR_RATE,1,1,1,2010,40.9,2010
A,ITF6,ENR_RATE,1,1,1,2011,40.3,2011
A,ITF6,ENR_RATE,1,1,1,2012,39.1,2012
A,ITF6,ENR_RATE,1,1,1,2013,38.6,2013
A,ITF6,ENR_RATE,1,1,1,2014,37.3,2014
A,ITF6,ENR_RATE,1,1,1,2015,37.4,2015
A,ITF6,ENR_RATE,1,1,1,2016,37.4,2016
A,ITF6,ENR_RATE,1,1,1,2017,37.2,2017
A,ITF6,ENR_RATE,1,2,1,2010,59.1,2010
A,ITF6,ENR_RATE,1,2,1,2011,58.7,2011
A,ITF6,ENR_RATE,1,2,1,2012,57.0,2012
A,ITF6,ENR_RATE,1,2,1,2013,56.2,2013
A,ITF6,ENR_RATE,1,2,1,2014,55.0,2014
A,ITF6,ENR_RATE,1,2,1,2015,55.3,2015
A,ITF6,ENR_RATE,1,2,1,2016,55.0,2016
A,ITF6,ENR_RATE,1,2,1,2017,54.6,2017
A,ITF6,ENR_RATE,1,9,1,2010,49.9,2010
A,ITF6,ENR_RATE,1,9,1,2011,49.4,2011
A,ITF6,ENR_RATE,1,9,1,2012,48.0,2012
A,ITF6,ENR_RATE,1,9,1,2013,47.2,2013
A,ITF6,ENR_RATE,1,9,1,2014,45.9,2014
A,ITF6,ENR_RATE,1,9,1,2015,46.2,2015
A,ITF6,ENR_RATE,1,9,1,2016,46.0,2016
A,ITF6,ENR_RATE,1,9,1,2017,45.7,2017
A,ITF6,GRAD_RATE_I,1,1,1,2010,28.6,2010
A,ITF6,GRAD_RATE_I,1,1,1,2011,27.6,2011
A,ITF6,GRAD_RATE_I,1,1,1,2012,28.3,2012
A,ITF6,GRAD_RATE_I,1,1,1,2013,25.1,2013
A,ITF6,GRAD_RATE_I,1,1,1,2014,25.6,2014
A,ITF6,GRAD_RATE_I,1,1,1,2015,25.9,2015
A,ITF6,GRAD_RATE_I,1,1,1,2016,25.0,2016
A,ITF6,GRAD_RATE_I,1,1,1,2017,27.4,2017
A,ITF6,GRAD_RATE_I,1,2,1,2010,43.9,2010
A,ITF6,GRAD_RATE_I,1,2,1,2011,41.9,2011
A,ITF6,GRAD_RATE_I,1,2,1,2012,42.7,2012
A,ITF6,GRAD_RATE_I,1,2,1,2013,37.8,2013
A,ITF6,GRAD_RATE_I,1,2,1,2014,40.7,2014
A,ITF6,GRAD_RATE_I,1,2,1,2015,42.0,2015
A,ITF6,GRAD_RATE_I,1,2,1,2016,41.7,2016
A,ITF6,GRAD_RATE_I,1,2,1,2017,43.0,2017
A,ITF6,GRAD_RATE_I,1,9,1,2010,36.1,2010
A,ITF6,GRAD_RATE_I,1,9,1,2011,34.7,2011
A,ITF6,GRAD_RATE_I,1,9,1,2012,35.4,2012
A,ITF6,GRAD_RATE_I,1,9,1,2013,31.4,2013
A,ITF6,GRAD_RATE_I,1,9,1,2014,33.1,2014
A,ITF6,GRAD_RATE_I,1,9,1,2015,33.8,2015
A,ITF6,GRAD_RATE_I,1,9,1,2016,33.2,2016
A,ITF6,GRAD_RATE_I,1,9,1,2017,35.0,2017
A,ITF6,GRAD_RATE_II,1,1,1,2010,16.1,2010
A,ITF6,GRAD_RATE_II,1,1,1,2011,16.5,2011
A,ITF6,GRAD_RATE_II,1,1,1,2012,16.8,2012
A,ITF6,GRAD_RATE_II,1,1,1,2013,16.9,2013
A,ITF6,GRAD_RATE_II,1,1,1,2014,15.9,2014
A,ITF6,GRAD_RATE_II,1,1,1,2015,15.8,2015
A,ITF6,GRAD_RATE_II,1,1,1,2016,16.2,2016
A,ITF6,GRAD_RATE_II,1,1,1,2017,17.4,2017
A,ITF6,GRAD_RATE_II,1,2,1,2010,26.8,2010
A,ITF6,GRAD_RATE_II,1,2,1,2011,27.4,2011
A,ITF6,GRAD_RATE_II,1,2,1,2012,29.7,2012
A,ITF6,GRAD_RATE_II,1,2,1,2013,28.2,2013
A,ITF6,GRAD_RATE_II,1,2,1,2014,26.6,2014
A,ITF6,GRAD_RATE_II,1,2,1,2015,28.4,2015
A,ITF6,GRAD_RATE_II,1,2,1,2016,26.4,2016
A,ITF6,GRAD_RATE_II,1,2,1,2017,29.4,2017
A,ITF6,GRAD_RATE_II,1,9,1,2010,21.3,2010
A,ITF6,GRAD_RATE_II,1,9,1,2011,21.9,2011
A,ITF6,GRAD_RATE_II,1,9,1,2012,23.2,2012
A,ITF6,GRAD_RATE_II,1,9,1,2013,22.5,2013
A,ITF6,GRAD_RATE_II,1,9,1,2014,21.2,2014
A,ITF6,GRAD_RATE_II,1,9,1,2015,22.0,2015
A,ITF6,GRAD_RATE_II,1,9,1,2016,21.2,2016
A,ITF6,GRAD_RATE_II,1,9,1,2017,23.2,2017
A,ITG,ENT_RATE_TER,1,1,1,2010,49.1,2010
A,ITG,ENT_RATE_TER,1,1,1,2011,48.4,2011
A,ITG,ENT_RATE_TER,1,1,1,2012,46.9,2012
A,ITG,ENT_RATE_TER,1,1,1,2013,44.9,2013
A,ITG,ENT_RATE_TER,1,1,1,2014,38.3,2014
A,ITG,ENT_RATE_TER,1,1,1,2015,37.5,2015
A,ITG,ENT_RATE_TER,1,1,1,2016,38.9,2016
A,ITG,ENT_RATE_TER,1,1,1,2017,39.3,2017
A,ITG,ENT_RATE_TER,1,2,1,2010,59.0,2010
A,ITG,ENT_RATE_TER,1,2,1,2011,57.7,2011
A,ITG,ENT_RATE_TER,1,2,1,2012,56.9,2012
A,ITG,ENT_RATE_TER,1,2,1,2013,56.6,2013
A,ITG,ENT_RATE_TER,1,2,1,2014,47.7,2014
A,ITG,ENT_RATE_TER,1,2,1,2015,47.0,2015
A,ITG,ENT_RATE_TER,1,2,1,2016,48.2,2016
A,ITG,ENT_RATE_TER,1,2,1,2017,50.1,2017
A,ITG,ENT_RATE_TER,1,9,1,2010,54.3,2010
A,ITG,ENT_RATE_TER,1,9,1,2011,53.3,2011
A,ITG,ENT_RATE_TER,1,9,1,2012,52.2,2012
A,ITG,ENT_RATE_TER,1,9,1,2013,50.9,2013
A,ITG,ENT_RATE_TER,1,9,1,2014,43.1,2014
A,ITG,ENT_RATE_TER,1,9,1,2015,42.3,2015
A,ITG,ENT_RATE_TER,1,9,1,2016,43.6,2016
A,ITG,ENT_RATE_TER,1,9,1,2017,44.7,2017
A,ITG,ENR_RATE,1,1,1,2010,32.0,2010
A,ITG,ENR_RATE,1,1,1,2011,31.8,2011
A,ITG,ENR_RATE,1,1,1,2012,31.3,2012
A,ITG,ENR_RATE,1,1,1,2013,31.0,2013
A,ITG,ENR_RATE,1,1,1,2014,30.1,2014
A,ITG,ENR_RATE,1,1,1,2015,30.3,2015
A,ITG,ENR_RATE,1,1,1,2016,30.5,2016
A,ITG,ENR_RATE,1,1,1,2017,31.9,2017
A,ITG,ENR_RATE,1,2,1,2010,48.7,2010
A,ITG,ENR_RATE,1,2,1,2011,48.1,2011
A,ITG,ENR_RATE,1,2,1,2012,47.1,2012
A,ITG,ENR_RATE,1,2,1,2013,46.2,2013
A,ITG,ENR_RATE,1,2,1,2014,44.3,2014
A,ITG,ENR_RATE,1,2,1,2015,44.2,2015
A,ITG,ENR_RATE,1,2,1,2016,44.3,2016
A,ITG,ENR_RATE,1,2,1,2017,45.7,2017
A,ITG,ENR_RATE,1,9,1,2010,40.2,2010
A,ITG,ENR_RATE,1,9,1,2011,39.8,2011
A,ITG,ENR_RATE,1,9,1,2012,39.0,2012
A,ITG,ENR_RATE,1,9,1,2013,38.5,2013
A,ITG,ENR_RATE,1,9,1,2014,37.0,2014
A,ITG,ENR_RATE,1,9,1,2015,37.1,2015
A,ITG,ENR_RATE,1,9,1,2016,37.2,2016
A,ITG,ENR_RATE,1,9,1,2017,38.5,2017
A,ITG,GRAD_RATE_I,1,1,1,2010,25.1,2010
A,ITG,GRAD_RATE_I,1,1,1,2011,23.2,2011
A,ITG,GRAD_RATE_I,1,1,1,2012,24.0,2012
A,ITG,GRAD_RATE_I,1,1,1,2013,23.2,2013
A,ITG,GRAD_RATE_I,1,1,1,2014,23.7,2014
A,ITG,GRAD_RATE_I,1,1,1,2015,22.9,2015
A,ITG,GRAD_RATE_I,1,1,1,2016,23.7,2016
A,ITG,GRAD_RATE_I,1,1,1,2017,24.3,2017
A,ITG,GRAD_RATE_I,1,2,1,2010,37.9,2010
A,ITG,GRAD_RATE_I,1,2,1,2011,35.2,2011
A,ITG,GRAD_RATE_I,1,2,1,2012,38.1,2012
A,ITG,GRAD_RATE_I,1,2,1,2013,36.3,2013
A,ITG,GRAD_RATE_I,1,2,1,2014,38.5,2014
A,ITG,GRAD_RATE_I,1,2,1,2015,36.8,2015
A,ITG,GRAD_RATE_I,1,2,1,2016,37.1,2016
A,ITG,GRAD_RATE_I,1,2,1,2017,37.5,2017
A,ITG,GRAD_RATE_I,1,9,1,2010,31.4,2010
A,ITG,GRAD_RATE_I,1,9,1,2011,29.2,2011
A,ITG,GRAD_RATE_I,1,9,1,2012,30.9,2012
A,ITG,GRAD_RATE_I,1,9,1,2013,29.6,2013
A,ITG,GRAD_RATE_I,1,9,1,2014,31.0,2014
A,ITG,GRAD_RATE_I,1,9,1,2015,29.7,2015
A,ITG,GRAD_RATE_I,1,9,1,2016,30.3,2016
A,ITG,GRAD_RATE_I,1,9,1,2017,30.7,2017
A,ITG,GRAD_RATE_II,1,1,1,2010,12.8,2010
A,ITG,GRAD_RATE_II,1,1,1,2011,13.2,2011
A,ITG,GRAD_RATE_II,1,1,1,2012,14.2,2012
A,ITG,GRAD_RATE_II,1,1,1,2013,13.7,2013
A,ITG,GRAD_RATE_II,1,1,1,2014,13.7,2014
A,ITG,GRAD_RATE_II,1,1,1,2015,13.3,2015
A,ITG,GRAD_RATE_II,1,1,1,2016,14.2,2016
A,ITG,GRAD_RATE_II,1,1,1,2017,15.0,2017
A,ITG,GRAD_RATE_II,1,2,1,2010,20.0,2010
A,ITG,GRAD_RATE_II,1,2,1,2011,21.0,2011
A,ITG,GRAD_RATE_II,1,2,1,2012,23.3,2012
A,ITG,GRAD_RATE_II,1,2,1,2013,22.9,2013
A,ITG,GRAD_RATE_II,1,2,1,2014,22.6,2014
A,ITG,GRAD_RATE_II,1,2,1,2015,21.3,2015
A,ITG,GRAD_RATE_II,1,2,1,2016,23.2,2016
A,ITG,GRAD_RATE_II,1,2,1,2017,23.3,2017
A,ITG,GRAD_RATE_II,1,9,1,2010,16.4,2010
A,ITG,GRAD_RATE_II,1,9,1,2011,17.1,2011
A,ITG,GRAD_RATE_II,1,9,1,2012,18.7,2012
A,ITG,GRAD_RATE_II,1,9,1,2013,18.2,2013
A,ITG,GRAD_RATE_II,1,9,1,2014,18.0,2014
A,ITG,GRAD_RATE_II,1,9,1,2015,17.2,2015
A,ITG,GRAD_RATE_II,1,9,1,2016,18.6,2016
A,ITG,GRAD_RATE_II,1,9,1,2017,19.1,2017
A,ITG1,ENT_RATE_TER,1,1,1,2010,47.5,2010
A,ITG1,ENT_RATE_TER,1,1,1,2011,56.0,2011
A,ITG1,ENT_RATE_TER,1,1,1,2012,45.9,2012
A,ITG1,ENT_RATE_TER,1,1,1,2013,43.1,2013
A,ITG1,ENT_RATE_TER,1,1,1,2014,37.6,2014
A,ITG1,ENT_RATE_TER,1,1,1,2015,36.6,2015
A,ITG1,ENT_RATE_TER,1,1,1,2016,37.8,2016
A,ITG1,ENT_RATE_TER,1,1,1,2017,38.4,2017
A,ITG1,ENT_RATE_TER,1,2,1,2010,57.6,2010
A,ITG1,ENT_RATE_TER,1,2,1,2011,56.0,2011
A,ITG1,ENT_RATE_TER,1,2,1,2012,55.5,2012
A,ITG1,ENT_RATE_TER,1,2,1,2013,55.0,2013
A,ITG1,ENT_RATE_TER,1,2,1,2014,47.0,2014
A,ITG1,ENT_RATE_TER,1,2,1,2015,46.6,2015
A,ITG1,ENT_RATE_TER,1,2,1,2016,47.2,2016
A,ITG1,ENT_RATE_TER,1,2,1,2017,49.1,2017
A,ITG1,ENT_RATE_TER,1,9,1,2010,52.7,2010
A,ITG1,ENT_RATE_TER,1,9,1,2011,51.7,2011
A,ITG1,ENT_RATE_TER,1,9,1,2012,50.9,2012
A,ITG1,ENT_RATE_TER,1,9,1,2013,49.1,2013
A,ITG1,ENT_RATE_TER,1,9,1,2014,42.4,2014
A,ITG1,ENT_RATE_TER,1,9,1,2015,41.6,2015
A,ITG1,ENT_RATE_TER,1,9,1,2016,42.6,2016
A,ITG1,ENT_RATE_TER,1,9,1,2017,43.7,2017
A,ITG1,ENR_RATE,1,1,1,2010,31.7,2010
A,ITG1,ENR_RATE,1,1,1,2011,31.5,2011
A,ITG1,ENR_RATE,1,1,1,2012,31.1,2012
A,ITG1,ENR_RATE,1,1,1,2013,30.5,2013
A,ITG1,ENR_RATE,1,1,1,2014,29.5,2014
A,ITG1,ENR_RATE,1,1,1,2015,29.7,2015
A,ITG1,ENR_RATE,1,1,1,2016,29.9,2016
A,ITG1,ENR_RATE,1,1,1,2017,31.3,2017
A,ITG1,ENR_RATE,1,2,1,2010,46.8,2010
A,ITG1,ENR_RATE,1,2,1,2011,46.2,2011
A,ITG1,ENR_RATE,1,2,1,2012,45.6,2012
A,ITG1,ENR_RATE,1,2,1,2013,44.3,2013
A,ITG1,ENR_RATE,1,2,1,2014,42.4,2014
A,ITG1,ENR_RATE,1,2,1,2015,42.4,2015
A,ITG1,ENR_RATE,1,2,1,2016,42.4,2016
A,ITG1,ENR_RATE,1,2,1,2017,43.6,2017
A,ITG1,ENR_RATE,1,9,1,2010,39.1,2010
A,ITG1,ENR_RATE,1,9,1,2011,38.7,2011
A,ITG1,ENR_RATE,1,9,1,2012,38.2,2012
A,ITG1,ENR_RATE,1,9,1,2013,37.3,2013
A,ITG1,ENR_RATE,1,9,1,2014,35.8,2014
A,ITG1,ENR_RATE,1,9,1,2015,35.9,2015
A,ITG1,ENR_RATE,1,9,1,2016,35.9,2016
A,ITG1,ENR_RATE,1,9,1,2017,37.2,2017
A,ITG1,GRAD_RATE_I,1,1,1,2010,25.6,2010
A,ITG1,GRAD_RATE_I,1,1,1,2011,23.9,2011
A,ITG1,GRAD_RATE_I,1,1,1,2012,24.1,2012
A,ITG1,GRAD_RATE_I,1,1,1,2013,23.4,2013
A,ITG1,GRAD_RATE_I,1,1,1,2014,24.0,2014
A,ITG1,GRAD_RATE_I,1,1,1,2015,23.0,2015
A,ITG1,GRAD_RATE_I,1,1,1,2016,24.1,2016
A,ITG1,GRAD_RATE_I,1,1,1,2017,24.9,2017
A,ITG1,GRAD_RATE_I,1,2,1,2010,37.3,2010
