freq,ref_area,ind_type,measure,gruppo_spesa,num_componenti,tipologia_fam,cond_prof,time_period,obs_value,unit,year
A,ITC,SPESA_MEDIA,15,1_7,99,99,2D,2011,30.92,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7,99,99,2D,2012,33.11,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7,99,99,2D,2013,30.67,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7,99,99,99,2010,32.24,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7,99,99,99,2011,34.26,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7,99,99,99,2012,35.11,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7,99,99,99,2013,35.21,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,1,99,99,2010,2.09,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,1,99,99,2011,2.35,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,1,99,99,2012,2.19,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,1,99,99,2013,2.68,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,2,99,99,2010,2.68,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,2,99,99,2011,2.81,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,2,99,99,2012,2.9,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,2,99,99,2013,3.4,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,3,99,99,2010,2.54,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,3,99,99,2011,3.22,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,3,99,99,2012,3.2,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,3,99,99,2013,3.15,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,4,99,99,2010,3.08,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,4,99,99,2011,3.26,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,4,99,99,2012,3.43,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,4,99,99,2013,3.51,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,7,99,99,2010,4.01,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,7,99,99,2011,4.61,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,7,99,99,2012,4.01,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,7,99,99,2013,5.26,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,10,99,2010,3.11,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,10,99,2011,3.2,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,10,99,2012,2.97,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,10,99,2013,3.65,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,12,99,2010,2.52,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,12,99,2011,3.11,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,12,99,2012,3.27,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,12,99,2013,3.08,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,13,99,2010,3.07,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,13,99,2011,3.24,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,13,99,2012,3.4,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,13,99,2013,3.44,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,14,99,2010,3.64,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,14,99,2011,4.16,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,14,99,2012,3.84,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,14,99,2013,5.02,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,15,99,2010,2.64,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,15,99,2011,2.93,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,15,99,2012,3.24,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,15,99,2013,3.39,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,23,99,2010,3.82,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,23,99,2011,4.33,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,23,99,2012,3.51,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,23,99,2013,4.24,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,3,99,2010,1.97,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,3,99,2011,2.06,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,3,99,2012,2.0,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,3,99,2013,2.34,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,4,99,2010,1.77,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,4,99,2011,2.31,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,4,99,2012,1.99,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,4,99,2013,2.25,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,5,99,2010,2.25,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,5,99,2011,2.62,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,5,99,2012,2.38,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,5,99,2013,3.07,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,8,99,2010,2.15,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,8,99,2011,2.42,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,8,99,2012,2.56,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,8,99,2013,3.18,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,9,99,2010,1.65,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,9,99,2013,2.75,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1A1,2010,2.14,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1A1,2011,2.68,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1A1,2012,2.59,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1A1,2013,2.92,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1AB,2010,2.67,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1AB,2011,2.53,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1AB,2012,2.8,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1AB,2013,3.85,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B1,2010,1.91,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B1,2011,2.49,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B1,2012,2.56,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B1,2013,2.49,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B2,2010,2.94,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B2,2011,3.21,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B2,2012,3.29,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,1B2,2013,3.35,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2A,2010,2.75,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2A,2011,2.99,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2A,2012,2.74,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2A,2013,3.35,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2D,2010,2.77,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2D,2011,2.78,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2D,2012,2.94,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,2D,2013,3.47,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,99,2010,2.55,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,99,2011,2.85,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,99,2012,2.82,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_1,99,99,99,2013,3.19,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,1,99,99,2010,9.22,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,1,99,99,2011,10.99,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,1,99,99,2012,10.44,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,1,99,99,2013,11.61,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,2,99,99,2010,13.96,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,2,99,99,2011,13.73,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,2,99,99,2012,13.62,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,2,99,99,2013,14.78,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,3,99,99,2010,13.13,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,3,99,99,2011,14.21,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,3,99,99,2012,14.46,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,3,99,99,2013,14.32,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,4,99,99,2010,15.52,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,4,99,99,2011,15.82,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,4,99,99,2012,15.34,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,4,99,99,2013,14.71,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,7,99,99,2010,14.83,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,7,99,99,2011,17.98,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,7,99,99,2012,20.21,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,7,99,99,2013,15.73,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,10,99,2010,14.97,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,10,99,2011,15.41,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,10,99,2012,15.68,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,10,99,2013,14.52,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,12,99,2010,13.27,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,12,99,2011,13.95,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,12,99,2012,13.91,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,12,99,2013,14.47,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,13,99,2010,15.33,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,13,99,2011,15.77,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,13,99,2012,15.19,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,13,99,2013,14.98,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,14,99,2010,13.45,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,14,99,2011,17.54,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,14,99,2012,18.89,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,14,99,2013,13.87,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,15,99,2010,13.08,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,15,99,2011,12.92,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,15,99,2012,14.43,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,15,99,2013,13.83,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,23,99,2010,15.41,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,23,99,2011,15.8,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,23,99,2012,15.75,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,23,99,2013,16.48,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,3,99,2010,9.94,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,3,99,2011,10.95,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,3,99,2012,10.59,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,3,99,2013,11.26,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,4,99,2010,9.18,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,4,99,2011,10.62,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,4,99,2012,8.75,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,4,99,2013,10.93,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,5,99,2010,8.64,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,5,99,2011,11.11,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,5,99,2012,10.57,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,5,99,2013,12.06,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,8,99,2010,13.37,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,8,99,2011,13.73,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,8,99,2012,12.06,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,8,99,2013,15.56,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,9,99,2010,12.56,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,9,99,2011,8.64,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,9,99,2012,11.11,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,9,99,2013,10.91,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1A1,2010,12.43,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1A1,2011,11.87,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1A1,2012,15.67,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1A1,2013,13.92,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1AB,2010,12.98,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1AB,2011,13.5,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1AB,2012,13.06,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1AB,2013,15.36,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B1,2010,11.84,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B1,2011,12.86,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B1,2012,12.74,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B1,2013,12.59,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B2,2010,13.13,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B2,2011,13.78,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B2,2012,13.39,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,1B2,2013,14.15,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2A,2010,12.67,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2A,2011,13.65,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2A,2012,13.1,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2A,2013,14.04,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2D,2010,11.52,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2D,2011,12.42,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2D,2012,12.28,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,2D,2013,11.53,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,99,2010,12.46,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,99,2011,13.29,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,99,2012,13.13,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_2,99,99,99,2013,13.6,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,1,99,99,2010,4.16,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,1,99,99,2011,4.67,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,1,99,99,2012,5.13,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,1,99,99,2013,4.66,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,2,99,99,2010,6.8,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,2,99,99,2011,6.74,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,2,99,99,2012,7.72,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,2,99,99,2013,7.19,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,3,99,99,2010,8.47,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,3,99,99,2011,10.11,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,3,99,99,2012,9.4,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,3,99,99,2013,9.48,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,4,99,99,2010,11.75,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,4,99,99,2011,12.29,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,4,99,99,2012,12.46,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,4,99,99,2013,10.48,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,7,99,99,2010,14.63,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,7,99,99,2011,10.37,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,7,99,99,2012,15.2,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,7,99,99,2013,9.45,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,10,99,2010,6.48,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,10,99,2011,5.64,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,10,99,2012,7.78,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,10,99,2013,7.69,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,12,99,2010,8.79,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,12,99,2011,10.36,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,12,99,2012,9.58,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,12,99,2013,9.21,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,13,99,2010,11.88,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,13,99,2011,11.98,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,13,99,2012,12.23,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,13,99,2013,10.52,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,14,99,2010,13.92,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,14,99,2011,11.21,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,14,99,2012,17.53,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,14,99,2013,9.96,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,15,99,2010,6.72,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,15,99,2011,8.95,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,15,99,2012,8.07,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,15,99,2013,7.88,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,23,99,2010,7.8,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,23,99,2011,7.31,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,23,99,2012,8.36,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,23,99,2013,8.0,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,3,99,2010,5.38,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,3,99,2011,5.68,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,3,99,2012,5.45,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,3,99,2013,5.49,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,4,99,2010,6.7,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,4,99,2011,6.36,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,4,99,2012,8.66,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,4,99,2013,4.38,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,5,99,2010,2.66,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,5,99,2011,3.42,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,5,99,2012,4.31,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,5,99,2013,3.93,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,8,99,2010,7.13,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,8,99,2011,7.96,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,8,99,2012,7.44,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,8,99,2013,7.36,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,9,99,2010,10.62,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,9,99,2011,6.61,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,9,99,2012,12.3,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1A1,2010,9.48,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1A1,2011,8.15,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1A1,2012,9.97,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1A1,2013,8.14,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1AB,2010,9.61,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1AB,2011,8.32,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1AB,2012,9.71,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1AB,2013,7.18,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B1,2010,8.86,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B1,2011,9.61,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B1,2012,9.58,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B1,2013,8.88,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B2,2010,8.01,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B2,2011,9.93,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B2,2012,9.56,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,1B2,2013,8.16,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2A,2010,5.17,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2A,2011,5.46,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2A,2012,6.15,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2A,2013,6.11,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2D,2010,7.01,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2D,2011,5.13,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2D,2012,6.93,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,2D,2013,5.6,EUR,2013
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,99,2010,7.18,EUR,2010
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,99,2011,7.56,EUR,2011
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,99,2012,8.05,EUR,2012
A,ITC,SPESA_MEDIA,15,1_7_3,99,99,99,2013,7.24,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,1,99,99,2010,36.23,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,1,99,99,2011,38.58,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,1,99,99,2012,33.59,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,1,99,99,2013,33.22,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,2,99,99,2010,51.2,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,2,99,99,2011,50.81,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,2,99,99,2012,49.68,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,2,99,99,2013,50.99,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,3,99,99,2010,51.89,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,3,99,99,2011,57.02,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,3,99,99,2012,55.16,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,3,99,99,2013,51.18,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,4,99,99,2010,62.06,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,4,99,99,2011,57.07,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,4,99,99,2012,61.03,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,4,99,99,2013,55.54,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,7,99,99,2010,58.4,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,7,99,99,2011,63.43,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,7,99,99,2012,50.9,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,7,99,99,2013,49.89,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,99,10,99,2010,51.2,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,99,10,99,2011,46.84,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,99,10,99,2012,53.54,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,99,10,99,2013,54.21,EUR,2013
A,ITC,SPESA_MEDIA,15,1_8,99,12,99,2010,52.8,EUR,2010
A,ITC,SPESA_MEDIA,15,1_8,99,12,99,2011,57.55,EUR,2011
A,ITC,SPESA_MEDIA,15,1_8,99,12,99,2012,55.81,EUR,2012
A,ITC,SPESA_MEDIA,15,1_8,99,12,99,2013,53.62,EUR,2013
