ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;34
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;5
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;fino a 17 anni;2
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;7
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;50
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;44
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;133
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;36
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;10
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;51
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;73
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Giuseppe Tartini;TRIESTE;7289 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;62
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;41
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;74
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;14
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;28
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;24
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;98
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;17
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 1L;fino a 17 anni;5
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;24
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;47
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;59
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;65
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;42
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;116
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;28
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 1L;fino a 17 anni;18
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;51
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;78
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;61
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;28
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;50
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;84
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;27
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;80
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;41
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;3
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;36
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;39
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;103
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;32
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;fino a 17 anni;10
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;33
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;50
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;69
2024-2025;Area Musicale/Coreutica;Conservatorio di Musica statale;Arrigo Pedrollo;VICENZA;7325 ;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;69
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;31
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;5
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;10
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;16
2024-2025;Area Musicale/Coreutica;Istituto Musicale Pareggiato;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;13
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;72
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;25
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;80
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;33
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;67
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;17
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;54
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;13
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;27
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PORDENONE;72411;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;24
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PORDENONE;72411;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;PORDENONE;72411;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;119
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;39
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;101
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;99
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;23
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;18
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;56
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;100
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2024-2025;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;89
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;173
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;15
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;109
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;28
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;104
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;40
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;4
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;12
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;21
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;94
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2024-2025;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Marangoni di FIRENZE (sede decentrata dell'Istituto Marangoni MILANO);FIRENZE;38122;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;18
2024-2025;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Libera Accademia di Belle Arti di FIRENZE;FIRENZE;33890;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;147
