ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;SAE Italia International Technology College di Milano;MILANO;33752;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Produzione audio;M;4
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;SAE Italia International Technology College di Milano;MILANO;33752;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Produzione audio;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL03;Basso Elettrico;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;M;2
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;Chitarra Jazz;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ - POPULAR MUSIC;DCPL67;Popular music - Ind. Basso Elettrico Pop/Rock;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ - POPULAR MUSIC;DCPL67;Popular music - Ind. Canto Pop/Rock;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;Composizione - Ind. Film & Tv Scoring;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;4
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;4
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CORNO;DCPL19;Corno;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;Flauto;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;Oboe;M;2
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;Strumenti a percussione;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;Contrabbasso;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;Viola;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;Violoncello;F;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;F;2
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;M;2
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;Chitarra Jazz;M;3
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL17;Contrabbasso Jazz;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;Pianoforte Jazz;M;3
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL42;Saxofono Jazz;F;2
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL42;Saxofono Jazz;M;1
2019-2020;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Musicale/Coreutica;Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL42;Saxofono Jazz;F;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;5
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;9
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;4
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;10
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;5
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;4
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione - Ind. Architettura e Ambiente;F;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione - Ind. Architettura e Ambiente;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione - Ind. Moda e Design;F;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione - Ind. Moda e Design;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica;F;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;M;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura;F;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;6
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Cinema e Televisione;F;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Cinema e Televisione;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BARI;7238;PUGLIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Teatro;F;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Arte e ambiente;F;52
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Arte e ambiente;M;15
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica d'Arte;F;10
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;22
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;28
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;8
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;8
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione per l'architettura;F;22
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione per l'architettura;M;15
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica d'Arte;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;Grafica d'Arte;F;11
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura e Arti visive;F;29
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;Pittura e Arti visive;M;18
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura;F;9
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;Scultura;M;9
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;Comunicazione e Didattica dell'arte;F;5
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;Didattica dell'Arte e mediazione culturale per il patrimonio artistico;F;6
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;Didattica dell'Arte e mediazione culturale per il patrimonio artistico;M;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Linguaggi del Cinema e dell'Audiovisivo;M;3
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;Linguaggi del Cinema e dell'Audiovisivo;F;5
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design del Prodotto;M;7
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design del Prodotto;F;12
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design grafico;F;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Design grafico;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;F;47
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fashion Design;M;4
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fumetto e Illustrazione;M;6
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;Fumetto e Illustrazione;F;17
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;F;39
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;Scenografia;M;11
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;Linguaggi del Fumetto;F;9
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;Linguaggi del Fumetto;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fashion Design;F;17
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fotografia;F;9
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Fotografia;M;4
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Illustrazione per l'Editoria;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;Illustrazione per l'Editoria;F;18
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Allestimenti degli spazi espositivi;M;6
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Allestimenti degli spazi espositivi;F;16
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Melodramma e del Teatro Musicale;F;14
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;Scenografia - Ind. Melodramma e del Teatro Musicale;M;1
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;F;4
2018-2019;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;Restauratore dei Beni Culturali - ciclo unico abilitante;M;2
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;M;8
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;Decorazione;F;14
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;F;9
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;Grafica;M;7
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;F;35
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;Pittura;M;19
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;F;33
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;Scultura;M;34
2018-2019;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;Decorazione;M;5
