ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti di CUNEO;CUNEO;7336 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN;M;6
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Isadora Duncan di MILANO (sede decentrata Accademia I. Duncan di SANREMO);MILANO;52391;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;5
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Isadora Duncan di MILANO (sede decentrata Accademia I. Duncan di SANREMO);MILANO;52391;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Isadora Duncan di SANREMO;SANREMO (IM);7251 ;LIGURIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;DESIGN DEL PAESAGGIO;M;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;VALORIZZAZIONE BENI CULTURALI;F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;VALORIZZAZIONE BENI CULTURALI;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;CINEMA E TELEVISIONE;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;RESTAURO;M;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;RESTAURO;DAPL07;RESTAURO;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Lorenzo da Viterbo di VITERBO;VITERBO;7266 ;LAZIO;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;ARTI VISIVE E DISCIPLINE DELLO SPETTACOLO - Moda (Fashion design-Costume design);F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE E ARTI APPLICATE;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;F;9
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti Rosario Gagliardi di SIRACUSA;SIRACUSA;7244 ;SICILIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;M;17
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;6
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Interior Design;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE - Interior Design;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;F;6
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;M;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA E COMUNICAZIONE;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE PER I MUSEI;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Accademia di Belle Arti SantaGiulia di BRESCIA;BRESCIA;7228 ;LOMBARDIA;Ricerca - ambito artistico;AFAM_Dottorato di Ricerca;DISCIPLINE ARTISTICHE;Dottorato;ARTI VISIVE E UMANESIMO TECNOLOGICO;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;11
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;4
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E MULTIMEDIA;F;11
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E MULTIMEDIA;M;6
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti LABA di BRESCIA;BRESCIA;7296 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA E ARTI VISIVE;F;6
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA E ARTI VISIVE;M;8
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA E ARTI VISIVE (in lingua inglese);F;84
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA E ARTI VISIVE (in lingua inglese);M;14
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;ARTI VISIVE E STUDI CURATORIALI;F;8
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;ARTI VISIVE E STUDI CURATORIALI;M;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;ARTI VISIVE E STUDI CURATORIALI (in lingua inglese);F;39
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;ARTI VISIVE E STUDI CURATORIALI (in lingua inglese);M;4
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Disegno industriale;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FASHION DESIGN;F;22
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Disegno industriale;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FASHION DESIGN;M;3
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Nuove professionalità;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FASHION MANAGEMENT;M;5
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Nuove professionalità;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;FASHION MANAGEMENT;F;24
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Nuove professionalità;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;LUXURY BRAND MANAGEMENT;F;27
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Nuove professionalità;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE ARTISTICHE;Master 1L;LUXURY BRAND MANAGEMENT;M;8
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA E ANIMAZIONE;F;15
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA E ANIMAZIONE;M;13
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA E ANIMAZIONE (in lingua inglese);M;21
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;CINEMA, FOTOGRAFIA, AUDIOVISIVO;DAPL11;CINEMA E ANIMAZIONE (in lingua inglese);F;62
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;MEDIA DESIGN E ARTI MULTIMEDIALI;F;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;MEDIA DESIGN E ARTI MULTIMEDIALI (in lingua inglese);F;2
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;MEDIA DESIGN E ARTI MULTIMEDIALI (in lingua inglese);M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE PER LE ARTI APPLICATE;F;13
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE PER LE ARTI APPLICATE;M;12
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE PER LE ARTI APPLICATE (in lingua inglese);F;36
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE PER LE ARTI APPLICATE (in lingua inglese);M;32
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;F;34
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN;M;17
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN (in lingua inglese);M;65
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;DESIGN (in lingua inglese);F;267
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;F;80
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN;M;10
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN (in lingua inglese);F;305
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION DESIGN (in lingua inglese);M;48
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION MARKETING MANAGEMENT;F;35
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;FASHION MARKETING MANAGEMENT;M;7
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E ART DIRECTION;F;31
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E ART DIRECTION;M;10
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E ART DIRECTION (in lingua inglese);F;177
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;GRAPHIC DESIGN E ART DIRECTION (in lingua inglese);M;31
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;18
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;1
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA (in lingua inglese);F;31
2024-2025;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti NABA di MILANO;MILANO;7232 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA (in lingua inglese);M;4
