ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;20
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;19
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;21
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;33
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;22
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 17 anni;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;16
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;17
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;12
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;7329;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;49
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;21
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;28
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;6
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;20
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;7298;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;7
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;16
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Luigi Boccherini;LUCCA;7268;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;18
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264;EMILIA ROMAGNA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 20 a 24 anni;8
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;23
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2019;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
