ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPL_STRANIERI
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;ORGANO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;LIUTO;DCSL30;LIUTO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico di Specializzazione;DIDATTICA DELLA MUSICA;DCSL72;MUSICOTERAPIA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;11
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;BASSO TUBA;DCPL04;BASSO TUBA;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA - Cantanti;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA - Cantanti;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME - Musica da camera con pianoforte;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL07;CANTO JAZZ;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;DCSL34;MUSICA ELETTRONICA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA;F;4
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;PIANOFORTE - Play & Rec;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;PIANOFORTE - Play & Rec;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Venezze;ROVIGO;7294 ;VENETO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL40;PIANOFORTE JAZZ;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Franco Vittadini;PAVIA;54180;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;G.F. Ghedini;CUNEO;7324 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;G.F. Ghedini;CUNEO;7324 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;M;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;G.F. Ghedini;CUNEO;7324 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;G.F. Ghedini;CUNEO;7324 ;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gaetano Braga;TERAMO;19454;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;5
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gaetano Braga;TERAMO;19454;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gaetano Braga;TERAMO;19454;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gesualdo da Venosa;POTENZA;7307 ;BASILICATA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gesualdo da Venosa;POTENZA;7307 ;BASILICATA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);54171;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);54171;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;6
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246 ;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;4
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;4
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;4
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL55;VIOLINO BAROCCO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205 ;MARCHE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;2
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;4
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;INTERPRETAZIONE MUSICA DEL '900 E CONTEMPORANEA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203 ;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;8
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;11
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL10;CHITARRA JAZZ;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL60;MUSICA APPLICATA;M;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;1
2023;Conservatorio di Musica statale;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
