FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,CITIZENSHIP,Cittadinanza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_AGE,Età (NOTE_AGE),NOTE_EURO_LABOUR_STATUS,Condizione lavorativa europea (NOTE_EURO_LABOUR_STATUS),NOTE_CITIZENSHIP,Cittadinanza (NOTE_CITIZENSHIP),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,TOT,Totale,FRG,Straniero-a,2024,29.707,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023,105.491,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024,112.256,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023,36.472,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024,35.425,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,69.899,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,78.428,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,ITL,Italiano-a,2023,76.427,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,ITL,Italiano-a,2024,84.026,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,FRG,Straniero-a,2023,29.944,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,FRG,Straniero-a,2024,29.827,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023,106.371,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024,113.853,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023,50.328,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024,51.536,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,130.244,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,133.696,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,ITL,Italiano-a,2023,119.84,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,ITL,Italiano-a,2024,127.876,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,FRG,Straniero-a,2023,60.732,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,FRG,Straniero-a,2024,57.356,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,TOTAL,Totale,2023,180.572,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,TOT,Totale,TOTAL,Totale,2024,185.232,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,UNEM,Disoccupati,TOTAL,Totale,2023,44.069,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,UNEM,Disoccupati,TOTAL,Totale,2024,41.997,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,57.865,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,65.414,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,ITL,Italiano-a,2023,83.987,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,ITL,Italiano-a,2024,90.592,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,FRG,Straniero-a,2023,17.947,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,FRG,Straniero-a,2024,16.819,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,TOTAL,Totale,2023,101.934,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,TOTAL,Totale,2024,107.411,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023,83.379,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024,73.415,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,115.286,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,136.984,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,ITL,Italiano-a,2023,154.391,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,ITL,Italiano-a,2024,167.04,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,FRG,Straniero-a,2023,44.274,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,FRG,Straniero-a,2024,43.358,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2023,198.666,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,TOTAL,Totale,2024,210.398,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2023,84.357,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,TOTAL,Totale,2024,74.581,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,118.68,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,141.358,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,ITL,Italiano-a,2023,157.981,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,ITL,Italiano-a,2024,171.516,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,FRG,Straniero-a,2023,45.056,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,FRG,Straniero-a,2024,44.423,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2023,203.037,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,TOTAL,Totale,2024,215.939,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2023,112.837,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,TOTAL,Totale,2024,103.355,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2023,195.29,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,TOTAL,Totale,2024,219.935,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,ITL,Italiano-a,2023,226.275,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,ITL,Italiano-a,2024,246.882,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,FRG,Straniero-a,2023,81.852,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,FRG,Straniero-a,2024,76.408,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,TOTAL,Totale,2023,308.127,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITE,Centro,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOT,Totale,TOTAL,Totale,2024,323.29,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,TOTAL,Totale,2023,85.345,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,TOTAL,Totale,2024,80.781,,,,,,,,,,,,,,,,,,,,,,
