FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_AGE,Età (NOTE_AGE),NOTE_EURO_LABOUR_STATUS,Condizione lavorativa europea (NOTE_EURO_LABOUR_STATUS),NOTE_EDU_LEV_HIGHEST,Titolo di studio (NOTE_EDU_LEV_HIGHEST),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,99,Totale,2024,33.639,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,32.594,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,29.359,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,7,Diploma,2023,55.2,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,7,Diploma,2024,47.245,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,11,Laurea e post-laurea,2023,7.546,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,11,Laurea e post-laurea,2024,5.116,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,99,Totale,2023,95.34,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,TOT,Totale,99,Totale,2024,81.719,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,16.242,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,12.882,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,7,Diploma,2023,37.423,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,7,Diploma,2024,25.61,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2023,12.977,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2024,8.765,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,99,Totale,2023,66.642,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,UNEM,Disoccupati,99,Totale,2024,47.256,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,35.21,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,37.426,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,7,Diploma,2023,57.432,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,7,Diploma,2024,54.754,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2023,14.675,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2024,12.899,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,99,Totale,2023,107.317,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOTIN,Totale inattivi,99,Totale,2024,105.079,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,LFP,Forze lavoro potenziali,99,Totale,2023,33.686,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,LFP,Forze lavoro potenziali,99,Totale,2024,39.131,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,NOT,Non cercano e non disponibili,99,Totale,2023,73.63,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,NOT,Non cercano e non disponibili,99,Totale,2024,65.949,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,51.452,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,50.307,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,7,Diploma,2023,94.855,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,7,Diploma,2024,80.364,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,11,Laurea e post-laurea,2023,27.652,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,11,Laurea e post-laurea,2024,21.664,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,99,Totale,2023,173.959,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,TOT,Totale,99,Totale,2024,152.335,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,16.733,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,13.607,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,7,Diploma,2023,37.535,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,7,Diploma,2024,25.961,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2023,12.977,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2024,8.765,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,99,Totale,2023,67.245,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,UNEM,Disoccupati,99,Totale,2024,48.333,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,38.192,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,40.198,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,7,Diploma,2023,57.611,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,7,Diploma,2024,55.135,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2023,14.675,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2024,12.899,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,99,Totale,2023,110.477,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOTIN,Totale inattivi,99,Totale,2024,108.232,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,99,Totale,2023,34.541,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,LFP,Forze lavoro potenziali,99,Totale,2024,39.606,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,99,Totale,2023,75.936,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,NOT,Non cercano e non disponibili,99,Totale,2024,68.625,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,54.924,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,53.805,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,7,Diploma,2023,95.146,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,7,Diploma,2024,81.095,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,11,Laurea e post-laurea,2023,27.652,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,11,Laurea e post-laurea,2024,21.664,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,99,Totale,2023,177.722,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,TOT,Totale,99,Totale,2024,156.564,,,,,,,,,,,CONDIZIONE_PROF_EU__TOT_N1,La variabile armonizzata a livello europeo prevede una diversa classificazione degli inattivi rispetto alla variabile "condizione professionale" ed estende la classe di età a 15–74 anni anziché 15–64 anni,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,21.237,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,18.419,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,7,Diploma,2023,49.78,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,7,Diploma,2024,35.116,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2023,17.203,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,11,Laurea e post-laurea,2024,13.786,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,99,Totale,2023,88.22,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,99,Totale,2024,67.321,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,54.957,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,59.965,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,7,Diploma,2023,93.933,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,7,Diploma,2024,89.352,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITD,Nord-est,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,TOTIN,Totale inattivi,11,Laurea e post-laurea,2023,24.052,,,,,,,,,,,,,,,,,,,,,,
