freq,eta_intervista,corsi_formprof_dipl,istruz_terz_nonuniv,istruz_univ,itter107,natgiur_scuola,sesso,tipo_dato,tipo_scuola,titolo_studio_padre,titolo_studio_madre,cittadinanza,situaz_abit,time_period,obs_value,year
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,77.6,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,59.7,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,37.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,67.6,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,50.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,5.2,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,75.0,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,53.4,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,57.7,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,86.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,81.9,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,60.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,7.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,14.3,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,25.9,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,7.4,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,64.2,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,56.7,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,54.8,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,56.2,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,50.5,2015
A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,79.1,2015
A,TOTAL,ALL,COMPL,ALL,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5605.0,2015
A,TOTAL,ALL,COMPL,ALL,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1618.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,COMPL,ALL,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,274.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,10.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,COMPL,ALL,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,236.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,2015
A,TOTAL,ALL,COMPL,ALL,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1099.0,2015
A,TOTAL,ALL,COMPL,ALL,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,COMPL,ALL,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,938.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,25.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,COMPL,ALL,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,42.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,453.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,66.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,COMPL,ALL,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,352.0,2015
A,TOTAL,ALL,COMPL,ALL,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1152.0,2015
A,TOTAL,ALL,COMPL,ALL,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,231.0,2015
A,TOTAL,ALL,COMPL,ALL,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,COMPL,ALL,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,66.0,2015
A,TOTAL,ALL,COMPL,ALL,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.1,2015
A,TOTAL,ALL,COMPL,ALL,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,179.0,2015
A,TOTAL,ALL,COMPL,ALL,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,COMPL,ALL,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,676.0,2015
A,TOTAL,ALL,COMPL,ALL,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1467.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,114.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,21.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,COMPL,ALL,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,822.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,310.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,81.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,COMPL,ALL,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,120.0,2015
A,TOTAL,ALL,COMPL,ALL,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,COMPL,ALL,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,429.0,2015
A,TOTAL,ALL,COMPL,ALL,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,COMPL,ALL,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,333.0,2015
A,TOTAL,ALL,COMPL,ALL,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,COMPL,ALL,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,96.0,2015
A,TOTAL,ALL,COMPL,ALL,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.0,2015
A,TOTAL,ALL,COMPL,ALL,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,119.0,2015
A,TOTAL,ALL,COMPL,ALL,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.1,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,2937.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,2787.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,429.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,45.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,61.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5724.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,275.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,572.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,613.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,131.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,334.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,847.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,28.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,309.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,499.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,2011.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,441.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,382.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,957.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,33.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,84.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,395.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,1938.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,136.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,546.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,12.9,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,4.4,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,6.3,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,0.5,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,5.5,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,0.2,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,1.1,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,0.5,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,2.0,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ENR,ALL,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,8261.0,2015
A,TOTAL,ALL,ENR,ALL,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1944.0,2015
A,TOTAL,ALL,ENR,ALL,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,534.0,2015
A,TOTAL,ALL,ENR,ALL,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,15.0,2015
A,TOTAL,ALL,ENR,ALL,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.4,2015
A,TOTAL,ALL,ENR,ALL,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,196.0,2015
A,TOTAL,ALL,ENR,ALL,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ENR,ALL,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1199.0,2015
A,TOTAL,ALL,ENR,ALL,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1438.0,2015
A,TOTAL,ALL,ENR,ALL,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,71.0,2015
A,TOTAL,ALL,ENR,ALL,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.4,2015
A,TOTAL,ALL,ENR,ALL,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,69.0,2015
A,TOTAL,ALL,ENR,ALL,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,712.0,2015
A,TOTAL,ALL,ENR,ALL,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ENR,ALL,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,143.0,2015
A,TOTAL,ALL,ENR,ALL,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,442.0,2015
A,TOTAL,ALL,ENR,ALL,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.5,2015
A,TOTAL,ALL,ENR,ALL,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1993.0,2015
A,TOTAL,ALL,ENR,ALL,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ENR,ALL,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,404.0,2015
A,TOTAL,ALL,ENR,ALL,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.5,2015
A,TOTAL,ALL,ENR,ALL,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,89.0,2015
A,TOTAL,ALL,ENR,ALL,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.5,2015
A,TOTAL,ALL,ENR,ALL,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,244.0,2015
A,TOTAL,ALL,ENR,ALL,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.2,2015
A,TOTAL,ALL,ENR,ALL,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1256.0,2015
A,TOTAL,ALL,ENR,ALL,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,2015
A,TOTAL,ALL,ENR,ALL,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1934.0,2015
A,TOTAL,ALL,ENR,ALL,ITF,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,ENR,ALL,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,303.0,2015
A,TOTAL,ALL,ENR,ALL,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.8,2015
A,TOTAL,ALL,ENR,ALL,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,42.0,2015
A,TOTAL,ALL,ENR,ALL,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,ENR,ALL,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,726.0,2015
A,TOTAL,ALL,ENR,ALL,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,ENR,ALL,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,518.0,2015
A,TOTAL,ALL,ENR,ALL,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,ENR,ALL,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,53.0,2015
A,TOTAL,ALL,ENR,ALL,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,ENR,ALL,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,291.0,2015
A,TOTAL,ALL,ENR,ALL,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,ENR,ALL,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,952.0,2015
A,TOTAL,ALL,ENR,ALL,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,837.0,2015
A,TOTAL,ALL,ENR,ALL,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.1,2015
A,TOTAL,ALL,ENR,ALL,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,115.0,2015
A,TOTAL,ALL,ENR,ALL,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,ENR,ALL,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,102.0,2015
A,TOTAL,ALL,ENR,ALL,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,4171.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,4192.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,103.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,30.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,95.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,8363.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,623.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,1444.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,836.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,221.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,817.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,2066.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,101.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,425.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,311.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,3247.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,372.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,569.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,2040.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,37.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,55.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,151.0,2015
A,TOTAL,ALL,ENR,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,1666.0,2015
