AnnoA;CorsoTIPO;ClasseNUMERO;ClasseNOME;Diploma_tipo;SESSO;Imm
2023/2024;Laurea - dm 270/04;L-5;Filosofia;Diploma di liceo linguistico;M;123
2023/2024;Laurea - dm 270/04;L-5;Filosofia;Diploma di liceo musicale e coreutico;M;11
2023/2024;Laurea - dm 270/04;L-5;Filosofia;Diploma di liceo scientifico;M;644
2023/2024;Laurea - dm 270/04;L-5;Filosofia;Diploma in indirizzo professionale;M;93
2023/2024;Laurea - dm 270/04;L-5;Filosofia;Diploma in indirizzo tecnico;M;250
2023/2024;Laurea - dm 270/04;L-6;Geografia;Altro diploma;F;5
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo artistico;F;2
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo delle scienze umane;F;8
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo linguistico;F;4
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo scientifico;F;3
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma in indirizzo professionale;F;6
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma in indirizzo tecnico;F;15
2023/2024;Laurea - dm 270/04;L-6;Geografia;Altro diploma;M;3
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo artistico;M;4
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo classico;M;2
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo delle scienze umane;M;7
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo linguistico;M;8
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma di liceo scientifico;M;11
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma in indirizzo professionale;M;6
2023/2024;Laurea - dm 270/04;L-6;Geografia;Diploma in indirizzo tecnico;M;24
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Altro diploma;F;172
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo artistico;F;51
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo classico;F;108
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo delle scienze umane;F;58
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo linguistico;F;92
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo musicale e coreutico;F;1
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo scientifico;F;581
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma in indirizzo professionale;F;41
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma in indirizzo tecnico;F;364
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Altro diploma;M;438
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo artistico;M;29
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo classico;M;61
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo delle scienze umane;M;34
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo linguistico;M;36
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma di liceo scientifico;M;1123
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma in indirizzo professionale;M;148
2023/2024;Laurea - dm 270/04;L-7;Ingegneria civile e ambientale;Diploma in indirizzo tecnico;M;1678
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Altro diploma;F;347
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo artistico;F;31
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo classico;F;430
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo delle scienze umane;F;175
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo linguistico;F;252
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo musicale e coreutico;F;6
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo scientifico;F;2694
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma in indirizzo professionale;F;84
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma in indirizzo tecnico;F;422
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Altro diploma;M;1341
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo artistico;M;33
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo classico;M;339
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo delle scienze umane;M;98
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo linguistico;M;122
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo musicale e coreutico;M;12
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma di liceo scientifico;M;6671
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma in indirizzo professionale;M;476
2023/2024;Laurea - dm 270/04;L-8;Ingegneria dell'informazione;Diploma in indirizzo tecnico;M;4609
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Altro diploma;F;409
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo artistico;F;47
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo classico;F;590
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo delle scienze umane;F;208
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo linguistico;F;340
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo musicale e coreutico;F;6
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo scientifico;F;3535
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma in indirizzo professionale;F;125
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma in indirizzo tecnico;F;683
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Altro diploma;M;1635
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo artistico;M;35
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo classico;M;514
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo delle scienze umane;M;89
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo linguistico;M;170
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo musicale e coreutico;M;8
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma di liceo scientifico;M;9333
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma in indirizzo professionale;M;723
2023/2024;Laurea - dm 270/04;L-9;Ingegneria industriale;Diploma in indirizzo tecnico;M;5701
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Altro diploma;F;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo artistico;F;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo classico;F;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo delle scienze umane;F;2
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo linguistico;F;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo scientifico;F;3
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma in indirizzo professionale;F;5
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma in indirizzo tecnico;F;37
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Altro diploma;M;10
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo artistico;M;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo classico;M;2
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo delle scienze umane;M;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo linguistico;M;1
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma di liceo scientifico;M;17
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma in indirizzo professionale;M;9
2023/2024;Laurea - dm 270/04;L-P01;Professioni tecniche per l'edilizia e il territorio;Diploma in indirizzo tecnico;M;169
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Altro diploma;F;6
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma di liceo delle scienze umane;F;2
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma di liceo scientifico;F;5
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma in indirizzo professionale;F;3
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma in indirizzo tecnico;F;8
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Altro diploma;M;8
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma di liceo classico;M;2
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma di liceo delle scienze umane;M;1
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma di liceo scientifico;M;5
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma in indirizzo professionale;M;8
2023/2024;Laurea - dm 270/04;L-P02;Professioni tecniche agrarie, alimentari e forestali;Diploma in indirizzo tecnico;M;31
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo artistico;F;1
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo linguistico;F;4
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo scientifico;F;7
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma in indirizzo tecnico;F;15
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Altro diploma;M;13
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo classico;M;1
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo delle scienze umane;M;1
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo linguistico;M;1
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo musicale e coreutico;M;1
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma di liceo scientifico;M;28
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma in indirizzo professionale;M;23
2023/2024;Laurea - dm 270/04;L-P03;Professioni tecniche industriali e dell’informazione;Diploma in indirizzo tecnico;M;119
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo artistico;F;5
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo classico;F;3
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo delle scienze umane;F;3
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo linguistico;F;8
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo scientifico;F;26
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma in indirizzo professionale;F;4
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma in indirizzo tecnico;F;11
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Altro diploma;M;3
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo classico;M;3
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo delle scienze umane;M;2
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo linguistico;M;3
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma di liceo scientifico;M;60
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma in indirizzo professionale;M;8
2023/2024;Laurea - dm 270/04;L-Sc.Mat.;Scienze dei Materiali;Diploma in indirizzo tecnico;M;55
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Altro diploma;F;369
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo artistico;F;24
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo classico;F;899
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo delle scienze umane;F;420
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo linguistico;F;442
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo musicale e coreutico;F;5
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo scientifico;F;2284
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma in indirizzo professionale;F;212
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma in indirizzo tecnico;F;428
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Altro diploma;M;144
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo artistico;M;2
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo classico;M;200
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo delle scienze umane;M;40
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo linguistico;M;40
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo musicale e coreutico;M;2
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma di liceo scientifico;M;890
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma in indirizzo professionale;M;72
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-13;Farmacia e farmacia industriale;Diploma in indirizzo tecnico;M;264
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Altro diploma;F;1053
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo artistico;F;6
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo classico;F;1170
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo delle scienze umane;F;55
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo linguistico;F;157
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo musicale e coreutico;F;1
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo scientifico;F;3362
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma in indirizzo professionale;F;29
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma in indirizzo tecnico;F;96
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Altro diploma;M;714
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo artistico;M;5
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo classico;M;475
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo delle scienze umane;M;24
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo linguistico;M;46
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma di liceo scientifico;M;2852
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma in indirizzo professionale;M;31
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-41;Medicina e chirurgia;Diploma in indirizzo tecnico;M;135
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Altro diploma;F;36
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo artistico;F;1
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo classico;F;35
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo delle scienze umane;F;8
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo linguistico;F;12
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo scientifico;F;229
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma in indirizzo professionale;F;2
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma in indirizzo tecnico;F;23
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Altro diploma;M;17
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo classico;M;6
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo delle scienze umane;M;1
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo linguistico;M;1
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma di liceo scientifico;M;86
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma in indirizzo professionale;M;3
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-42;Medicina veterinaria;Diploma in indirizzo tecnico;M;14
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;Altro diploma;F;70
2023/2024;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;Diploma di liceo artistico;F;1
