AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;CODIstatProv;Isc
2021/2022;5201;Siena;LM-9;Biotechnologies Of Human Reproduction;SIENA;52;12
2021/2022;5201;Siena;LM-9;Genetic Counsellors;SIENA;52;16
2021/2022;5201;Siena;LM-9;Medical Biotechnologies - Biotecnologie Mediche;SIENA;52;38
2021/2022;5201;Siena;LM-92;Strategie e Tecniche della Comunicazione;SIENA;52;81
2021/2022;5201;Siena;LMG/01;Giurisprudenza;SIENA;52;89
2021/2022;5201;Siena;L-P02;Agribusiness;SIENA;52;24
2021/2022;5202;Siena Stranieri;L-10;Lingua e Cultura Italiana per l'Insegnamento Agli Stranieri e per la Scuola;SIENA;52;29
2021/2022;5202;Siena Stranieri;L-10;Lingua, Letteratura, Arti Italiane in Prospettiva Internazionale;SIENA;52;21
2021/2022;5202;Siena Stranieri;L-12;Mediazione Linguistica e Culturale;SIENA;52;330
2021/2022;5202;Siena Stranieri;LM-14;Competenze Testuali per l'Editoria, l'Insegnamento e la Promozione Turistica;SIENA;52;29
2021/2022;5202;Siena Stranieri;LM-39;Scienze Linguistiche e Comunicazione Interculturale;SIENA;52;118
2021/2022;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);FOLIGNO;54;86
2021/2022;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PERUGIA;54;209
2021/2022;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TERNI;55;76
2021/2022;5401;Perugia;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);PERUGIA;54;29
2021/2022;5401;Perugia;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);FOLIGNO;54;37
2021/2022;5401;Perugia;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);PERUGIA;54;18
2021/2022;5401;Perugia;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);PERUGIA;54;20
2021/2022;5401;Perugia;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);PERUGIA;54;25
2021/2022;5401;Perugia;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);PERUGIA;54;19
2021/2022;5401;Perugia;L-1;Beni Culturali;PERUGIA;54;84
2021/2022;5401;Perugia;L-10;Lettere;PERUGIA;54;121
2021/2022;5401;Perugia;L-11;Lingue e Culture Straniere;PERUGIA;54;206
2021/2022;5401;Perugia;L-13;Scienze Biologiche;PERUGIA;54;353
2021/2022;5401;Perugia;L-14;Scienze dei Servizi Giuridici;PERUGIA;54;33
2021/2022;5401;Perugia;L-18;Economia Aziendale;PERUGIA;54;516
2021/2022;5401;Perugia;L-18;Economia Aziendale;TERNI;55;75
2021/2022;5401;Perugia;L-18;Economia del Turismo;ASSISI;54;32
2021/2022;5401;Perugia;L-19;Scienze dell'Educazione;PERUGIA;54;260
2021/2022;5401;Perugia;L-2;Biotecnologie;PERUGIA;54;647
2021/2022;5401;Perugia;L-20;Scienze della Comunicazione;PERUGIA;54;138
2021/2022;5401;Perugia;L-22;Scienze Motorie e Sportive;PERUGIA;54;470
2021/2022;5401;Perugia;L-24;Filosofia e Scienze e Tecniche Psicologiche;PERUGIA;54;882
2021/2022;5401;Perugia;L-25;Scienze Agrarie e Ambientali;PERUGIA;54;81
2021/2022;5401;Perugia;L-26;Economia e Cultura dell'Alimentazione;PERUGIA;54;51
2021/2022;5401;Perugia;L-26;Scienze e Tecnologie Agro-Alimentari;PERUGIA;54;52
2021/2022;5401;Perugia;L-27;Chimica;PERUGIA;54;45
2021/2022;5401;Perugia;L-30;Fisica;PERUGIA;54;45
2021/2022;5401;Perugia;L-30;Ottica e Optometria;TERNI;55;6
2021/2022;5401;Perugia;L-31;Informatica;PERUGIA;54;149
2021/2022;5401;Perugia;L-34;Geologia;PERUGIA;54;17
2021/2022;5401;Perugia;L-35;Matematica;PERUGIA;54;55
2021/2022;5401;Perugia;L-36;Scienze Politiche e Relazioni Internazionali;PERUGIA;54;153
2021/2022;5401;Perugia;L-38;Produzioni Animali;PERUGIA;54;79
2021/2022;5401;Perugia;L-39;Servizio Sociale;PERUGIA;54;48
2021/2022;5401;Perugia;L-4;Design;PERUGIA;54;210
2021/2022;5401;Perugia;L-40;Scienze per l'Investigazione e la Sicurezza;NARNI;55;246
2021/2022;5401;Perugia;L-5;Filosofia e Scienze e Tecniche Psicologiche;PERUGIA;54;66
2021/2022;5401;Perugia;L-7;Ingegneria Civile e Ambientale;PERUGIA;54;54
2021/2022;5401;Perugia;L-8;Ingegneria Informatica ed Elettronica;PERUGIA;54;161
2021/2022;5401;Perugia;L-9;Ingegneria Industriale;TERNI;55;31
2021/2022;5401;Perugia;L-9;Ingegneria Meccanica;PERUGIA;54;145
2021/2022;5401;Perugia;LM/SNT1;Scienze Infermieristiche e Ostetriche;PERUGIA;54;41
2021/2022;5401;Perugia;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;PERUGIA;54;30
2021/2022;5401;Perugia;LM-1;Scienze Socioantropologiche per l'Integrazione e la Sicurezza Sociale;NARNI;55;19
2021/2022;5401;Perugia;LM-12;Planet Life Design;ASSISI;54;10
2021/2022;5401;Perugia;LM-13;Chimica e Tecnologia Farmaceutiche;PERUGIA;54;176
2021/2022;5401;Perugia;LM-13;Farmacia;PERUGIA;54;140
2021/2022;5401;Perugia;LM-14;Studi Italiani, Classici e Storia Europea;PERUGIA;54;72
2021/2022;5401;Perugia;LM-16;Finanza e Metodi Quantitativi per l'Economia;PERUGIA;54;14
2021/2022;5401;Perugia;LM-17;Fisica;PERUGIA;54;17
2021/2022;5401;Perugia;LM-18;Informatica;PERUGIA;54;15
2021/2022;5401;Perugia;LM-2;Archeologia e Storia dell'Arte;PERUGIA;54;7
2021/2022;5401;Perugia;LM-23;Ingegneria Civile;PERUGIA;54;13
2021/2022;5401;Perugia;LM-26;Ingegneria della Sicurezza per il Territorio e il Costruito;FOLIGNO;54;9
2021/2022;5401;Perugia;LM-29;Ingegneria Elettronica per l'Internet-Of-Things;PERUGIA;54;19
2021/2022;5401;Perugia;LM-32;Ingegneria Informatica e Robotica;PERUGIA;54;16
2021/2022;5401;Perugia;LM-33;Ingegneria Industriale;TERNI;55;22
2021/2022;5401;Perugia;LM-33;Ingegneria Meccanica;PERUGIA;54;67
2021/2022;5401;Perugia;LM-35;Ingegneria per l'Ambiente e il Territorio;PERUGIA;54;12
2021/2022;5401;Perugia;LM-37;Lingue, Letterature Comparate e Traduzione Interculturale;PERUGIA;54;49
2021/2022;5401;Perugia;LM-40;Matematica;PERUGIA;54;29
2021/2022;5401;Perugia;LM-41;Medicina e Chirurgia;PERUGIA;54;245
2021/2022;5401;Perugia;LM-41;Medicina e Chirurgia;TERNI;55;81
2021/2022;5401;Perugia;LM-42;Medicina Veterinaria;PERUGIA;54;80
2021/2022;5401;Perugia;LM-46;Odontoiatria e Protesi Dentaria;PERUGIA;54;26
2021/2022;5401;Perugia;LM-4cu;Ingegneria Edile-Architettura;PERUGIA;54;39
2021/2022;5401;Perugia;LM-51;Valutazione del Funzionamento Individuale in Psicologia Clinica e della Salute;PERUGIA;54;148
2021/2022;5401;Perugia;LM-52;Relazioni Internazionali;PERUGIA;54;38
2021/2022;5401;Perugia;LM-53;Ingegneria dei Materiali e dei Processi Sostenibili;TERNI;55;3
2021/2022;5401;Perugia;LM-54;Scienze Chimiche;PERUGIA;54;33
2021/2022;5401;Perugia;LM-59;Comunicazione Pubblica, Digitale e d'Impresa;PERUGIA;54;53
2021/2022;5401;Perugia;LM-6;Biologia;PERUGIA;54;44
2021/2022;5401;Perugia;LM-60;Scienze e Tecnologie Naturalistiche e Ambientali;PERUGIA;54;6
2021/2022;5401;Perugia;LM-61;Scienze della Alimentazione e della Nutrizione Umana;PERUGIA;54;47
2021/2022;5401;Perugia;LM-62;Politica, Amministrazione, Territorio;PERUGIA;54;10
2021/2022;5401;Perugia;LM-63;Politica, Amministrazione, Territorio;PERUGIA;54;12
2021/2022;5401;Perugia;LM-67;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;PERUGIA;54;85
2021/2022;5401;Perugia;LM-68;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;PERUGIA;54;24
2021/2022;5401;Perugia;LM-69;Agricoltura Sostenibile;PERUGIA;54;42
2021/2022;5401;Perugia;LM-7;Biotecnologie Agrarie e Ambientali;PERUGIA;54;13
2021/2022;5401;Perugia;LM-70;Tecnologie e Biotecnologie degli Alimenti;PERUGIA;54;26
2021/2022;5401;Perugia;LM-74;Geology For Energy Resources;PERUGIA;54;18
2021/2022;5401;Perugia;LM-74;Scienze della Terra per la Gestione dei Rischi e dell'Ambiente;PERUGIA;54;9
2021/2022;5401;Perugia;LM-77;Amministrazione Aziendale;PERUGIA;54;43
2021/2022;5401;Perugia;LM-77;Economia e Direzione Aziendale;TERNI;55;14
2021/2022;5401;Perugia;LM-77;Economia e Management Internazionale;PERUGIA;54;67
2021/2022;5401;Perugia;LM-78;Filosofia ed Etica delle Relazioni;PERUGIA;54;48
2021/2022;5401;Perugia;LM-8;Biotecnologie Molecolari e Industriali;PERUGIA;54;10
2021/2022;5401;Perugia;LM-83;Finanza e Metodi Quantitativi per l'Economia;PERUGIA;54;22
2021/2022;5401;Perugia;LM-85;Consulenza Pedagogica e Coordinamento di Interventi Formativi;PERUGIA;54;77
2021/2022;5401;Perugia;LM-85 bis;Scienze della Formazione Primaria;PERUGIA;54;143
2021/2022;5401;Perugia;LM-86;Scienze Zootecniche;PERUGIA;54;12
2021/2022;5401;Perugia;LM-87;Politiche e Servizi Sociali;PERUGIA;54;25
2021/2022;5401;Perugia;LM-88;Scienze Socioantropologiche per l'Integrazione e la Sicurezza Sociale;NARNI;55;27
2021/2022;5401;Perugia;LM-89;Archeologia e Storia dell'Arte;PERUGIA;54;25
2021/2022;5401;Perugia;LM-9;Biotecnologie Farmaceutiche;PERUGIA;54;24
2021/2022;5401;Perugia;LM-9;Scienze Biotecnologiche Mediche, Veterinarie e Forensi;PERUGIA;54;45
2021/2022;5401;Perugia;LM-90;Integrazione Giuridica Europea e Diritti Umani;PERUGIA;54;12
2021/2022;5401;Perugia;LMG/01;Giurisprudenza;PERUGIA;54;187
2021/2022;5403;Perugia Stranieri;L/GASTR;Made in Italy, Cibo e Ospitalità;PERUGIA;54;33
2021/2022;5403;Perugia Stranieri;L-10;Digital Humanities per l'Italiano;PERUGIA;54;35
2021/2022;5403;Perugia Stranieri;L-15;Made in Italy, Cibo e Ospitalità;PERUGIA;54;27
2021/2022;5403;Perugia Stranieri;L-20;Comunicazione Internazionale e Pubblicitaria;PERUGIA;54;81
2021/2022;5403;Perugia Stranieri;L-37;Studi Internazionali per la Sostenibilita' e la Sicurezza Sociale;PERUGIA;54;27
2021/2022;5403;Perugia Stranieri;LM-14;Italiano per l'Insegnamento a Stranieri;PERUGIA;54;68
2021/2022;5403;Perugia Stranieri;LM-52;Relazioni Internazionali e Cooperazione allo Sviluppo;PERUGIA;54;13
2021/2022;5403;Perugia Stranieri;LM-81;Relazioni Internazionali e Cooperazione allo Sviluppo;PERUGIA;54;10
2021/2022;5403;Perugia Stranieri;LM-92;Comunicazione Pubblicitaria, Storytelling e Cultura d'Immagine;PERUGIA;54;84
2021/2022;5601;Tuscia;L-1;Scienze dei Beni Culturali;VITERBO;56;54
2021/2022;5601;Tuscia;L-10;Scienze Umanistiche;VITERBO;56;76
2021/2022;5601;Tuscia;L-11;Lingue e Culture Moderne;VITERBO;56;122
2021/2022;5601;Tuscia;L-13;Scienze Biologiche;VITERBO;56;250
2021/2022;5601;Tuscia;L-13;Scienze Biologiche Ambientali;CIVITAVECCHIA;58;43
2021/2022;5601;Tuscia;L-18;Economia Aziendale;VITERBO;56;125
2021/2022;5601;Tuscia;L-18;Economia Aziendale;CIVITAVECCHIA;58;58
2021/2022;5601;Tuscia;L-2;Biotecnologie;VITERBO;56;179
2021/2022;5601;Tuscia;L-20;Comunicazione, Tecnologie e Culture Digitali;VITERBO;56;104
2021/2022;5601;Tuscia;L-21;Pianificazione e Progettazione del Paesaggio e dell'Ambiente;VITERBO;56;28
2021/2022;5601;Tuscia;L-25;Produzione Sementiera e Vivaismo;VITERBO;56;12
2021/2022;5601;Tuscia;L-25;Scienze Agrarie e Ambientali;VITERBO;56;114
2021/2022;5601;Tuscia;L-25;Scienze della Montagna;RIETI;57;41
2021/2022;5601;Tuscia;L-25;Scienze delle Foreste e della Natura;VITERBO;56;44
2021/2022;5601;Tuscia;L-26;Tecnologie Alimentari ed Enologiche;VITERBO;56;52
2021/2022;5601;Tuscia;L-32;Scienze Naturali e Ambientali;VITERBO;56;12
2021/2022;5601;Tuscia;L-36;Scienze Politiche e delle Relazioni Internazionali;VITERBO;56;395
2021/2022;5601;Tuscia;L-4;Design per l'Industria Sostenibile e il Territorio;VITERBO;56;28
2021/2022;5601;Tuscia;L-9;Ingegneria Industriale;VITERBO;56;63
2021/2022;5601;Tuscia;LM-14;Filologia Moderna;VITERBO;56;54
2021/2022;5601;Tuscia;LM-2;Archeologia e Storia dell'Arte. Tutela e Valorizzazione;VITERBO;56;6
2021/2022;5601;Tuscia;LM-33;Ingegneria Meccanica;VITERBO;56;18
2021/2022;5601;Tuscia;LM-37;Lingue e Culture per la Comunicazione Internazionale;VITERBO;56;48
2021/2022;5601;Tuscia;LM-6;Biologia Cellulare e Molecolare;VITERBO;56;26
2021/2022;5601;Tuscia;LM-6;Biologia ed Ecologia Marina;CIVITAVECCHIA;58;14
2021/2022;5601;Tuscia;LM-62;Scienze della Politica, della Sicurezza Internazionale e della Comunicazione Pubblica;VITERBO;56;84
2021/2022;5601;Tuscia;LM-69;Scienze Agrarie e Ambientali;VITERBO;56;49
2021/2022;5601;Tuscia;LM-7;Biotecnologie per la Sicurezza e la Qualita' Agro-Alimentare;VITERBO;56;19
2021/2022;5601;Tuscia;LM-70;Scienze e Tecnologie Alimentari;VITERBO;56;58
2021/2022;5601;Tuscia;LM-73;Conservazione e Restauro dell'Ambiente e delle Foreste;VITERBO;56;21
2021/2022;5601;Tuscia;LM-73;Scienze Forestali e Ambientali;VITERBO;56;10
2021/2022;5601;Tuscia;LM-76;Circular Economy;CIVITAVECCHIA;58;25
2021/2022;5601;Tuscia;LM-77;Amministrazione, Finanza e Controllo;VITERBO;56;41
2021/2022;5601;Tuscia;LM-77;Marketing e Qualità;VITERBO;56;18
2021/2022;5601;Tuscia;LM-8;Biotecnologie Industriali per la Salute e il Benessere;VITERBO;56;24
2021/2022;5601;Tuscia;LM-89;Archeologia e Storia dell'Arte. Tutela e Valorizzazione;VITERBO;56;18
2021/2022;5601;Tuscia;LM-90;Security And Human Rights;VITERBO;56;31
2021/2022;5601;Tuscia;LM-91;Informazione Digitale;VITERBO;56;23
2021/2022;5601;Tuscia;LMG/01;Giurisprudenza;VITERBO;56;61
2021/2022;5601;Tuscia;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);VITERBO;56;9
2021/2022;5801;Roma La Sapienza;L/GASTR;Scienze, Culture e Politiche Gastronomiche per il Benessere;ROMA;58;48
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);VITERBO;56;45
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);RIETI;57;90
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BRACCIANO;58;69
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CIVITAVECCHIA;58;53
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);COLLEFERRO;58;51
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NETTUNO;58;47
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ROMA;58;1122
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);GAETA;59;78
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LATINA;59;118
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TERRACINA;59;78
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CASSINO;60;64
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);FROSINONE;60;104
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ISERNIA;94;67
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);POZZILLI;94;93
2021/2022;5801;Roma La Sapienza;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);ROMA;58;24
2021/2022;5801;Roma La Sapienza;L/SNT1;Nursing;ROMA;58;16
2021/2022;5801;Roma La Sapienza;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);VITERBO;56;18
2021/2022;5801;Roma La Sapienza;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);ROMA;58;43
2021/2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ARICCIA;58;27
2021/2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BRACCIANO;58;21
2021/2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ROMA;58;155
2021/2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);LATINA;59;36
2021/2022;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);POZZILLI;94;30
2021/2022;5801;Roma La Sapienza;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);ARICCIA;58;20
2021/2022;5801;Roma La Sapienza;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);ROMA;58;19
2021/2022;5801;Roma La Sapienza;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);ROMA;58;16
2021/2022;5801;Roma La Sapienza;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);ROMA;58;19
2021/2022;5801;Roma La Sapienza;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);ROMA;58;30
2021/2022;5801;Roma La Sapienza;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);ROMA;58;28
2021/2022;5801;Roma La Sapienza;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);LATINA;59;22
2021/2022;5801;Roma La Sapienza;L/SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);ROMA;58;59
2021/2022;5801;Roma La Sapienza;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);ROMA;58;16
2021/2022;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);ROMA;58;40
2021/2022;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);LATINA;59;30
2021/2022;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);CASSINO;60;30
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche Audiometriche (Abilitante alla Professione Sanitaria di Audiometrista);ROMA;58;24
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);ROMA;58;14
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);ROMA;58;13
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);RIETI;57;16
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);ROMA;58;85
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);LATINA;59;33
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);POZZILLI;94;5
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);ROMA;58;12
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);VITERBO;56;27
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);RIETI;57;30
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);ROMA;58;99
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);LATINA;59;32
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);FROSINONE;60;31
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);SORA;60;18
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);ROMA;58;20
2021/2022;5801;Roma La Sapienza;L/SNT3;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);LATINA;59;18
2021/2022;5801;Roma La Sapienza;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);ROMA;58;26
2021/2022;5801;Roma La Sapienza;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);RIETI;57;7
2021/2022;5801;Roma La Sapienza;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);ROMA;58;44
2021/2022;5801;Roma La Sapienza;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);FROSINONE;60;24
2021/2022;5801;Roma La Sapienza;L-1;Scienze Archeologiche;ROMA;58;104
2021/2022;5801;Roma La Sapienza;L-1;Studi Storico-Artistici;ROMA;58;323
2021/2022;5801;Roma La Sapienza;L-10;Classics;ROMA;58;34
2021/2022;5801;Roma La Sapienza;L-10;Letteratura Musica Spettacolo;ROMA;58;172
2021/2022;5801;Roma La Sapienza;L-10;Lettere Classiche;ROMA;58;157
2021/2022;5801;Roma La Sapienza;L-10;Lettere Moderne;ROMA;58;481
2021/2022;5801;Roma La Sapienza;L-11;Lingue e Civiltà Orientali;ROMA;58;435
