STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,ACTIVITY,Economic activity,SECTOR,Institutional sector,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1993-11,,48.40532,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1993-12,,48.53439,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-01,,48.8571,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-02,,48.8571,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-03,,49.63158,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-04,,49.11526,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-05,,49.56704,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-06,,49.8252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-07,,49.95428,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-08,,50.21244,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-09,,50.47061,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-10,,50.72877,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-11,,50.92239,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1994-12,,51.30963,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-01,,51.24509,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-02,,51.56779,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-03,,51.63234,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-04,,51.82595,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-05,,51.8905,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-06,,52.01958,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-07,,52.27774,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-08,,52.27774,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-09,,52.60044,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-10,,52.8586,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-11,,52.79406,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1995-12,,52.98768,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-01,,53.31039,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-02,,53.50401,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-03,,53.82671,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-04,,54.02033,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-05,,54.08487,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-06,,54.27849,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-07,,54.53666,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-08,,54.66573,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-09,,54.9239,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-10,,55.05298,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-11,,55.37568,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1996-12,,55.50476,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-01,,55.44022,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-02,,55.82746,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-03,,55.82746,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-04,,56.08562,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-05,,56.40833,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-06,,56.60195,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-07,,56.73103,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-08,,57.05373,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-09,,57.24735,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-10,,57.44097,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-11,,58.02184,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1997-12,,58.02184,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-01,,58.08638,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-02,,58.53816,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-03,,58.79632,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-04,,58.9254,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-05,,59.05448,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-06,,59.31264,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-07,,59.5708,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-08,,59.69989,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-09,,59.76443,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-10,,60.02259,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-11,,60.02259,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1998-12,,59.82897,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-01,,60.47437,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-02,,60.53891,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-03,,60.79707,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-04,,60.9907,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-05,,61.11978,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-06,,61.44248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-07,,61.76518,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-08,,62.08788,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-09,,62.28151,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-10,,62.66875,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-11,,62.92691,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,1999-12,,63.24961,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-01,,64.47588,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-02,,63.24961,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-03,,63.50777,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-04,,64.9922,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-05,,64.28226,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-06,,64.21772,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-07,,64.41134,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-08,,64.41134,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-09,,64.79858,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-10,,65.05674,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-11,,65.57307,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2000-12,,65.57307,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2001-01,,66.02485,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2001-02,,66.21847,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2001-03,,66.41209,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,GBR,United Kingdom,EAR,Earnings,IX,Index,Y,Calendar and seasonally adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2001-04,,65.9603,,2015,,A,Normal value,0,Units,2,Two
