DATA;CODICE_REGIONE;NOME_REGIONE;CODICE_ENTE;NOME_ENTE;CODICE_SERVIZIO;DESCRIZIONE_SERVIZIO;NUMERO
01/11/2025;20;Sardegna;2002;ERSU di Sassari;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;83
01/11/2025;20;Sardegna;2002;ERSU di Sassari;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);82
01/11/2025;20;Sardegna;2002;ERSU di Sassari;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;20;Sardegna;2002;ERSU di Sassari;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
